,proportion
LcTcL,4.053023271649021e-07
LcTcT,0.0
LcTlC,0.0
LcTlL,0.0
LcTlT,0.0
LcTtC,0.0
LcTtL,0.0
LcTtT,4.053023271649021e-07
LlCcC,8.106046543298042e-07
LlCcL,0.0
LlCcT,0.0
LlClC,1.2159069814947063e-06
LlClL,0.0
LlClT,0.0
LlCtC,0.0
LlCtL,0.0
LlCtT,0.0
LlLcC,0.0
LlLcL,4.053023271649021e-07
LlLcT,0.0
LlLlC,0.0
LlLlL,4.053023271649021e-07
LlLlT,0.0
LlLtC,0.0
LlLtL,0.0
LlLtT,0.0
LlTcC,0.0
LlTcL,0.0
LlTcT,0.0
LlTlC,0.0
LlTlL,0.0
LlTlT,0.0
LlTtC,0.0
LlTtL,0.0
LlTtT,0.0
LtCcC,1.6212093086596084e-06
LtCcL,0.0
LtCcT,0.0
LtClC,1.2159069814947063e-06
LtClL,0.0
LtClT,0.0
LtCtC,8.106046543298042e-07
LtCtL,0.0
LtCtT,0.0
LtLcC,1.2159069814947063e-06
LtLcL,0.0
LtLcT,0.0
LtLlC,4.053023271649021e-07
LtLlL,0.0
LtLlT,0.0
LtLtC,4.053023271649021e-07
LtLtL,0.0
LtLtT,0.0
LtTcC,0.0
LtTcL,0.0
LtTcT,0.0
LtTlC,0.0
LtTlL,0.0
LtTlT,0.0
LtTtC,0.0
LtTtL,0.0
LtTtT,0.0
TcCcC,2.3912837302729223e-05
TcCcL,1.2159069814947063e-06
TcCcT,4.053023271649021e-07
TcClC,0.0
TcClL,0.0
TcClT,0.0
TcCtC,1.6212093086596084e-06
TcCtL,0.0
TcCtT,0.0
TcLcC,8.106046543298042e-07
TcLcL,4.053023271649021e-07
TcLcT,0.0
TcLlC,0.0
TcLlL,0.0
TcLlT,0.0
TcLtC,0.0
TcLtL,0.0
TcLtT,0.0
TcTcC,2.4318139629894126e-06
TcTcL,0.0
TcTcT,0.0
TcTlC,0.0
TcTlL,0.0
TcTlT,0.0
TcTtC,0.0
TcTtL,0.0
TcTtT,0.0
TlCcC,4.053023271649021e-07
TlCcL,0.0
TlCcT,0.0
TlClC,0.0
TlClL,0.0
TlClT,4.053023271649021e-07
TlCtC,0.0
TlCtL,0.0
TlCtT,0.0
TlLcC,4.053023271649021e-07
TlLcL,0.0
TlLcT,0.0
TlLlC,0.0
TlLlL,4.053023271649021e-07
TlLlT,0.0
TlLtC,0.0
TlLtL,0.0
TlLtT,0.0
TlTcC,0.0
TlTcL,0.0
TlTcT,0.0
TlTlC,0.0
TlTlL,0.0
TlTlT,0.0
TlTtC,0.0
TlTtL,0.0
TlTtT,0.0
TtCcC,2.0265116358245107e-06
TtCcL,0.0
TtCcT,0.0
TtClC,0.0
TtClL,0.0
TtClT,0.0
TtCtC,1.2159069814947063e-06
TtCtL,0.0
TtCtT,0.0
TtLcC,0.0
TtLcL,0.0
TtLcT,0.0
TtLlC,0.0
TtLlL,0.0
TtLlT,0.0
TtLtC,0.0
TtLtL,0.0
TtLtT,0.0
TtTcC,0.0
TtTcL,0.0
TtTcT,0.0
TtTlC,0.0
TtTlL,0.0
TtTlT,0.0
TtTtC,0.0
TtTtL,0.0
TtTtT,0.0
