,proportion
C,0.7247874798978414
L,0.158435375912391
T,0.009644987375925347
Cc,0.050644483708546635
Cl,0.012679137967613054
Ct,0.0003587213002715917
Lc,0.01205117325348073
Ll,0.002956414147385059
Lt,6.235110636774844e-05
Tc,0.0009024715330760473
Tl,0.0001639753122008969
Tt,0.0001170095437680474
CcC,0.01412414510155133
CcL,0.0017154651797412347
CcT,2.7126780043111335e-05
ClC,0.004639489142000191
ClL,0.0007461888898426
ClT,1.3765828678593813e-05
CtC,0.00023523371947832368
CtL,8.50242359560206e-06
CtT,2.0243865703814433e-06
LcC,0.001955152549674398
LcL,0.0006405159108686886
LcT,5.66828239706804e-06
LlC,0.00041945289738303497
LlL,9.069251835308863e-05
LlT,5.66828239706804e-06
LtC,6.8829143392969065e-06
LtL,2.0243865703814433e-06
LtT,2.0243865703814433e-06
TcC,4.453650454839174e-05
TcL,0.00017693138625133811
TcT,8.097546281525772e-07
TlC,7.409254847596081e-05
TlL,2.0243865703814433e-06
TlT,1.2146319422288658e-06
TtC,1.2146319422288658e-06
TtL,0.0
TtT,0.0
CcCc,0.0006202720451648741
CcCl,3.117555318387422e-05
CcCt,2.7531657357187626e-05
CcLc,0.00022106301348565356
CcLl,4.048773140762887e-06
CcLt,1.6195092563051544e-06
CcTc,0.0
CcTl,0.0
CcTt,0.0
ClCc,2.1863374960119585e-05
ClCl,2.83414119853402e-06
ClCt,1.2146319422288658e-06
ClLc,4.4536504548391745e-06
ClLl,2.83414119853402e-06
ClLt,0.0
ClTc,4.048773140762886e-07
ClTl,0.0
ClTt,0.0
CtCc,2.267312958827216e-05
CtCl,0.0
CtCt,0.0
CtLc,0.0
CtLl,0.0
CtLt,1.6195092563051547e-05
CtTc,0.0
CtTl,0.0
CtTt,0.0
LcCc,0.00012146319422288658
LcCl,1.6195092563051544e-06
LcCt,1.2146319422288658e-06
LcLc,0.0001307753724466412
LcLl,8.097546281525772e-07
LcLt,4.048773140762886e-07
LcTc,0.0
LcTl,0.0
LcTt,0.0
LlCc,1.3360951364517524e-05
LlCl,0.0
LlCt,0.0
LlLc,2.0243865703814433e-06
LlLl,4.048773140762886e-07
LlLt,0.0
LlTc,4.048773140762886e-07
LlTl,4.048773140762886e-07
LlTt,0.0
LtCc,1.2146319422288658e-06
LtCl,0.0
LtCt,0.0
LtLc,0.0
LtLl,0.0
LtLt,0.0
LtTc,0.0
LtTl,0.0
LtTt,0.0
TcCc,4.048773140762887e-06
TcCl,0.0
TcCt,0.0
TcLc,4.048773140762886e-07
TcLl,0.0
TcLt,4.048773140762886e-07
TcTc,0.0
TcTl,0.0
TcTt,0.0
TlCc,0.0
TlCl,0.0
TlCt,0.0
TlLc,0.0
TlLl,0.0
TlLt,0.0
TlTc,0.0
TlTl,4.048773140762886e-07
TlTt,0.0
TtCc,0.0
TtCl,0.0
TtCt,0.0
TtLc,0.0
TtLl,0.0
TtLt,0.0
TtTc,0.0
TtTl,0.0
TtTt,0.0
CcCcC,0.0006502329664065195
CcCcL,3.441457169648453e-05
CcCcT,3.239018512610309e-06
CcClC,1.4575583306746389e-05
CcClL,2.83414119853402e-06
CcClT,0.0
CcCtC,2.0243865703814433e-06
CcCtL,0.0
CcCtT,0.0
CcLcC,2.1458497646043294e-05
CcLcL,4.008285409355257e-05
CcLcT,0.0
CcLlC,0.0
CcLlL,0.0
CcLlT,0.0
CcLtC,0.0
CcLtL,0.0
CcLtT,0.0
CcTcC,4.048773140762886e-07
CcTcL,8.097546281525772e-07
CcTcT,0.0
CcTlC,0.0
CcTlL,0.0
CcTlT,0.0
CcTtC,4.048773140762886e-07
CcTtL,0.0
CcTtT,0.0
ClCcC,2.1053620331967007e-05
ClCcL,8.097546281525772e-07
ClCcT,0.0
ClClC,2.4697516158653607e-05
ClClL,2.0243865703814433e-06
ClClT,8.097546281525772e-07
ClCtC,1.2146319422288658e-06
ClCtL,4.048773140762886e-07
ClCtT,0.0
ClLcC,1.6195092563051544e-06
ClLcL,4.048773140762886e-07
ClLcT,0.0
ClLlC,0.0
ClLlL,0.0
ClLlT,0.0
ClLtC,0.0
ClLtL,0.0
ClLtT,0.0
ClTcC,0.0
ClTcL,0.0
ClTcT,0.0
ClTlC,0.0
