,proportion
TcLl,3.848923343880452e-06
TcLt,9.62230835970113e-07
TcTc,4.93945162464658e-05
TcTl,2.2452052839302636e-06
TcTt,3.2074361199003765e-07
TlCc,1.924461671940226e-06
TlCl,4.811154179850566e-06
TlCt,6.414872239800753e-07
TlLc,6.414872239800753e-07
TlLl,0.0001337500861998457
TlLt,0.0
TlTc,1.924461671940226e-06
TlTl,2.565948895920301e-06
TlTt,0.0
TtCc,1.2829744479601506e-06
TtCl,3.528179731890414e-06
TtCt,0.0
TtLc,0.0
TtLl,9.62230835970113e-07
TtLt,0.0
TtTc,6.414872239800753e-07
TtTl,1.6037180599501884e-06
TtTt,0.0
CcCcC,0.0003188191503180974
CcCcL,3.143287397502369e-05
CcCcT,8.980821135721054e-06
CcClC,7.120508186178835e-05
CcClL,3.528179731890414e-06
CcClT,9.62230835970113e-07
CcCtC,6.863913296586807e-05
CcCtL,5.7733850158206775e-06
CcCtT,1.924461671940226e-06
CcLcC,4.105518233472482e-05
CcLcL,6.73561585179079e-05
CcLcT,2.2452052839302636e-06
CcLlC,4.490410567860527e-06
CcLlL,6.094128627810716e-06
CcLlT,9.62230835970113e-07
CcLtC,0.0
CcLtL,1.6037180599501884e-06
CcLtT,1.924461671940226e-06
CcTcC,3.528179731890414e-06
CcTcL,6.414872239800754e-06
CcTcT,9.62230835970113e-07
CcTlC,5.45264140383064e-06
CcTlL,6.414872239800753e-07
CcTlT,3.2074361199003765e-07
CcTtC,9.62230835970113e-07
CcTtL,3.2074361199003765e-07
CcTtT,3.2074361199003765e-07
ClCcC,1.6999411435471997e-05
ClCcL,6.094128627810716e-06
ClCcT,1.2829744479601506e-06
ClClC,0.0002598023257119305
ClClL,9.301564747711093e-06
ClClT,4.490410567860527e-06
ClCtC,6.735615851790791e-06
ClCtL,4.1696669558704896e-06
ClCtT,6.414872239800753e-07
ClLcC,2.565948895920301e-06
ClLcL,2.565948895920301e-06
ClLcT,3.2074361199003765e-07
ClLlC,6.414872239800753e-07
ClLlL,7.697846687760904e-06
ClLlT,3.2074361199003765e-07
ClLtC,1.2829744479601506e-06
ClLtL,9.62230835970113e-07
ClLtT,3.2074361199003765e-07
ClTcC,3.2074361199003765e-07
ClTcL,3.2074361199003765e-07
ClTcT,0.0
ClTlC,1.924461671940226e-06
ClTlL,9.62230835970113e-07
ClTlT,0.0
ClTtC,0.0
ClTtL,3.2074361199003765e-07
ClTtT,6.414872239800753e-07
CtCcC,0.00010039275055288178
CtCcL,8.339333911740979e-06
CtCcT,3.528179731890414e-06
CtClC,0.00012990116285596526
CtClL,8.339333911740979e-06
CtClT,4.1696669558704896e-06
CtCtC,6.960136380183817e-05
CtCtL,4.811154179850566e-06
CtCtT,1.924461671940226e-06
CtLcC,3.528179731890414e-06
CtLcL,1.924461671940226e-06
CtLcT,0.0
CtLlC,4.1696669558704896e-06
CtLlL,7.858218493755923e-05
CtLlT,6.414872239800753e-07
CtLtC,1.2829744479601506e-06
CtLtL,3.8489233438804525e-05
CtLtT,3.2074361199003765e-07
CtTcC,9.62230835970113e-07
CtTcL,3.2074361199003765e-07
CtTcT,3.2074361199003765e-07
CtTlC,9.62230835970113e-07
CtTlL,6.414872239800753e-07
CtTlT,0.0
CtTtC,9.62230835970113e-07
CtTtL,0.0
CtTtT,6.094128627810716e-06
LcCcC,1.090528280766128e-05
LcCcL,1.6037180599501884e-06
LcCcT,3.2074361199003765e-07
LcClC,4.811154179850566e-06
LcClL,9.62230835970113e-07
LcClT,0.0
LcCtC,3.528179731890414e-06
LcCtL,3.2074361199003765e-07
LcCtT,3.2074361199003765e-07
LcLcC,4.811154179850566e-06
LcLcL,3.945146427477463e-05
LcLcT,0.0
LcLlC,3.2074361199003765e-07
LcLlL,1.924461671940226e-06
LcLlT,0.0
LcLtC,0.0
LcLtL,1.2829744479601506e-06
LcLtT,3.2074361199003765e-07
LcTcC,9.62230835970113e-07
LcTcL,9.62230835970113e-07
LcTcT,0.0
LcTlC,3.2074361199003765e-07
LcTlL,0.0
LcTlT,0.0
LcTtC,3.2074361199003765e-07
LcTtL,3.2074361199003765e-07
LcTtT,3.2074361199003765e-07
LlCcC,2.2452052839302636e-06
LlCcL,3.2074361199003765e-07
LlCcT,3.2074361199003765e-07
LlClC,6.414872239800754e-06
LlClL,3.2074361199003765e-07
LlClT,0.0
LlCtC,6.414872239800753e-07
LlCtL,3.2074361199003765e-07
LlCtT,0.0
LlLcC,3.2074361199003765e-07
LlLcL,1.2829744479601506e-06
LlLcT,0.0
LlLlC,4.490410567860527e-06
LlLlL,5.0036003470445875e-05
LlLlT,6.414872239800753e-07
LlLtC,0.0
LlLtL,6.414872239800753e-07
LlLtT,3.2074361199003765e-07
LlTcC,0.0
LlTcL,0.0
LlTcT,0.0
LlTlC,3.2074361199003765e-07
LlTlL,0.0
LlTlT,0.0
LlTtC,0.0
LlTtL,0.0
LlTtT,0.0
LtCcC,3.207436119900377e-06
LtCcL,1.2829744479601506e-06
LtCcT,0.0
LtClC,6.767690212989795e-05
LtClL,1.924461671940226e-06
LtClT,9.62230835970113e-07
LtCtC,3.848923343880452e-06
LtCtL,3.2074361199003765e-07
LtCtT,6.414872239800753e-07
LtLcC,1.2829744479601506e-06
LtLcL,0.0
LtLcT,0.0
LtLlC,9.62230835970113e-07
LtLlL,1.924461671940226e-06
LtLlT,0.0
LtLtC,0.0
LtLtL,9.62230835970113e-07
LtLtT,3.2074361199003765e-07
LtTcC,2.2452052839302636e-06
LtTcL,9.62230835970113e-07
LtTcT,0.0
LtTlC,1.2829744479601506e-06
LtTlL,6.414872239800753e-07
LtTlT,0.0
LtTtC,2.2452052839302636e-06
LtTtL,9.62230835970113e-07
LtTtT,6.479020962198761e-05
TcCcC,3.848923343880452e-06
TcCcL,6.414872239800753e-07
TcCcT,3.2074361199003765e-07
TcClC,1.924461671940226e-06
TcClL,6.414872239800753e-07
TcClT,3.2074361199003765e-07
TcCtC,6.414872239800753e-07
TcCtL,0.0
TcCtT,0.0
TcLcC,2.8866925079103388e-06
TcLcL,3.592328454288422e-05
TcLcT,3.2074361199003765e-07
TcLlC,1.2829744479601506e-06
TcLlL,0.0
TcLlT,3.2074361199003765e-07
TcLtC,0.0
TcLtL,0.0
TcLtT,3.2074361199003765e-07
TcTcC,6.414872239800753e-07
TcTcL,3.2074361199003765e-07
TcTcT,0.0
TcTlC,4.297964400666505e-05
TcTlL,6.414872239800753e-07
TcTlT,1.6037180599501884e-06
TcTtC,3.2074361199003765e-07
TcTtL,0.0
TcTtT,0.0
TlCcC,0.0
TlCcL,0.0
TlCcT,0.0
TlClC,4.1696669558704896e-06
TlClL,3.2074361199003765e-07
TlClT,0.0
TlCtC,3.2074361199003765e-07
TlCtL,0.0
TlCtT,0.0
TlLcC,0.0
TlLcL,9.62230835970113e-07
TlLcT,0.0
TlLlC,1.2829744479601506e-06
TlLlL,1.924461671940226e-06
TlLlT,3.2074361199003765e-07
TlLtC,0.0
TlLtL,0.0
TlLtT,3.2074361199003765e-07
TlTcC,0.0
TlTcL,3.2074361199003765e-07
TlTcT,0.0
TlTlC,0.0
TlTlL,0.0
TlTlT,0.0
TlTtC,6.414872239800753e-07
TlTtL,0.0
TlTtT,0.0
TtCcC,9.62230835970113e-07
TtCcL,0.0
TtCcT,6.414872239800753e-07
TtClC,2.2452052839302636e-06
TtClL,0.0
TtClT,0.0
TtCtC,1.2829744479601506e-06
TtCtL,0.0
TtCtT,0.0
TtLcC,0.0
TtLcL,0.0
TtLcT,0.0
TtLlC,3.2074361199003765e-07
TtLlL,6.414872239800753e-07
TtLlT,0.0
TtLtC,0.0
TtLtL,6.414872239800753e-07
TtLtT,0.0
TtTcC,0.0
TtTcL,0.0
TtTcT,0.0
TtTlC,0.0
TtTlL,0.0
TtTlT,0.0
TtTtC,0.0
TtTtL,0.0
TtTtT,6.414872239800753e-07
