,proportion
C,0.5753464006006076
L,0.18850669814144547
T,0.04839549212117688
Cc,0.033808713717535493
Cl,0.05946400525116472
Ct,0.010836377828700753
Lc,0.007880144203204069
Ll,0.013957937083406776
Lt,0.0020152363797914705
Tc,0.002983787897031574
Tl,0.00742530999499116
Tt,0.0007028226520269184
CcC,0.009938410541282902
CcL,0.004335457025338983
CcT,0.0009866693944137299
ClC,0.00951452770657494
ClL,0.0033974794258293736
ClT,0.00025100809000961374
CtC,0.005057152466088428
CtL,0.001679678196304934
CtT,0.00033291599306538246
LcC,0.0012705161368005411
LcL,0.0018517980294543836
LcT,0.00011701129007966956
LlC,0.0006892342441466988
LlL,0.002062040895823338
LlT,6.605476052884573e-05
LtC,0.0002668612325365367
LtL,0.0008538049618071373
LtT,5.5485998844230405e-05
TcC,0.00017362965624725162
TcL,0.00017287474469835054
TcT,9.662867825934002e-05
TlC,0.00019401226806758115
TlL,0.0003929314612030194
TlT,2.1137523369230632e-05
TtC,0.00011399164388406519
TtL,0.00016494817343488903
TtT,7.813334531126323e-05
CcCc,0.00043331922906922793
CcCl,0.00029366059252252557
CcCt,1.8495332948076805e-05
CcLc,0.00012946733063653762
CcLl,9.285412051483456e-05
CcLt,2.642190421153829e-06
CcTc,0.00010531016107170261
CcTl,0.00010002578022939495
CcTt,1.0568761684615316e-05
ClCc,4.831433912967001e-05
ClCl,0.0004136915287977995
ClCt,9.058938586813128e-06
ClLc,2.906409463269212e-05
ClLl,0.00022458618579807545
ClLt,1.8872788722527349e-06
ClTc,2.264734646703282e-06
ClTl,3.4725931249450326e-05
ClTt,3.7745577445054695e-07
CtCc,2.49120811137361e-05
CtCl,0.0002030712066543943
CtCt,1.7362965624725163e-05
CtLc,6.039292391208751e-06
CtLl,3.623575434725251e-05
CtLt,3.7745577445054695e-07
CtTc,3.0196461956043756e-06
CtTl,1.6608054075824067e-05
CtTt,1.0191305910164768e-05
LcCc,4.453978138516455e-05
LcCl,3.13288292793954e-05
LcCt,1.8872788722527349e-06
LcLc,8.379518192802143e-05
LcLl,2.8309183083791023e-05
LcLt,0.0
LcTc,9.058938586813128e-06
LcTl,3.0196461956043756e-06
LcTt,3.7745577445054695e-07
LlCc,5.284380842307658e-06
LlCl,3.170628505384595e-05
LlCt,0.0
LlLc,1.358840788021969e-05
LlLl,0.00014909503090796604
LlLt,3.7745577445054695e-07
LlTc,1.5098230978021878e-06
LlTl,2.755427153488993e-05
LlTt,0.0
LtCc,3.7745577445054697e-06
LtCl,6.794203940109845e-06
LtCt,0.0
LtLc,3.0196461956043756e-06
LtLl,3.095137350494486e-05
LtLt,3.7745577445054695e-07
LtTc,0.0
LtTl,1.0568761684615316e-05
LtTt,3.7745577445054695e-07
TcCc,6.416748165659298e-06
TcCl,1.3965863654670239e-05
TcCt,0.0
TcLc,6.416748165659298e-06
TcLl,3.0196461956043756e-06
TcLt,0.0
TcTc,3.0196461956043758e-05
TcTl,7.549115489010939e-07
TcTt,0.0
TlCc,2.264734646703282e-06
TlCl,6.794203940109845e-06
TlCt,3.7745577445054695e-07
TlLc,1.132367323351641e-06
TlLl,5.812818926538424e-05
TlLt,3.7745577445054695e-07
TlTc,0.0
TlTl,2.49120811137361e-05
TlTt,0.0
TtCc,3.7745577445054695e-07
TtCl,1.5098230978021878e-06
TtCt,0.0
TtLc,7.549115489010939e-07
TtLl,1.774042139917571e-05
TtLt,3.7745577445054695e-07
TtTc,0.0
TtTl,1.132367323351641e-06
TtTt,3.7745577445054695e-07
CcCcC,0.00037292630515714043
CcCcL,6.529984897994463e-05
CcCcT,1.0191305910164768e-05
CcClC,8.945701854477964e-05
CcClL,2.717681576043938e-05
CcClT,2.264734646703282e-06
CcCtC,7.851080108571377e-05
CcCtL,4.529469293406564e-06
CcCtT,3.7745577445054695e-07
CcLcC,5.5863454618680954e-05
CcLcL,6.869695094999955e-05
CcLcT,6.416748165659298e-06
CcLlC,8.304027037912034e-06
CcLlL,7.926571263461487e-06
CcLlT,7.549115489010939e-07
CcLtC,1.8872788722527349e-06
CcLtL,6.416748165659298e-06
CcLtT,3.7745577445054695e-07
CcTcC,1.2833496331318597e-05
CcTcL,6.794203940109845e-06
CcTcT,6.039292391208751e-06
CcTlC,1.132367323351641e-06
CcTlL,1.5098230978021878e-06
CcTlT,0.0
CcTtC,1.132367323351641e-06
CcTtL,1.132367323351641e-06
CcTtT,3.7745577445054695e-07
ClCcC,2.9441550407142665e-05
ClCcL,1.0568761684615316e-05
ClCcT,2.264734646703282e-06
ClClC,0.000132486976832142
ClClL,1.8117877173626255e-05
ClClT,9.058938586813128e-06
ClCtC,1.1701129007966956e-05
ClCtL,3.3971019700549227e-06
ClCtT,0.0
ClLcC,5.661836616758205e-06
ClLcL,3.3971019700549227e-06
ClLcT,1.132367323351641e-06
ClLlC,1.0191305910164768e-05
ClLlL,3.548084279835142e-05
ClLlT,0.0
ClLtC,0.0
ClLtL,1.132367323351641e-06
ClLtT,0.0
ClTcC,0.0
ClTcL,0.0
ClTcT,0.0
ClTlC,7.549115489010939e-07
ClTlL,0.0
ClTlT,0.0
ClTtC,3.7745577445054695e-07
ClTtL,1.3965863654670239e-05
ClTtT,0.0
CtCcC,1.8117877173626255e-05
CtCcL,5.661836616758205e-06
CtCcT,1.5098230978021878e-06
CtClC,9.549631093598839e-05
CtClL,2.0382611820329536e-05
CtClT,7.549115489010939e-07
CtCtC,3.585829857280196e-05
CtCtL,8.304027037912034e-06
CtCtT,0.0
CtLcC,3.3971019700549227e-06
CtLcL,2.642190421153829e-06
CtLcT,0.0
CtLlC,2.264734646703282e-06
CtLlL,6.039292391208751e-06
CtLlT,0.0
CtLtC,3.7745577445054695e-07
CtLtL,3.7745577445054695e-07
CtLtT,0.0
CtTcC,0.0
CtTcL,3.7745577445054695e-07
CtTcT,0.0
CtTlC,7.549115489010939e-07
CtTlL,0.0
CtTlT,3.7745577445054695e-07
CtTtC,3.7745577445054695e-07
CtTtL,0.0
CtTtT,0.0
LcCcC,6.228020278434026e-05
LcCcL,4.152013518956017e-06
LcCcT,1.8872788722527349e-06
LcClC,1.3965863654670239e-05
LcClL,1.8872788722527349e-06
LcClT,0.0
LcCtC,5.661836616758205e-06
LcCtL,3.7745577445054695e-07
LcCtT,0.0
LcLcC,6.794203940109845e-06
LcLcL,3.699066589615361e-05
LcLcT,1.132367323351641e-06
LcLlC,4.529469293406564e-06
LcLlL,1.5098230978021878e-06
LcLlT,0.0
LcLtC,1.5098230978021878e-06
LcLtL,4.152013518956017e-06
LcLtT,0.0
LcTcC,3.7745577445054695e-07
LcTcL,2.264734646703282e-06
LcTcT,0.0
LcTlC,0.0
LcTlL,0.0
LcTlT,0.0
LcTtC,0.0
LcTtL,0.0
LcTtT,0.0
LlCcC,4.152013518956017e-06
LlCcL,1.5098230978021878e-06
LlCcT,3.7745577445054695e-07
LlClC,2.1892434918131724e-05
LlClL,2.264734646703282e-06
LlClT,7.549115489010939e-07
LlCtC,2.264734646703282e-06
LlCtL,0.0
LlCtT,7.549115489010939e-07
LlLcC,3.7745577445054697e-06
LlLcL,1.1701129007966956e-05
LlLcT,0.0
LlLlC,6.416748165659298e-06
LlLlL,1.4343319429120785e-05
LlLlT,1.132367323351641e-06
LlLtC,3.7745577445054695e-07
LlLtL,0.0
LlLtT,0.0
LlTcC,0.0
LlTcL,0.0
LlTcT,0.0
LlTlC,7.549115489010939e-07
LlTlL,0.0
LlTlT,3.7745577445054695e-07
LlTtC,0.0
LlTtL,3.7745577445054695e-07
LlTtT,0.0
LtCcC,3.0196461956043756e-06
LtCcL,0.0
LtCcT,3.7745577445054695e-07
LtClC,2.264734646703282e-06
LtClL,3.7745577445054695e-07
LtClT,3.7745577445054695e-07
LtCtC,1.132367323351641e-06
LtCtL,3.7745577445054695e-07
LtCtT,0.0
LtLcC,0.0
LtLcL,3.7745577445054695e-07
LtLcT,0.0
LtLlC,3.7745577445054695e-07
