,proportion
C,0.46598908636625025
L,0.23075947762140228
T,0.11316900989510002
Cc,0.030282599538384896
Cl,0.04422058736044736
Ct,0.016559735649941683
Lc,0.013439537255198879
Ll,0.013966530802081774
Lt,0.0040131429907154185
Tc,0.008366398122292548
Tl,0.014026320833911702
Tt,0.0029973133544491295
CcC,0.00426462166730663
CcL,0.0014448756938197536
CcT,0.0005396125485756452
ClC,0.011751595552583078
ClL,0.002008223983674617
ClT,0.00042934650997471994
CtC,0.0045022795325200685
CtL,0.002832665427600881
CtT,0.0005281953565679199
LcC,0.000800104797804534
LcL,0.0010404667348092756
LcT,8.142260616035625e-05
LlC,0.0009953988716208866
LlL,0.0024228483250077963
LlT,8.352577310914774e-05
LtC,0.00029384246798829677
LtL,0.0009527346278025451
LtT,6.309500846374471e-05
TcC,0.0003374080690704062
TcL,0.00025268048627623475
TcT,0.00015893933084438545
TlC,0.0004593917521003126
TlL,0.0009932957046720951
TlT,0.00025238003385497884
TtC,0.00019409226413132893
TtL,0.00021963071993808274
TtT,0.0005095673064500524
CcCc,0.0003232868052713776
CcCl,6.069138909369728e-05
CcCt,1.5323073484052284e-05
CcLc,0.00016855380832457513
CcLl,1.802714527535563e-05
CcLt,2.4036193700474172e-06
CcTc,0.00010906422891590155
CcTl,7.691581984151735e-05
CcTt,3.3049766338151984e-06
ClCc,0.00025147867659121103
ClCl,0.00017846873822602072
ClCt,1.7426240432843776e-05
ClLc,2.1632574330426756e-05
ClLl,0.00012348594513618606
ClLt,3.0045242125592712e-06
ClTc,6.30950084637447e-06
ClTl,5.3780983404810956e-05
ClTt,6.009048425118543e-07
CtCc,3.455202844443162e-05
CtCl,4.446695834587722e-05
CtCt,5.708596003862616e-06
CtLc,6.129229393620914e-05
CtLl,9.314025058933741e-06
CtLt,3.6054290550711256e-06
CtTc,2.8242527598057153e-05
CtTl,3.905881476327053e-05
CtTt,1.5022621062796356e-06
LcCc,2.0430764645403045e-05
LcCl,7.210858110142251e-06
LcCt,3.3049766338151984e-06
LcLc,0.0002334515313158554
LcLl,2.6139360649265665e-05
LcLt,1.5022621062796356e-06
LcTc,7.811762952654107e-06
LcTl,3.6054290550711256e-06
LcTt,3.0045242125592715e-07
LlCc,1.592397832656414e-05
LlCl,1.3820811377772649e-05
LlCt,3.6054290550711256e-06
LlLc,1.2018096850237085e-05
LlLl,0.0001306968032463283
LlLt,1.2018096850237086e-06
LlTc,1.8027145275355628e-06
LlTl,3.425157602317569e-05
LlTt,3.0045242125592715e-07
LtCc,2.7040717913033444e-06
LtCl,3.6054290550711256e-06
LtCt,6.009048425118543e-07
LtLc,6.609953267630397e-06
LtLl,1.5022621062796356e-05
LtLt,3.0045242125592715e-07
LtTc,1.8027145275355628e-06
LtTl,3.1547504231872356e-05
LtTt,3.0045242125592715e-07
