,proportion
C,0.4662612204693135
L,0.236771682315746
T,0.115097151390941
Cc,0.030183817104364265
Cl,0.04513798198369954
Ct,0.015313537645171028
Lc,0.006996806634574138
Ll,0.013803917830417997
Lt,0.004879653019398503
Tc,0.0054751124032855125
Tl,0.01650509190855218
Tt,0.0034046677152344182
CcC,0.006924360135360564
CcL,0.002524506299350206
CcT,0.0006021320877619432
ClC,0.0055075226792494795
ClL,0.0024482468264938116
ClT,0.0003374481673895429
CtC,0.0027297713804553324
CtL,0.003534308819090288
CtT,0.0007384458954927475
LcC,0.0007365394086713375
LcL,0.0012763929269338924
LcT,0.00034634510588945553
LlC,0.0006062628092083313
LlL,0.0025438889153678724
LlT,9.500659326692404e-05
LtC,0.0002592822077117392
LtL,0.0024434806094402873
LtT,0.00012709912142732312
TcC,0.00041434313585307343
TcL,0.00023195589660486473
TcT,0.00014934146767710466
TlC,0.00025070301701539486
TlL,0.0006281874076545446
TlT,0.0003647744784964174
TtC,0.00019319066456953117
TtL,0.00029391671830068474
TtT,0.0002443480609440287
CcCc,0.0003253737508539472
CcCl,0.0001709483183197496
CcCt,4.130721446388002e-05
CcLc,0.00014902371987353638
CcLl,9.945506251688035e-05
CcLt,3.495225839251386e-06
CcTc,7.371749042784742e-05
CcTl,5.306388319590741e-05
CcTt,3.495225839251386e-06
ClCc,4.3849196892426476e-05
ClCl,0.00016459336224838343
ClCt,1.016792971418585e-05
ClLc,1.016792971418585e-05
ClLl,0.00015251894571278776
ClLt,1.588739017841539e-06
ClTc,5.401712660661233e-06
ClTl,8.610965476701141e-05
ClTt,1.906486821409847e-06
CtCc,1.5251894571278777e-05
CtCl,0.00011693119171313729
CtCt,5.401712660661233e-06
CtLc,7.943695089207695e-06
CtLl,7.276424701714248e-05
CtLt,6.354956071366156e-06
CtTc,4.130721446388002e-06
CtTl,1.4298651160573852e-05
CtTt,1.906486821409847e-06
LcCc,4.6391179320972944e-05
LcCl,2.7326311106874473e-05
LcCt,3.495225839251386e-06
LcLc,8.039019430278188e-05
LcLl,1.2392164339164006e-05
LcLt,1.906486821409847e-06
LcTc,3.781198862462863e-05
LcTl,2.5419824285464626e-06
LcTt,6.354956071366157e-07
LlCc,6.354956071366156e-06
LlCl,1.2709912142732312e-05
LlCt,2.224234624978155e-06
LlLc,6.990451678502772e-06
LlLl,7.68949684635305e-05
LlLt,3.177478035683078e-06
LlTc,1.2709912142732313e-06
LlTl,1.1756668732027389e-05
LlTt,6.354956071366157e-07
LtCc,3.495225839251386e-06
LtCl,9.214686303480928e-06
LtCt,6.354956071366157e-07
LtLc,1.2074416535595698e-05
LtLl,6.0054334874410175e-05
LtLt,4.130721446388002e-06
LtTc,6.354956071366157e-07
LtTl,1.2392164339164006e-05
LtTt,6.354956071366157e-07
TcCc,9.214686303480928e-06
TcCl,4.44846924995631e-06
TcCt,1.906486821409847e-06
TcLc,1.3663155553437237e-05
TcLl,2.224234624978155e-06
TcLt,3.1774780356830783e-07
TcTc,3.65409974103554e-05
TcTl,1.2709912142732313e-06
TcTt,6.354956071366157e-07
TlCc,3.177478035683078e-06
TlCl,1.8429372606961855e-05
TlCt,9.532434107049235e-07
TlLc,3.177478035683078e-06
TlLl,6.0054334874410175e-05
TlLt,9.532434107049235e-07
TlTc,2.5419824285464626e-06
TlTl,7.784821187423542e-05
TlTt,3.1774780356830783e-07
TtCc,1.588739017841539e-06
TtCl,1.906486821409847e-06
TtCt,3.1774780356830783e-07
TtLc,1.588739017841539e-06
TtLl,2.8597302321147703e-06
TtLt,1.0485677517754158e-05
TtTc,6.354956071366157e-07
TtTl,1.5251894571278777e-05
TtTt,6.354956071366157e-07
CcCcC,0.00034825159271086536
CcCcL,4.5755683713836325e-05
CcCcT,1.874712041053016e-05
CcClC,5.306388319590741e-05
CcClL,2.5419824285464624e-05
CcClT,1.906486821409847e-06
CcCtC,1.938261601766678e-05
CcCtL,9.214686303480928e-06
CcCtT,2.224234624978155e-06
CcLcC,6.037208267797849e-06
CcLcL,3.431676278537724e-05
CcLcT,2.8597302321147703e-06
CcLlC,4.130721446388002e-06
CcLlL,2.2560094053349857e-05
CcLlT,1.2709912142732313e-06
CcLtC,9.532434107049235e-07
CcLtL,4.130721446388002e-06
CcLtT,9.532434107049235e-07
CcTcC,6.037208267797849e-06
CcTcL,7.308199482071081e-06
CcTcT,6.354956071366157e-07
CcTlC,1.1756668732027389e-05
CcTlL,9.850181910617543e-06
CcTlT,9.532434107049235e-07
CcTtC,6.354956071366157e-07
CcTtL,8.57919069634431e-06
CcTtT,6.6727038749344645e-06
ClCcC,1.8111624803393546e-05
ClCcL,2.8597302321147703e-06
ClCcT,1.588739017841539e-06
ClClC,6.354956071366156e-05
ClClL,1.0803425321322466e-05
ClClT,2.224234624978155e-06
ClCtC,1.652288578555201e-05
ClCtL,3.177478035683078e-06
ClCtT,6.354956071366157e-07
ClLcC,9.532434107049235e-07
ClLcL,3.177478035683078e-06
ClLcT,3.1774780356830783e-07
ClLlC,1.906486821409847e-06
ClLlL,6.6727038749344645e-06
ClLlT,3.1774780356830783e-07
ClLtC,0.0
ClLtL,1.2709912142732313e-06
ClLtT,0.0
ClTcC,6.354956071366157e-07
ClTcL,6.354956071366157e-07
ClTcT,0.0
ClTlC,1.906486821409847e-06
ClTlL,1.2709912142732313e-06
ClTlT,3.1774780356830783e-07
ClTtC,3.1774780356830783e-07
ClTtL,0.0
ClTtT,6.354956071366157e-07
CtCcC,9.850181910617543e-06
CtCcL,3.812973642819694e-06
CtCcT,6.354956071366157e-07
CtClC,1.874712041053016e-05
CtClL,9.532434107049235e-06
CtClT,6.354956071366157e-07
CtCtC,3.2092528160399093e-05
CtCtL,5.719460464229541e-06
CtCtT,1.588739017841539e-06
CtLcC,3.495225839251386e-06
CtLcL,2.8597302321147703e-06
CtLcT,6.354956071366157e-07
CtLlC,1.2709912142732313e-06
CtLlL,4.130721446388002e-06
CtLlT,0.0
CtLtC,9.532434107049235e-07
CtLtL,2.2877841856918162e-05
CtLtT,0.0
CtTcC,1.906486821409847e-06
CtTcL,8.261442892776005e-06
CtTcT,3.1774780356830783e-07
CtTlC,0.0
CtTlL,5.083964857092925e-06
CtTlT,6.354956071366157e-07
CtTtC,3.1774780356830783e-07
CtTtL,6.037208267797849e-06
CtTtT,9.532434107049235e-06
LcCcC,4.734442273167786e-05
LcCcL,3.812973642819694e-06
LcCcT,1.906486821409847e-06
LcClC,2.5419824285464626e-06
LcClL,2.8597302321147703e-06
LcClT,3.1774780356830783e-07
LcCtC,1.906486821409847e-06
LcCtL,3.1774780356830783e-07
LcCtT,3.1774780356830783e-07
LcLcC,5.401712660661233e-06
LcLcL,4.3213701285289864e-05
LcLcT,5.401712660661233e-06
LcLlC,2.224234624978155e-06
LcLlL,1.2392164339164006e-05
LcLlT,3.1774780356830783e-07
LcLtC,0.0
LcLtL,6.354956071366157e-07
LcLtT,3.1774780356830783e-07
LcTcC,1.588739017841539e-06
LcTcL,3.1774780356830783e-07
LcTcT,0.0
LcTlC,3.1774780356830783e-07
LcTlL,9.532434107049235e-07
LcTlT,3.1774780356830783e-07
LcTtC,3.1774780356830783e-07
LcTtL,9.532434107049235e-07
LcTtT,1.2709912142732313e-06
LlCcC,2.8597302321147703e-06
LlCcL,9.532434107049235e-07
LlCcT,0.0
LlClC,3.812973642819694e-06
LlClL,1.2709912142732313e-06
LlClT,0.0
LlCtC,0.0
LlCtL,9.532434107049235e-07
LlCtT,9.532434107049235e-07
LlLcC,3.812973642819694e-06
LlLcL,3.177478035683078e-06
LlLcT,6.354956071366157e-07
LlLlC,4.130721446388002e-06
LlLlL,3.65409974103554e-05
LlLlT,1.906486821409847e-06
LlLtC,0.0
LlLtL,3.1774780356830783e-07
LlLtT,3.1774780356830783e-07
LlTcC,0.0
LlTcL,0.0
LlTcT,0.0
LlTlC,0.0
LlTlL,1.2709912142732313e-06
LlTlT,0.0
LlTtC,0.0
LlTtL,0.0
LlTtT,3.1774780356830783e-07
LtCcC,9.532434107049235e-07
LtCcL,3.1774780356830783e-07
LtCcT,0.0
LtClC,2.5419824285464626e-06
LtClL,3.1774780356830783e-07
LtClT,0.0
LtCtC,1.2709912142732313e-06
LtCtL,0.0
LtCtT,0.0
LtLcC,2.5419824285464626e-06
LtLcL,9.532434107049235e-07
LtLcT,0.0
LtLlC,1.2709912142732313e-06
LtLlL,2.5419824285464626e-06
LtLlT,0.0
LtLtC,6.354956071366157e-07
LtLtL,6.990451678502772e-06
LtLtT,0.0
LtTcC,3.1774780356830783e-07
LtTcL,9.532434107049235e-07
LtTcT,0.0
LtTlC,0.0
LtTlL,7.943695089207695e-06
LtTlT,0.0
LtTtC,0.0
LtTtL,0.0
LtTtT,3.1774780356830783e-07
TcCcC,1.652288578555201e-05
TcCcL,2.5419824285464626e-06
TcCcT,1.2709912142732313e-06
TcClC,3.495225839251386e-06
TcClL,9.532434107049235e-07
TcClT,0.0
