,proportion
C,0.48942659703206964
L,0.16466911217990654
T,0.17946882863909344
Cc,0.034668329237335115
Cl,0.01191938108652461
Ct,0.031197371414819264
Lc,0.012404910573770793
Ll,0.0021520411417930013
Lt,0.015326757666662989
Tc,0.008606850905139414
Tl,0.0037218672707410158
Tt,0.00829472480619544
CcC,0.0075469883772438
CcL,0.0007829425714251184
CcT,0.001651273174968748
ClC,0.002656487362308514
ClL,0.0001946847132302056
ClT,0.00103595387890243
CtC,0.005961398303904676
CtL,0.0005806386184058764
CtT,0.0026985245473514735
LcC,0.001007316046591914
LcL,0.000667865777370017
LcT,0.0005341349824521025
LlC,0.00018995552991287268
LlL,0.0005748585054624693
LlT,0.00023724736308620197
LtC,0.0007209377234867533
LtL,0.0013451899213747
LtT,0.0006400161422790565
TcC,0.0006368633534008345
TcL,0.0002343573066144985
TcT,0.0007288196956823081
TlC,0.00014371462636561733
TlL,4.0460790603848395e-05
TlT,0.0009555577625077702
TtC,0.0004747574585789224
TtL,0.00024355294084264586
TtT,0.002387712110440092
CcCc,0.0003830638487039673
CcCl,2.338318418014615e-05
CcCt,3.9935325790811405e-05
CcLc,5.464834055584719e-05
CcLl,1.33993527324433e-05
CcLt,4.755456557984779e-05
CcTc,0.00013767178101569194
CcTl,6.305577756443906e-06
CcTt,3.494341006695998e-05
ClCc,1.0772028667258339e-05
ClCl,3.9409860977774415e-06
ClCt,2.390864899318314e-05
ClLc,2.364591658666465e-06
ClLl,1.8391268456294727e-06
ClLt,1.9179465675850214e-05
ClTc,5.254648130369922e-06
ClTl,3.231608600177502e-05
ClTt,3.152788878221953e-06
CtCc,4.624090354725531e-05
CtCl,4.991915723851426e-06
CtCt,0.00012243330143761917
CtLc,2.417138139970164e-05
CtLl,7.881972195554882e-07
CtLt,0.00010850848389213888
CtTc,1.4713014765035782e-05
CtTl,3.9409860977774415e-06
CtTt,0.0001276879495679891
LcCc,1.865400086281322e-05
LcCl,1.8391268456294727e-06
LcCt,6.04284534992541e-06
LcLc,7.487873585777139e-05
LcLl,1.5763944391109765e-06
LcLt,2.758690268444209e-05
LcTc,5.8326594247106136e-05
LcTl,1.129749348029533e-05
LcTt,8.14470460207338e-06
LlCc,1.5763944391109765e-06
LlCl,5.254648130369922e-07
LlCt,1.3136620325924804e-06
LlLc,1.5763944391109765e-06
LlLl,7.881972195554882e-07
LlLt,1.5763944391109765e-06
LlTc,5.254648130369922e-07
LlTl,1.5763944391109765e-06
LlTt,7.881972195554882e-07
LtCc,7.619239789036387e-06
LtCl,5.254648130369922e-07
LtCt,6.04284534992541e-06
LtLc,6.04284534992541e-06
LtLl,1.3136620325924804e-06
LtLt,8.670169415110371e-05
LtTc,3.6782536912589454e-06
LtTl,7.881972195554882e-07
LtTt,4.8605495205921774e-05
TcCc,3.36297480343675e-05
TcCl,1.8391268456294727e-06
TcCt,7.093774975999395e-06
TcLc,2.1281324927998182e-05
TcLl,1.5763944391109765e-06
TcLt,1.602667679762826e-05
TcTc,0.0001271624847549521
TcTl,2.364591658666465e-06
TcTt,9.983831447702851e-06
TlCc,2.1018592521479688e-06
TlCl,2.627324065184961e-07
TlCt,7.881972195554882e-07
TlLc,0.0
TlLl,7.881972195554882e-07
TlLt,5.254648130369922e-07
TlTc,2.1018592521479688e-06
TlTl,2.3120451773627655e-05
TlTt,3.4155212847404494e-06
TtCc,7.356507382517891e-06
TtCl,5.254648130369922e-07
TtCt,6.04284534992541e-06
TtLc,1.5763944391109765e-06
TtLl,0.0
TtLt,3.0214226749627052e-05
TtTc,2.1806789741035172e-05
TtTl,7.881972195554882e-07
TtTt,3.546887487999697e-05
CcCcC,0.00043166934390988904
CcCcL,1.602667679762826e-05
CcCcT,3.678253691258945e-05
CcClC,4.2037185042959373e-05
CcClL,1.3136620325924804e-06
CcClT,3.9409860977774415e-06
CcCtC,2.6273240651849608e-05
CcCtL,4.72918331733293e-06
CcCtT,7.619239789036387e-06
CcLcC,4.72918331733293e-06
CcLcL,3.4155212847404494e-06
CcLcT,2.364591658666465e-06
CcLlC,7.881972195554882e-07
CcLlL,2.627324065184961e-07
CcLlT,7.881972195554882e-07
CcLtC,2.890056471703457e-06
CcLtL,2.890056471703457e-06
CcLtT,1.0246563854221346e-05
CcTcC,9.721099041184354e-06
CcTcL,2.627324065184961e-06
CcTcT,4.4927241514662834e-05
CcTlC,0.0
CcTlL,5.254648130369922e-07
CcTlT,1.3136620325924804e-06
CcTtC,2.1018592521479688e-06
CcTtL,1.0509296260739844e-06
CcTtT,4.72918331733293e-06
ClCcC,6.568310162962402e-06
ClCcL,5.254648130369922e-07
ClCcT,1.8391268456294727e-06
ClClC,1.628940920414676e-05
ClClL,0.0
ClClT,7.881972195554882e-07
ClCtC,1.2348423106369315e-05
ClCtL,7.881972195554882e-07
ClCtT,2.890056471703457e-06
ClLcC,2.627324065184961e-07
ClLcL,2.627324065184961e-07
ClLcT,0.0
ClLlC,5.254648130369922e-07
ClLlL,2.627324065184961e-07
ClLlT,2.627324065184961e-07
ClLtC,1.0509296260739844e-06
ClLtL,2.627324065184961e-07
ClLtT,0.0
ClTcC,1.3136620325924804e-06
ClTcL,5.254648130369922e-07
ClTcT,2.627324065184961e-07
ClTlC,1.5763944391109765e-06
ClTlL,2.627324065184961e-07
ClTlT,1.3136620325924804e-06
ClTtC,7.881972195554882e-07
ClTtL,2.627324065184961e-07
ClTtT,1.3136620325924804e-06
CtCcC,1.944219808236871e-05
CtCcL,2.1018592521479688e-06
CtCcT,2.627324065184961e-06
CtClC,1.6552141610665255e-05
CtClL,2.627324065184961e-07
CtClT,7.881972195554882e-07
CtCtC,9.799918763139903e-05
CtCtL,3.9409860977774415e-06
CtCtT,6.831042569480899e-06
CtLcC,1.0509296260739844e-06
CtLcL,2.627324065184961e-07
CtLcT,5.254648130369922e-07
CtLlC,5.254648130369922e-07
CtLlL,0.0
CtLlT,0.0
CtLtC,3.152788878221953e-06
CtLtL,1.1822958293332323e-05
CtLtT,5.780112943406914e-06
CtTcC,4.991915723851426e-06
CtTcL,2.627324065184961e-07
CtTcT,1.5763944391109765e-06
CtTlC,5.254648130369922e-07
CtTlL,2.627324065184961e-07
CtTlT,1.3136620325924804e-06
CtTtC,2.890056471703457e-06
CtTtL,2.627324065184961e-06
CtTtT,3.940986097777441e-05
LcCcC,1.7865803643257734e-05
