,proportion
C,0.5897953420936365
L,0.24166158169738883
T,0.013479080101118247
Cc,0.026339768334015055
Cl,0.0458958523786853
Ct,0.00010393453688781998
Lc,0.010689611240129014
Ll,0.021211213605217143
Lt,0.00027827634069964703
Tc,0.0010128960781289698
Tl,0.000748775695858488
Tt,1.341090798552516e-05
CcC,0.006952810740051156
CcL,0.0024359424254819175
CcT,2.0488887200107882e-05
ClC,0.01998001774710157
ClL,0.004348859439528353
ClT,4.321292573113663e-05
CtC,0.00019818341800831627
CtL,5.1408480611179774e-05
CtT,2.607676552741003e-06
LcC,0.0009234900248921353
LcL,0.0012803691873958325
LcT,5.215353105482006e-06
LlC,0.0029969654095430534
LlL,0.004736285670221303
LlT,6.70545399276258e-06
LtC,9.685655767323728e-06
LtL,8.195554880043154e-06
LtT,0.0
TcC,0.00011362019265514372
TcL,0.00013075635285887032
TcT,1.8626261091007166e-06
TlC,5.327110672028049e-05
TlL,1.9371311534647456e-05
TlT,5.215353105482006e-06
TtC,1.11757566546043e-06
TtL,1.11757566546043e-06
TtT,4.097777440021577e-06
CcCc,0.0002846092694705895
CcCl,4.954585450207907e-05
CcCt,3.7252522182014335e-07
CcLc,0.00023245573841576943
CcLl,8.307312446589196e-05
CcLt,3.7252522182014335e-07
CcTc,3.7252522182014335e-07
CcTl,0.0
CcTt,0.0
ClCc,0.00011362019265514372
ClCl,0.00025070947428495647
ClCt,1.4901008872805734e-06
ClLc,8.34456496877121e-05
ClLl,0.00028684442080151036
ClLt,1.11757566546043e-06
ClTc,0.0
ClTl,3.7252522182014335e-07
ClTt,0.0
CtCc,0.0
CtCl,7.450504436402867e-07
CtCt,0.0
CtLc,3.7252522182014335e-07
CtLl,3.7252522182014335e-07
CtLt,3.7252522182014335e-07
CtTc,3.7252522182014335e-07
CtTl,0.0
CtTt,0.0
LcCc,4.0977774400215764e-05
LcCl,4.842827883661864e-06
LcCt,0.0
LcLc,0.0002499644238413162
LcLl,1.1920807098244587e-05
LcLt,0.0
LcTc,0.0
LcTl,3.7252522182014335e-07
LcTt,0.0
LlCc,1.3783433207345303e-05
LlCl,2.1606462865568315e-05
LlCt,0.0
LlLc,3.986019873475533e-05
LlLl,0.0002562973526122586
LlLt,3.7252522182014335e-07
LlTc,0.0
LlTl,3.7252522182014335e-07
LlTt,0.0
LtCc,0.0
LtCl,0.0
LtCt,0.0
LtLc,0.0
LtLl,3.7252522182014335e-07
LtLt,7.450504436402867e-07
LtTc,0.0
LtTl,0.0
LtTt,0.0
TcCc,2.9802017745611468e-06
TcCl,1.7508685425546737e-05
TcCt,0.0
TcLc,1.11757566546043e-06
TcLl,3.7252522182014335e-07
TcLt,0.0
TcTc,0.0
TcTl,0.0
TcTt,0.0
TlCc,0.0
TlCl,1.11757566546043e-06
TlCt,3.7252522182014335e-07
TlLc,0.0
TlLl,1.005818098914387e-05
TlLt,0.0
TlTc,0.0
TlTl,3.7252522182014335e-07
TlTt,0.0
TtCc,0.0
TtCl,0.0
TtCt,0.0
TtLc,0.0
TtLl,0.0
TtLt,0.0
TtTc,0.0
TtTl,3.7252522182014335e-07
TtTt,0.0
CcCcC,0.00028125654247420826
CcCcL,3.6507471738374046e-05
CcCcT,2.607676552741003e-06
CcClC,9.983675944779842e-05
CcClL,5.0663430167539494e-05
CcClT,1.11757566546043e-06
CcCtC,3.7252522182014335e-07
CcCtL,0.0
CcCtT,0.0
CcLcC,4.2840400509316484e-05
CcLcL,5.4016157163920786e-05
CcLcT,0.0
CcLlC,2.458666464012946e-05
CcLlL,3.725252218201433e-05
CcLlT,0.0
CcLtC,0.0
CcLtL,0.0
CcLtT,0.0
CcTcC,3.7252522182014335e-07
CcTcL,3.7252522182014335e-07
CcTcT,0.0
CcTlC,3.7252522182014335e-07
CcTlL,0.0
CcTlT,0.0
CcTtC,0.0
CcTtL,0.0
CcTtT,0.0
ClCcC,5.8858985047582644e-05
ClCcL,1.899878631282731e-05
ClCcT,0.0
ClClC,0.0009562722444123079
ClClL,0.00012740362586248903
ClClT,8.568080101863297e-06
ClCtC,7.450504436402867e-07
ClCtL,0.0
ClCtT,0.0
ClLcC,1.11757566546043e-05
ClLcL,7.82302965822301e-06
ClLcT,0.0
ClLlC,5.811393460394236e-05
ClLlL,0.0001281486763061293
ClLlT,3.7252522182014335e-07
ClLtC,3.7252522182014335e-07
ClLtL,0.0
ClLtT,0.0
ClTcC,0.0
ClTcL,0.0
ClTcT,0.0
ClTlC,7.450504436402867e-07
ClTlL,0.0
ClTlT,0.0
ClTtC,0.0
ClTtL,0.0
ClTtT,0.0
CtCcC,0.0
CtCcL,3.7252522182014335e-07
CtCcT,0.0
CtClC,7.450504436402867e-07
CtClL,3.7252522182014335e-07
CtClT,0.0
CtCtC,3.7252522182014335e-07
CtCtL,0.0
CtCtT,0.0
CtLcC,0.0
CtLcL,0.0
CtLcT,0.0
CtLlC,0.0
CtLlL,0.0
CtLlT,0.0
CtLtC,0.0
CtLtL,0.0
CtLtT,0.0
CtTcC,0.0
CtTcL,0.0
CtTcT,0.0
CtTlC,0.0
CtTlL,0.0
CtTlT,0.0
CtTtC,0.0
CtTtL,0.0
CtTtT,0.0
LcCcC,3.0547068189251755e-05
LcCcL,2.9802017745611468e-06
LcCcT,0.0
LcClC,1.3038382763705017e-05
LcClL,2.23515133092086e-06
LcClT,0.0
LcCtC,0.0
LcCtL,0.0
LcCtT,0.0
LcLcC,8.94060532368344e-06
LcLcL,2.3469088974669028e-05
LcLcT,0.0
LcLlC,4.47030266184172e-06
LcLlL,6.332928770942437e-06
LcLlT,3.7252522182014335e-07
LcLtC,0.0
LcLtL,0.0
LcLtT,0.0
LcTcC,0.0
LcTcL,0.0
LcTcT,0.0
LcTlC,0.0
LcTlL,0.0
LcTlT,0.0
LcTtC,0.0
LcTtL,0.0
LcTtT,0.0
LlCcC,9.313130545503583e-06
LlCcL,2.607676552741003e-06
LlCcT,0.0
LlClC,7.599514525130924e-05
LlClL,8.195554880043154e-06
LlClT,7.450504436402867e-07
LlCtC,0.0
LlCtL,0.0
LlCtT,0.0
LlLcC,2.9802017745611468e-06
LlLcL,4.47030266184172e-06
LlLcT,0.0
LlLlC,3.35272699638129e-05
LlLlL,0.00011585534398606459
LlLlT,0.0
LlLtC,0.0
LlLtL,0.0
LlLtT,0.0
LlTcC,0.0
LlTcL,0.0
LlTcT,0.0
LlTlC,3.7252522182014335e-07
LlTlL,0.0
LlTlT,0.0
LlTtC,0.0
LlTtL,0.0
LlTtT,0.0
LtCcC,0.0
LtCcL,0.0
LtCcT,0.0
LtClC,0.0
LtClL,0.0
LtClT,0.0
LtCtC,0.0
LtCtL,0.0
LtCtT,0.0
LtLcC,0.0
LtLcL,0.0
LtLcT,0.0
LtLlC,0.0
LtLlL,0.0
LtLlT,0.0
LtLtC,0.0
LtLtL,0.0
LtLtT,0.0
LtTcC,0.0
LtTcL,0.0
LtTcT,0.0
LtTlC,0.0
LtTlL,0.0
LtTlT,0.0
LtTtC,0.0
LtTtL,0.0
LtTtT,0.0
TcCcC,4.47030266184172e-06
TcCcL,3.7252522182014335e-07
TcCcT,0.0
TcClC,1.11757566546043e-06
TcClL,3.7252522182014335e-07
TcClT,0.0
TcCtC,0.0
TcCtL,0.0
TcCtT,0.0
TcLcC,0.0
TcLcL,0.0
TcLcT,0.0
TcLlC,0.0
TcLlL,3.7252522182014335e-07
TcLlT,0.0
TcLtC,0.0
TcLtL,0.0
TcLtT,0.0
TcTcC,0.0
TcTcL,0.0
