,proportion
CtTtC,0.0
CtTtL,0.0
CtTtT,0.0
LcCcC,6.127568927130052e-05
LcCcL,6.095487414422564e-06
LcCcT,0.0
LcClC,1.2832605082994872e-05
LcClL,1.604075635374359e-06
LcClT,0.0
LcCtC,3.208151270748718e-07
LcCtL,0.0
LcCtT,0.0
LcLcC,3.4327218597011286e-05
LcLcL,3.593129423238564e-05
LcLcT,0.0
LcLlC,5.453857160272821e-06
LcLlL,1.2832605082994873e-06
LcLlT,3.208151270748718e-07
LcLtC,0.0
LcLtL,0.0
LcLtT,0.0
LcTcC,3.208151270748718e-07
LcTcL,0.0
LcTcT,0.0
LcTlC,0.0
LcTlL,0.0
LcTlT,0.0
LcTtC,0.0
LcTtL,0.0
LcTtT,0.0
LlCcC,1.1549344574695385e-05
LlCcL,6.416302541497436e-07
LlCcT,0.0
LlClC,5.582183211102769e-05
LlClL,3.849781524898462e-06
LlClT,6.416302541497436e-07
LlCtC,0.0
LlCtL,0.0
LlCtT,0.0
LlLcC,6.095487414422564e-06
LlLcL,1.251178995592e-05
LlLcT,0.0
LlLlC,6.7371176685723075e-06
LlLlL,1.9890537878642052e-05
LlLlT,9.624453812246154e-07
LlLtC,0.0
LlLtL,0.0
LlLtT,0.0
LlTcC,0.0
LlTcL,0.0
LlTcT,0.0
LlTlC,3.208151270748718e-07
LlTlL,0.0
LlTlT,0.0
LlTtC,0.0
LlTtL,0.0
LlTtT,0.0
LtCcC,0.0
LtCcL,6.416302541497436e-07
LtCcT,0.0
LtClC,0.0
LtClL,0.0
LtClT,0.0
LtCtC,0.0
LtCtL,0.0
LtCtT,0.0
LtLcC,0.0
LtLcL,0.0
LtLcT,0.0
LtLlC,0.0
LtLlL,0.0
LtLlT,0.0
LtLtC,0.0
LtLtL,3.208151270748718e-07
LtLtT,0.0
LtTcC,0.0
LtTcL,0.0
LtTcT,0.0
LtTlC,0.0
LtTlL,0.0
LtTlT,0.0
LtTtC,0.0
LtTtL,0.0
LtTtT,0.0
TcCcC,1.2190974828845128e-05
TcCcL,1.924890762449231e-06
TcCcT,0.0
TcClC,6.416302541497436e-07
TcClL,3.208151270748718e-07
TcClT,0.0
TcCtC,0.0
TcCtL,0.0
TcCtT,0.0
TcLcC,1.924890762449231e-06
TcLcL,9.624453812246154e-07
TcLcT,0.0
TcLlC,0.0
TcLlL,6.416302541497436e-07
TcLlT,0.0
TcLtC,0.0
TcLtL,0.0
TcLtT,0.0
TcTcC,3.208151270748718e-07
TcTcL,0.0
TcTcT,0.0
TcTlC,0.0
TcTlL,0.0
TcTlT,0.0
TcTtC,0.0
TcTtL,0.0
TcTtT,0.0
TlCcC,1.924890762449231e-06
TlCcL,0.0
TlCcT,0.0
TlClC,2.5665210165989746e-06
TlClL,3.208151270748718e-07
TlClT,0.0
TlCtC,0.0
TlCtL,0.0
TlCtT,0.0
TlLcC,3.208151270748718e-07
TlLcL,0.0
TlLcT,0.0
TlLlC,6.416302541497436e-07
TlLlL,0.0
TlLlT,0.0
TlLtC,0.0
TlLtL,0.0
TlLtT,0.0
TlTcC,0.0
TlTcL,0.0
TlTcT,0.0
TlTlC,0.0
TlTlL,0.0
TlTlT,0.0
TlTtC,0.0
TlTtL,0.0
TlTtT,0.0
TtCcC,0.0
TtCcL,0.0
TtCcT,0.0
TtClC,0.0
TtClL,0.0
TtClT,0.0
TtCtC,3.208151270748718e-07
TtCtL,0.0
TtCtT,0.0
TtLcC,0.0
TtLcL,0.0
TtLcT,0.0
TtLlC,0.0
TtLlL,0.0
TtLlT,0.0
TtLtC,0.0
TtLtL,0.0
TtLtT,0.0
TtTcC,0.0
TtTcL,0.0
TtTcT,0.0
TtTlC,0.0
TtTlL,0.0
TtTlT,0.0
TtTtC,0.0
TtTtL,0.0
TtTtT,0.0
