,proportion
C,0.5390209892955582
L,0.21365559208311144
T,0.07978296321516583
Cc,0.022505181277610527
Cl,0.03465769661659394
Ct,0.025225675779404957
Lc,0.012585289174390904
Ll,0.013112717570099708
Lt,0.008012673350879747
Tc,0.0033279789932804684
Tl,0.00107133892878351
Tt,0.0038186757685738384
CcC,0.004947937637243226
CcL,0.0010087068067930894
CcT,0.00018930912060262462
ClC,0.015094812317901815
ClL,0.0018709580501348945
ClT,0.0023286905506964646
CtC,0.005344450770445738
CtL,0.00019448922091762182
CtT,0.0010233052713171725
LcC,0.00023969736912123367
LcL,0.000399338642465238
LcT,5.038824851860904e-05
LlC,0.0016698759742709128
LlL,0.0014301786051496791
LlT,0.0003112769371102858
LtC,0.00017423973786808735
LtL,0.0005311957413924392
LtT,4.002804788861466e-05
TcC,0.00010642751556266957
TcL,3.4847947573617465e-05
TcT,0.0008985119455467855
TlC,0.00011302037050902964
TlL,3.673162041543463e-05
TlT,1.3185709892720123e-05
TtC,7.252140440996068e-05
TtL,0.00021756421322988205
TtT,0.00030044581826983713
CcCc,0.00011019486124630388
CcCl,2.0720401259988766e-05
CcCt,1.4598464524082994e-05
CcLc,0.00045255240024657276
CcLl,7.534691367268641e-06
CcLt,9.889282419540092e-06
CcTc,0.00033717743868527173
CcTl,2.8255092627257406e-06
CcTt,6.121936735905772e-06
ClCc,0.0001761234107099045
ClCl,0.00013656628103174415
ClCt,0.00037579273194252353
ClLc,1.5069382734537283e-05
ClLl,0.0002462902240675937
ClLt,0.00014127546313628703
ClTc,0.00012856067145402118
ClTl,6.592854946360062e-06
ClTt,5.180100314997191e-06
CtCc,1.1772955261357251e-05
CtCl,8.476527788177222e-06
CtCt,7.534691367268641e-06
CtLc,3.7673456836343207e-06
CtLl,9.418364209085802e-07
CtLt,0.00013939179029446986
CtTc,2.3545910522714504e-06
CtTl,0.0
CtTt,2.8255092627257406e-06
LcCc,0.00013609536282128983
LcCl,1.8836728418171603e-06
LcCt,5.180100314997191e-06
LcLc,0.00011207853408812105
LcLl,2.8255092627257406e-06
LcLt,4.709182104542901e-06
LcTc,7.063773156814352e-06
LcTl,9.418364209085802e-07
LcTt,2.3545910522714504e-06
LlCc,8.476527788177222e-06
LlCl,5.651018525451481e-06
LlCt,1.5540300944991573e-05
LlLc,6.592854946360062e-06
LlLl,4.709182104542901e-06
LlLt,4.709182104542901e-06
LlTc,3.296427473180031e-06
LlTl,4.709182104542901e-07
LlTt,9.418364209085802e-07
LtCc,9.418364209085802e-07
LtCl,2.3545910522714504e-06
LtCt,1.8836728418171603e-06
LtLc,6.592854946360062e-06
LtLl,1.4127546313628703e-06
LtLt,0.0002345172688062365
LtTc,0.0
LtTl,0.0
LtTt,0.0
TcCc,6.592854946360062e-06
TcCl,1.4127546313628703e-06
TcCt,1.8836728418171603e-06
TcLc,4.238263894088611e-06
TcLl,4.709182104542901e-07
TcLt,0.0
TcTc,4.238263894088611e-06
TcTl,9.418364209085802e-07
TcTt,4.709182104542901e-07
TlCc,4.709182104542901e-07
TlCl,4.709182104542901e-07
TlCt,1.4127546313628703e-06
TlLc,9.418364209085802e-07
TlLl,4.709182104542901e-06
TlLt,1.4127546313628703e-06
TlTc,1.4127546313628703e-06
TlTl,7.534691367268641e-06
TlTt,0.0
TtCc,9.418364209085802e-07
TtCl,0.0
TtCt,4.709182104542901e-07
TtLc,9.418364209085802e-07
TtLl,4.709182104542901e-07
TtLt,4.709182104542901e-07
TtTc,4.709182104542901e-07
TtTl,0.0
TtTt,5.556834883360623e-05
CcCcC,0.0003249335652134602
CcCcL,2.4016828733168795e-05
CcCcT,1.0831118840448673e-05
CcClC,7.723058651450358e-05
CcClL,8.947445998631512e-06
CcClT,5.180100314997191e-06
CcCtC,3.296427473180031e-06
CcCtL,4.709182104542901e-07
CcCtT,9.418364209085802e-07
CcLcC,8.005609577722933e-06
CcLcL,5.462651241269765e-05
CcLcT,2.8255092627257406e-06
CcLlC,9.418364209085802e-07
CcLlL,4.709182104542901e-07
CcLlT,1.4127546313628703e-06
CcLtC,4.709182104542901e-07
CcLtL,4.709182104542901e-07
CcLtT,9.418364209085802e-07
CcTcC,7.534691367268641e-06
CcTcL,2.3545910522714504e-06
CcTcT,7.016681335768923e-05
CcTlC,0.0
CcTlL,0.0
CcTlT,0.0
CcTtC,0.0
CcTtL,4.709182104542901e-07
CcTtT,2.8255092627257406e-06
ClCcC,1.1772955261357251e-05
ClCcL,3.7673456836343207e-06
ClCcT,1.8836728418171603e-06
ClClC,0.0001761234107099045
ClClL,8.052701398768362e-05
ClClT,1.3656628103174412e-05
ClCtC,7.252140440996068e-05
ClCtL,5.651018525451481e-06
ClCtT,2.8255092627257406e-06
ClLcC,9.418364209085802e-07
ClLcL,4.709182104542901e-07
ClLcT,4.709182104542901e-07
ClLlC,8.005609577722933e-06
ClLlL,4.709182104542901e-06
ClLlT,4.709182104542901e-07
ClLtC,6.592854946360062e-05
ClLtL,1.4127546313628703e-06
ClLtT,9.418364209085802e-07
ClTcC,3.296427473180031e-06
ClTcL,4.709182104542901e-07
ClTcT,1.8836728418171603e-06
ClTlC,1.8836728418171603e-06
ClTlL,1.4127546313628703e-06
ClTlT,6.687038588450919e-05
ClTtC,4.709182104542901e-07
ClTtL,0.0
ClTtT,4.709182104542901e-07
CtCcC,4.709182104542901e-06
CtCcL,1.4127546313628703e-06
CtCcT,9.418364209085802e-07
CtClC,7.534691367268641e-06
CtClL,9.418364209085802e-07
CtClT,4.709182104542901e-07
CtCtC,1.4127546313628703e-06
CtCtL,0.0
CtCtT,4.709182104542901e-07
CtLcC,0.0
CtLcL,0.0
CtLcT,0.0
CtLlC,4.709182104542901e-07
CtLlL,0.0
CtLlT,0.0
CtLtC,4.709182104542901e-07
CtLtL,4.709182104542901e-07
CtLtT,0.0
CtTcC,4.709182104542901e-07
CtTcL,0.0
CtTcT,0.0
CtTlC,0.0
CtTlL,0.0
CtTlT,0.0
CtTtC,9.418364209085802e-07
CtTtL,0.0
CtTtT,4.709182104542901e-07
LcCcC,9.889282419540092e-06
LcCcL,9.418364209085802e-07
LcCcT,4.709182104542901e-07
