,proportion
CcCtT,1.6711364925797365e-06
CcLcC,8.912727960425262e-06
CcLcL,4.0664321319440255e-05
CcLcT,1.392613743816447e-06
CcLlC,1.949659241343026e-06
CcLlL,1.476170568445434e-05
CcLlT,2.7852274876328944e-07
CcLtC,5.570454975265789e-07
CcLtL,4.456363980212631e-06
CcLtT,2.7852274876328944e-07
CcTcC,3.230863885654157e-05
CcTcL,2.701670663003907e-05
CcTcT,1.4483182935691049e-05
CcTlC,1.392613743816447e-06
CcTlL,1.392613743816447e-06
CcTlT,2.7852274876328944e-07
CcTtC,5.570454975265789e-07
CcTtL,8.355682462898682e-07
CcTtT,8.355682462898682e-07
ClCcC,1.4483182935691049e-05
ClCcL,6.963068719082236e-06
ClCcT,5.570454975265789e-07
ClClC,0.00010583864453004998
ClClL,1.5597273930744207e-05
ClClT,2.785227487632894e-06
ClCtC,5.01340947773921e-06
ClCtL,1.949659241343026e-06
ClCtT,2.7852274876328944e-07
ClLcC,2.785227487632894e-06
ClLcL,3.899318482686052e-06
ClLcT,5.570454975265789e-07
ClLlC,6.684545970318946e-06
ClLlL,2.8966365871382097e-05
ClLlT,2.7852274876328944e-07
ClLtC,5.570454975265789e-07
ClLtL,1.6711364925797365e-06
ClLtT,0.0
ClTcC,8.355682462898682e-07
ClTcL,8.355682462898682e-07
ClTcT,0.0
ClTlC,1.392613743816447e-06
ClTlL,1.1140909950531578e-06
ClTlT,0.0
ClTtC,0.0
ClTtL,5.570454975265789e-07
ClTtT,0.0
CtCcC,7.520114216608814e-06
CtCcL,3.0637502363961837e-06
CtCcT,8.355682462898682e-07
CtClC,4.344954880707315e-05
CtClL,4.456363980212631e-06
CtClT,1.1140909950531578e-06
CtCtC,5.848977724029077e-05
CtCtL,3.899318482686052e-06
CtCtT,2.7852274876328944e-07
CtLcC,1.6711364925797365e-06
CtLcL,4.177841231449341e-06
CtLcT,2.7852274876328944e-07
CtLlC,1.949659241343026e-06
CtLlL,1.6989887674560653e-05
CtLlT,0.0
CtLtC,2.7852274876328944e-07
CtLtL,5.570454975265789e-07
CtLtT,2.7852274876328944e-07
CtTcC,3.899318482686052e-06
CtTcL,1.949659241343026e-06
CtTcT,2.7852274876328944e-07
CtTlC,1.6711364925797365e-06
CtTlL,8.355682462898682e-07
CtTlT,2.7852274876328944e-07
CtTtC,0.0
CtTtL,8.355682462898682e-07
CtTtT,0.0
LcCcC,2.3952956393642888e-05
LcCcL,4.7348867289759195e-06
LcCcT,1.1140909950531578e-06
LcClC,4.177841231449341e-06
LcClL,3.0637502363961837e-06
LcClT,2.7852274876328944e-07
LcCtC,1.1976478196821444e-05
LcCtL,2.2281819901063156e-06
LcCtT,5.570454975265789e-07
LcLcC,9.19125070918855e-06
LcLcL,3.5093866344174464e-05
LcLcT,8.355682462898682e-07
LcLlC,2.506704738869605e-06
LcLlL,1.949659241343026e-06
LcLlT,0.0
LcLtC,2.2281819901063156e-06
LcLtL,8.634205211661971e-06
LcLtT,2.7852274876328944e-07
LcTcC,2.2281819901063156e-06
LcTcL,1.1419432699294867e-05
LcTcT,2.7852274876328944e-07
LcTlC,5.570454975265789e-07
LcTlL,2.7852274876328944e-07
LcTlT,0.0
LcTtC,2.7852274876328944e-07
LcTtL,0.0
LcTtT,0.0
LlCcC,2.785227487632894e-06
LlCcL,1.6711364925797365e-06
LlCcT,2.7852274876328944e-07
LlClC,5.291932226502499e-06
LlClL,8.355682462898682e-07
LlClT,5.570454975265789e-07
LlCtC,8.355682462898682e-07
LlCtL,8.355682462898682e-07
LlCtT,2.7852274876328944e-07
LlLcC,3.342272985159473e-06
LlLcL,2.2281819901063156e-06
LlLcT,2.7852274876328944e-07
LlLlC,7.241591467845524e-06
LlLlL,5.848977724029077e-05
LlLlT,8.355682462898682e-07
LlLtC,5.570454975265789e-07
LlLtL,1.1140909950531578e-06
LlLtT,2.7852274876328944e-07
LlTcC,2.7852274876328944e-07
LlTcL,5.570454975265789e-07
LlTcT,2.7852274876328944e-07
LlTlC,0.0
LlTlL,2.7852274876328944e-07
LlTlT,0.0
LlTtC,0.0
LlTtL,0.0
LlTtT,0.0
LtCcC,2.785227487632894e-06
LtCcL,2.7852274876328944e-07
LtCcT,2.7852274876328944e-07
LtClC,1.392613743816447e-06
LtClL,5.570454975265789e-07
LtClT,2.7852274876328944e-07
LtCtC,3.0637502363961837e-06
LtCtL,2.7852274876328944e-07
LtCtT,2.7852274876328944e-07
LtLcC,2.506704738869605e-06
LtLcL,1.392613743816447e-06
LtLcT,2.7852274876328944e-07
LtLlC,2.785227487632894e-06
LtLlL,1.949659241343026e-06
LtLlT,0.0
LtLtC,0.0
LtLtL,0.0
LtLtT,0.0
LtTcC,0.0
LtTcL,2.7852274876328944e-07
LtTcT,0.0
LtTlC,2.7852274876328944e-07
LtTlL,5.570454975265789e-07
LtTlT,0.0
LtTtC,0.0
LtTtL,0.0
LtTtT,0.0
TcCcC,1.0862387201768287e-05
TcCcL,2.2281819901063156e-06
TcCcT,2.7852274876328944e-07
TcClC,3.899318482686052e-06
TcClL,1.6711364925797365e-06
TcClT,0.0
TcCtC,5.570454975265789e-07
TcCtL,0.0
TcCtT,0.0
TcLcC,2.2281819901063156e-06
TcLcL,2.5067047388696048e-05
TcLcT,0.0
TcLlC,5.570454975265789e-07
TcLlL,1.6711364925797365e-06
TcLlT,0.0
TcLtC,8.355682462898682e-07
TcLtL,8.355682462898682e-07
TcLtT,0.0
TcTcC,1.949659241343026e-06
TcTcL,5.570454975265789e-07
TcTcT,0.0
TcTlC,0.0
TcTlL,0.0
TcTlT,0.0
TcTtC,5.570454975265789e-07
TcTtL,2.7852274876328944e-07
TcTtT,0.0
TlCcC,1.6711364925797365e-06
TlCcL,5.570454975265789e-07
TlCcT,0.0
TlClC,4.177841231449341e-06
TlClL,8.355682462898682e-07
TlClT,0.0
TlCtC,1.392613743816447e-06
TlCtL,8.355682462898682e-07
TlCtT,0.0
TlLcC,5.570454975265789e-07
TlLcL,5.570454975265789e-07
TlLcT,2.7852274876328944e-07
TlLlC,1.392613743816447e-06
TlLlL,3.203011610777828e-05
TlLlT,0.0
TlLtC,0.0
TlLtL,8.355682462898682e-07
TlLtT,0.0
TlTcC,2.7852274876328944e-07
TlTcL,0.0
TlTcT,0.0
TlTlC,2.7852274876328944e-07
TlTlL,1.6711364925797365e-06
TlTlT,0.0
TlTtC,0.0
TlTtL,2.7852274876328944e-07
TlTtT,0.0
TtCcC,1.6711364925797365e-06
TtCcL,5.570454975265789e-07
TtCcT,2.7852274876328944e-07
TtClC,2.2281819901063156e-06
TtClL,0.0
TtClT,2.7852274876328944e-07
TtCtC,5.570454975265789e-07
TtCtL,2.7852274876328944e-07
TtCtT,0.0
TtLcC,5.570454975265789e-07
TtLcL,2.7852274876328944e-07
TtLcT,0.0
TtLlC,5.570454975265789e-07
TtLlL,6.406023221555656e-06
TtLlT,2.7852274876328944e-07
TtLtC,0.0
TtLtL,5.570454975265789e-07
TtLtT,0.0
TtTcC,2.7852274876328944e-07
TtTcL,2.7852274876328944e-07
TtTcT,0.0
TtTlC,2.7852274876328944e-07
TtTlL,8.355682462898682e-07
TtTlT,2.7852274876328944e-07
TtTtC,0.0
TtTtL,2.7852274876328944e-07
TtTtT,0.0
