,proportion
C,0.41960575809854156
L,0.264800230635116
T,0.09961841099726806
Cc,0.026033110325039924
Cl,0.05192807982537626
Ct,0.010970612327080864
Lc,0.007848572487610226
Ll,0.027107062285209607
Lt,0.00706291442247411
Tc,0.004028106366718986
Tl,0.01673448818681444
Tt,0.0020535219904176598
CcC,0.004938176975842801
CcL,0.002763960517464661
CcT,0.0003014501640529545
ClC,0.009951001478078222
ClL,0.005154683402966223
ClT,0.002063818200954573
CtC,0.0037092098459229287
CtL,0.0025291497160533937
CtT,0.0005139525093009101
LcC,0.0010407752817729616
LcL,0.0036577287932383637
LcT,0.00035836532785422394
LlC,0.0017097429608240627
LlL,0.006294130702384601
LlT,0.0009632676968978661
LtC,0.0009604076384153903
LtL,0.004220874308437858
LtT,0.00027056153244221537
TcC,0.00035693529861298597
TcL,0.0005299688368027749
TcT,0.0001464349943027635
TlC,0.00082541287804253
TlL,0.0006037583456506518
TlT,0.00037409564950784114
TtC,0.00011011225157532019
TtL,0.0003188965207960572
TtT,0.00027942771373789047
CcCc,0.00020563820489001358
CcCl,0.00013327872528337458
CcCt,1.1154228081655811e-05
CcLc,0.00022136852654363074
CcLl,7.350350299962932e-05
CcLt,3.975481290641431e-05
CcTc,5.11950468363177e-05
CcTl,3.0030614065996418e-05
CcTt,5.148105268456529e-06
ClCc,0.00011325831590604364
ClCl,0.0006435131585570661
ClCt,3.203265500372951e-05
ClLc,5.3197087774050797e-05
ClLl,0.0003818178074105259
ClLt,4.147084799589981e-05
ClTc,1.3442274867636492e-05
ClTl,0.00035693529861298597
ClTt,4.0326824602909474e-05
CtCc,4.433090647837566e-05
CtCl,4.4616912326623246e-05
CtCt,6.578134509694454e-06
CtLc,7.722157902684793e-06
CtLl,2.5168514645787477e-05
CtLt,2.2880467859806796e-05
CtTc,2.2880467859806796e-06
CtTl,9.438192992170303e-06
CtTt,8.580175447427548e-07
LcCc,6.349329831096386e-05
LcCl,2.488250879753989e-05
LcCt,2.5740526342282643e-06
LcLc,0.00012155248550522361
LcLl,5.405510531879356e-05
LcLt,1.744635674310268e-05
LcTc,5.3483093622298386e-05
LcTl,1.0582216385160642e-05
LcTt,2.8886590673006076e-05
LlCc,1.6588339198359926e-05
LlCl,7.77935907233431e-05
LlCt,5.434111116704114e-06
LlLc,9.266589483221753e-05
LlLl,0.0005614294801100093
LlLt,2.5454520494035056e-05
LlTc,4.576093571961359e-06
LlTl,0.00013585277791760284
LlTt,1.4300292412379247e-06
LtCc,4.290087723713774e-06
LtCl,2.9744608217748835e-05
LtCt,8.580175447427548e-07
LtLc,2.431049710104472e-05
LtLl,8.494373692953273e-05
LtLt,3.432070178971019e-05
LtTc,8.580175447427548e-07
LtTl,6.006122813199284e-06
LtTt,5.720116964951699e-07
TcCc,5.720116964951699e-06
TcCl,4.862099420208944e-06
TcCt,1.4300292412379247e-06
TcLc,6.8641403579420385e-06
TcLl,7.150146206189624e-06
TcLt,8.580175447427548e-07
TcTc,1.4300292412379248e-05
TcTl,1.0010204688665474e-05
TcTt,2.8600584824758496e-07
TlCc,7.150146206189624e-06
TlCl,3.9182801209919135e-05
TlCt,1.1440233929903398e-06
TlLc,5.148105268456529e-06
TlLl,2.5454520494035056e-05
TlLt,4.004081875466189e-06
TlTc,2.2880467859806796e-06
TlTl,1.1726239778150983e-05
TlTt,8.580175447427548e-07
