,proportion
LlLl,4.073636409619077e-06
LlLt,2.6139166961722414e-05
LlTc,6.789394016031795e-07
LlTl,3.3946970080158977e-07
LlTt,3.3946970080158977e-07
LtCc,3.0552273072143083e-06
LtCl,6.789394016031795e-07
LtCt,3.3946970080158977e-07
LtLc,6.789394016031795e-07
LtLl,6.789394016031795e-07
LtLt,3.3946970080158977e-07
LtTc,0.0
LtTl,0.0
LtTt,1.0184091024047694e-06
TcCc,5.770984913627026e-06
TcCl,3.3946970080158977e-07
TcCt,3.3946970080158977e-07
TcLc,5.092045512023847e-06
TcLl,6.789394016031795e-07
TcLt,3.3946970080158977e-07
TcTc,6.789394016031795e-07
TcTl,0.0
TcTt,0.0
TlCc,2.715757606412718e-06
TlCl,1.6973485040079488e-06
TlCt,3.3946970080158977e-07
TlLc,1.357878803206359e-06
TlLl,0.0
TlLt,1.0184091024047694e-06
TlTc,0.0
TlTl,1.2899848630460413e-05
TlTt,0.0
TtCc,0.0
TtCl,3.3946970080158977e-07
TtCt,0.0
TtLc,6.789394016031795e-07
TtLl,0.0
TtLt,0.0
TtTc,0.0
TtTl,0.0
TtTt,3.3946970080158977e-07
CcCcC,0.00021726060851301744
CcCcL,1.527613653607154e-05
CcCcT,5.431515212825436e-06
CcClC,0.0001330721227142232
CcClL,6.789394016031795e-06
CcClT,1.6973485040079488e-06
CcCtC,3.123121247374626e-05
CcCtL,3.3946970080158976e-06
CcCtT,1.2899848630460413e-05
CcLcC,3.258909127695262e-05
CcLcL,4.243371260019872e-05
CcLcT,3.7341667088174877e-06
CcLlC,2.0707651748896978e-05
CcLlL,1.357878803206359e-06
CcLlT,3.3946970080158977e-07
CcLtC,1.0184091024047694e-06
CcLtL,1.0184091024047694e-06
CcLtT,0.0
CcTcC,1.0184091024047694e-06
CcTcL,0.0
CcTcT,0.0
CcTlC,0.0
CcTlL,0.0
CcTlT,0.0
CcTtC,0.0
CcTtL,0.0
CcTtT,0.0
ClCcC,7.128863716833385e-05
ClCcL,8.147272819238155e-06
ClCcT,3.3946970080158977e-07
ClClC,0.00020232394167774752
ClClL,1.595507593767472e-05
ClClT,1.0523560724849284e-05
ClCtC,8.249113729478632e-05
ClCtL,4.752575811222257e-06
ClCtT,2.3762879056111284e-06
ClLcC,1.357878803206359e-06
ClLcL,3.0552273072143083e-06
ClLcT,0.0
ClLlC,9.844621323246104e-06
ClLlL,6.789394016031795e-06
ClLlT,1.0184091024047694e-06
ClLtC,3.3946970080158977e-07
ClLtL,0.0
ClLtT,0.0
ClTcC,7.128863716833385e-06
ClTcL,3.3946970080158977e-07
ClTcT,0.0
ClTlC,6.789394016031795e-07
ClTlL,0.0
ClTlT,6.789394016031795e-07
ClTtC,1.0184091024047694e-06
ClTtL,0.0
ClTtT,0.0
CtCcC,3.0552273072143083e-06
CtCcL,1.0184091024047694e-06
CtCcT,0.0
CtClC,1.1202500126452464e-05
CtClL,1.6973485040079488e-06
CtClT,6.789394016031795e-07
CtCtC,3.32680306785558e-05
CtCtL,1.0184091024047694e-06
CtCtT,1.357878803206359e-06
CtLcC,1.0184091024047694e-06
CtLcL,0.0
CtLcT,0.0
CtLlC,1.357878803206359e-06
CtLlL,0.0
CtLlT,0.0
CtLtC,0.0
CtLtL,9.505151622444514e-06
CtLtT,3.3946970080158977e-07
CtTcC,0.0
CtTcL,0.0
CtTcT,0.0
CtTlC,0.0
CtTlL,0.0
CtTlT,0.0
CtTtC,0.0
CtTtL,0.0
CtTtT,1.6973485040079488e-06
LcCcC,6.789394016031795e-06
LcCcL,4.752575811222257e-06
LcCcT,0.0
LcClC,5.431515212825436e-06
LcClL,1.0184091024047694e-06
LcClT,6.789394016031795e-07
LcCtC,1.6973485040079488e-06
LcCtL,0.0
LcCtT,1.0184091024047694e-06
LcLcC,3.7341667088174877e-06
LcLcL,2.206553055210334e-05
LcLcT,0.0
LcLlC,2.0368182048095387e-06
LcLlL,3.3946970080158977e-07
LcLlT,0.0
LcLtC,3.3946970080158977e-07
LcLtL,0.0
LcLtT,0.0
LcTcC,0.0
LcTcL,0.0
LcTcT,0.0
LcTlC,0.0
LcTlL,0.0
LcTlT,0.0
LcTtC,0.0
LcTtL,0.0
LcTtT,0.0
LlCcC,5.770984913627026e-06
LlCcL,7.468333417634975e-06
LlCcT,3.3946970080158977e-07
LlClC,3.462590948176216e-05
LlClL,1.6973485040079488e-06
LlClT,3.3946970080158977e-07
LlCtC,5.092045512023847e-06
LlCtL,3.3946970080158977e-07
LlCtT,3.3946970080158977e-07
LlLcC,6.789394016031795e-07
LlLcL,1.0184091024047694e-06
LlLcT,0.0
LlLlC,1.6973485040079488e-06
LlLlL,4.4131061104206676e-06
LlLlT,0.0
LlLtC,5.431515212825436e-06
LlLtL,0.0
LlLtT,3.3946970080158977e-07
LlTcC,0.0
LlTcL,3.3946970080158977e-07
LlTcT,0.0
LlTlC,0.0
LlTlL,0.0
LlTlT,0.0
LlTtC,0.0
LlTtL,0.0
LlTtT,0.0
LtCcC,3.3946970080158977e-07
LtCcL,0.0
LtCcT,0.0
LtClC,2.3762879056111284e-06
LtClL,0.0
LtClT,3.3946970080158977e-07
LtCtC,2.0368182048095387e-06
LtCtL,0.0
LtCtT,6.789394016031795e-07
LtLcC,0.0
LtLcL,3.3946970080158977e-07
LtLcT,0.0
LtLlC,3.3946970080158977e-07
LtLlL,0.0
LtLlT,0.0
LtLtC,0.0
LtLtL,3.3946970080158977e-07
LtLtT,0.0
LtTcC,1.0184091024047694e-06
LtTcL,0.0
LtTcT,0.0
LtTlC,0.0
LtTlL,0.0
LtTlT,0.0
LtTtC,1.0184091024047694e-06
LtTtL,0.0
LtTtT,8.147272819238155e-06
TcCcC,7.807803118436565e-06
TcCcL,6.789394016031795e-07
TcCcT,6.789394016031795e-07
TcClC,1.357878803206359e-06
TcClL,6.789394016031795e-07
TcClT,0.0
TcCtC,0.0
TcCtL,0.0
TcCtT,0.0
TcLcC,6.789394016031795e-07
TcLcL,3.3946970080158977e-07
TcLcT,0.0
TcLlC,0.0
TcLlL,0.0
TcLlT,0.0
TcLtC,0.0
TcLtL,0.0
TcLtT,0.0
TcTcC,3.3946970080158977e-07
TcTcL,0.0
TcTcT,0.0
TcTlC,0.0
TcTlL,0.0
TcTlT,0.0
TcTtC,0.0
TcTtL,0.0
TcTtT,0.0
TlCcC,3.3946970080158977e-07
TlCcL,0.0
TlCcT,0.0
TlClC,1.0523560724849284e-05
TlClL,3.3946970080158977e-07
TlClT,3.3946970080158977e-07
TlCtC,1.0184091024047694e-06
TlCtL,0.0
TlCtT,6.789394016031795e-07
TlLcC,0.0
TlLcL,0.0
TlLcT,3.3946970080158977e-07
TlLlC,3.3946970080158977e-07
TlLlL,3.3946970080158977e-07
TlLlT,0.0
TlLtC,0.0
TlLtL,0.0
TlLtT,0.0
TlTcC,0.0
TlTcL,0.0
TlTcT,0.0
TlTlC,6.789394016031795e-07
TlTlL,0.0
TlTlT,0.0
TlTtC,0.0
TlTtL,0.0
TlTtT,0.0
TtCcC,0.0
TtCcL,0.0
TtCcT,0.0
TtClC,6.789394016031795e-07
TtClL,0.0
TtClT,0.0
TtCtC,0.0
TtCtL,0.0
TtCtT,0.0
TtLcC,0.0
TtLcL,0.0
TtLcT,0.0
TtLlC,0.0
TtLlL,0.0
TtLlT,0.0
TtLtC,0.0
TtLtL,0.0
TtLtT,0.0
TtTcC,0.0
TtTcL,0.0
TtTcT,0.0
TtTlC,0.0
TtTlL,0.0
TtTlT,0.0
TtTtC,0.0
TtTtL,0.0
TtTtT,0.0
