,proportion
TtCt,0.0
TtLc,0.0
TtLl,0.0
TtLt,0.0
TtTc,0.0
TtTl,0.0
TtTt,0.0
CcCcC,0.00039194696194993074
CcCcL,5.959012634170893e-05
CcCcT,2.4829219309045386e-06
CcClC,0.00013514189366780417
CcClL,4.7175516687186236e-05
CcClT,2.4829219309045386e-06
CcCtC,0.0
CcCtL,0.0
CcCtT,3.5470313298636267e-07
CcLcC,4.114556342641807e-05
CcLcL,8.229112685283614e-05
CcLcT,3.5470313298636267e-07
CcLlC,8.512875191672703e-06
CcLlL,2.09274848461954e-05
CcLlT,3.5470313298636267e-07
CcLtC,0.0
CcLtL,0.0
CcLtT,0.0
CcTcC,1.0641093989590879e-06
CcTcL,0.0
CcTcT,7.094062659727253e-07
CcTlC,3.5470313298636267e-07
CcTlL,7.094062659727253e-07
CcTlT,0.0
CcTtC,0.0
CcTtL,0.0
CcTtT,0.0
ClCcC,0.00011279559628966334
ClCcL,2.3410406777099934e-05
ClCcT,2.1282187979181758e-06
ClClC,0.0007505518293991435
ClClL,0.00014010773752961325
ClClT,6.384656393754528e-06
ClCtC,3.5470313298636267e-07
ClCtL,0.0
ClCtT,0.0
ClLcC,2.8376250638909015e-05
ClLcL,3.79532352295408e-05
ClLcT,3.5470313298636267e-07
ClLlC,3.866264149551353e-05
ClLlL,0.00016706517563657683
ClLlT,7.094062659727253e-07
ClLtC,0.0
ClLtL,0.0
ClLtT,0.0
ClTcC,1.0641093989590879e-06
ClTcL,3.5470313298636267e-07
ClTcT,0.0
ClTlC,1.4188125319454507e-06
ClTlL,3.5470313298636267e-07
ClTlT,0.0
ClTtC,0.0
ClTtL,0.0
ClTtT,0.0
CtCcC,0.0
CtCcL,0.0
CtCcT,0.0
CtClC,1.0641093989590879e-06
CtClL,0.0
CtClT,3.5470313298636267e-07
CtCtC,7.803468925699978e-06
CtCtL,7.094062659727253e-07
CtCtT,0.0
CtLcC,0.0
CtLcL,0.0
CtLcT,0.0
CtLlC,0.0
CtLlL,7.094062659727253e-07
CtLlT,0.0
CtLtC,3.5470313298636267e-07
CtLtL,0.0
CtLtT,0.0
CtTcC,0.0
CtTcL,0.0
CtTcT,0.0
CtTlC,0.0
CtTlL,0.0
CtTlT,0.0
CtTtC,0.0
CtTtL,0.0
CtTtT,0.0
LcCcC,2.3410406777099934e-05
LcCcL,1.2414609654522695e-05
LcCcT,3.5470313298636267e-07
LcClC,1.1350500255563605e-05
LcClL,6.029953260768165e-06
LcClT,0.0
LcCtC,0.0
LcCtL,0.0
LcCtT,0.0
LcLcC,8.158172058686342e-06
LcLcL,5.3560173080940756e-05
LcLcT,0.0
LcLlC,9.22228145764543e-06
LcLlL,2.6957438106963562e-05
LcLlT,0.0
LcLtC,0.0
LcLtL,0.0
LcLtT,0.0
LcTcC,0.0
LcTcL,0.0
LcTcT,0.0
LcTlC,0.0
LcTlL,0.0
LcTlT,0.0
LcTtC,0.0
LcTtL,0.0
LcTtT,0.0
LlCcC,1.2414609654522695e-05
LlCcL,1.5252234718413594e-05
LlCcT,0.0
LlClC,0.00011847084641744513
LlClL,1.9508672314249947e-05
LlClT,0.0
LlCtC,3.5470313298636267e-07
LlCtL,0.0
LlCtT,0.0
LlLcC,8.158172058686342e-06
LlLcL,7.803468925699978e-06
LlLcT,0.0
LlLlC,3.5115610165649904e-05
LlLlL,0.00013656070619974965
LlLlT,0.0
LlLtC,7.094062659727253e-07
LlLtL,0.0
LlLtT,0.0
LlTcC,0.0
LlTcL,0.0
LlTcT,0.0
LlTlC,1.4188125319454507e-06
LlTlL,0.0
LlTlT,0.0
LlTtC,0.0
LlTtL,0.0
LlTtT,0.0
LtCcC,0.0
LtCcL,0.0
LtCcT,0.0
LtClC,0.0
LtClL,0.0
LtClT,0.0
LtCtC,0.0
LtCtL,0.0
LtCtT,0.0
LtLcC,0.0
LtLcL,0.0
LtLcT,0.0
LtLlC,0.0
LtLlL,0.0
LtLlT,0.0
LtLtC,0.0
LtLtL,0.0
LtLtT,0.0
LtTcC,0.0
LtTcL,0.0
LtTcT,0.0
LtTlC,0.0
LtTlL,0.0
LtTlT,0.0
LtTtC,0.0
LtTtL,0.0
LtTtT,0.0
TcCcC,1.5606937851399957e-05
TcCcL,7.094062659727253e-07
TcCcT,0.0
TcClC,1.844456291529086e-05
TcClL,1.0641093989590879e-06
TcClT,0.0
TcCtC,0.0
TcCtL,0.0
TcCtT,0.0
TcLcC,3.5470313298636267e-07
TcLcL,0.0
TcLcT,0.0
TcLlC,3.5470313298636267e-07
TcLlL,7.094062659727253e-07
TcLlT,0.0
TcLtC,0.0
TcLtL,0.0
TcLtT,0.0
TcTcC,3.5470313298636267e-07
TcTcL,0.0
TcTcT,0.0
TcTlC,3.5470313298636267e-07
TcTlL,0.0
TcTlT,3.5470313298636267e-07
TcTtC,0.0
TcTtL,0.0
TcTtT,0.0
TlCcC,3.5470313298636267e-07
TlCcL,3.5470313298636267e-07
TlCcT,0.0
TlClC,2.8376250638909013e-06
TlClL,7.094062659727253e-07
TlClT,0.0
TlCtC,0.0
TlCtL,0.0
TlCtT,0.0
TlLcC,7.094062659727253e-07
TlLcL,3.5470313298636267e-07
TlLcT,0.0
TlLlC,3.5470313298636267e-07
TlLlL,7.803468925699978e-06
TlLlT,0.0
TlLtC,0.0
TlLtL,0.0
TlLtT,0.0
TlTcC,0.0
TlTcL,0.0
TlTcT,0.0
TlTlC,0.0
TlTlL,0.0
TlTlT,0.0
TlTtC,0.0
TlTtL,0.0
TlTtT,0.0
TtCcC,0.0
TtCcL,0.0
TtCcT,0.0
TtClC,0.0
TtClL,0.0
TtClT,0.0
TtCtC,0.0
TtCtL,0.0
TtCtT,0.0
TtLcC,0.0
TtLcL,0.0
TtLcT,0.0
TtLlC,0.0
TtLlL,0.0
TtLlT,0.0
TtLtC,0.0
TtLtL,0.0
TtLtT,0.0
TtTcC,0.0
TtTcL,0.0
TtTcT,0.0
TtTlC,0.0
TtTlL,0.0
TtTlT,0.0
TtTtC,0.0
TtTtL,0.0
TtTtT,0.0
