,proportion
ClCtC,3.96539007542172e-06
ClCtL,0.0
ClCtT,0.0
ClLcC,0.0
ClLcL,0.0
ClLcT,0.0
ClLlC,0.0
ClLlL,1.586156030168688e-05
ClLlT,0.0
ClLtC,0.0
ClLtL,0.0
ClLtT,0.0
ClTcC,0.0
ClTcL,0.0
ClTcT,0.0
ClTlC,0.0
ClTlL,0.0
ClTlT,0.0
ClTtC,0.0
ClTtL,0.0
ClTtT,0.0
CtCcC,1.98269503771086e-05
CtCcL,0.0
CtCcT,0.0
CtClC,3.96539007542172e-05
CtClL,2.379234045253032e-05
CtClT,0.0
CtCtC,0.0
CtCtL,0.0
CtCtT,0.0
CtLcC,0.0
CtLcL,1.189617022626516e-05
CtLcT,0.0
CtLlC,0.0
CtLlL,2.775773052795204e-05
CtLlT,0.0
CtLtC,0.0
CtLtL,3.96539007542172e-06
CtLtT,0.0
CtTcC,0.0
CtTcL,0.0
CtTcT,0.0
CtTlC,0.0
CtTlL,0.0
CtTlT,0.0
CtTtC,0.0
CtTtL,0.0
CtTtT,0.0
LcCcC,2.775773052795204e-05
LcCcL,7.93078015084344e-06
LcCcT,3.96539007542172e-06
LcClC,0.0
LcClL,0.0
LcClT,0.0
LcCtC,3.96539007542172e-06
LcCtL,0.0
LcCtT,0.0
LcLcC,7.93078015084344e-06
LcLcL,3.96539007542172e-06
LcLcT,0.0
LcLlC,0.0
LcLlL,1.189617022626516e-05
LcLlT,0.0
LcLtC,3.96539007542172e-06
LcLtL,0.0
LcLtT,0.0
LcTcC,0.0
LcTcL,0.0
LcTcT,0.0
LcTlC,0.0
LcTlL,0.0
LcTlT,0.0
LcTtC,0.0
LcTtL,0.0
LcTtT,0.0
LlCcC,0.0
LlCcL,0.0
LlCcT,0.0
LlClC,7.93078015084344e-06
LlClL,0.0
LlClT,0.0
LlCtC,0.0
LlCtL,0.0
LlCtT,0.0
LlLcC,3.96539007542172e-06
LlLcL,3.96539007542172e-06
LlLcT,0.0
LlLlC,0.0
LlLlL,1.586156030168688e-05
LlLlT,0.0
LlLtC,0.0
LlLtL,0.0
LlLtT,3.96539007542172e-06
LlTcC,0.0
LlTcL,3.96539007542172e-06
LlTcT,0.0
LlTlC,0.0
LlTlL,0.0
LlTlT,0.0
LlTtC,0.0
LlTtL,0.0
LlTtT,0.0
LtCcC,0.0
LtCcL,0.0
LtCcT,0.0
LtClC,0.0
LtClL,0.0
LtClT,0.0
LtCtC,0.0
LtCtL,0.0
LtCtT,0.0
LtLcC,0.0
LtLcL,0.0
LtLcT,0.0
LtLlC,0.0
LtLlL,0.0
LtLlT,0.0
LtLtC,0.0
LtLtL,0.0
LtLtT,0.0
LtTcC,0.0
LtTcL,0.0
LtTcT,0.0
LtTlC,0.0
LtTlL,0.0
LtTlT,0.0
LtTtC,0.0
LtTtL,0.0
LtTtT,0.0
TcCcC,3.96539007542172e-06
TcCcL,3.96539007542172e-06
TcCcT,0.0
TcClC,0.0
TcClL,0.0
TcClT,0.0
TcCtC,0.0
TcCtL,0.0
TcCtT,0.0
TcLcC,1.189617022626516e-05
TcLcL,1.189617022626516e-05
TcLcT,0.0
TcLlC,0.0
TcLlL,0.0
TcLlT,0.0
TcLtC,0.0
TcLtL,0.0
TcLtT,0.0
TcTcC,0.0
TcTcL,0.0
TcTcT,0.0
TcTlC,0.0
TcTlL,0.0
TcTlT,0.0
TcTtC,0.0
TcTtL,0.0
TcTtT,0.0
TlCcC,0.0
TlCcL,0.0
TlCcT,0.0
TlClC,0.0
TlClL,0.0
TlClT,0.0
TlCtC,0.0
TlCtL,3.96539007542172e-06
TlCtT,0.0
TlLcC,0.0
TlLcL,0.0
TlLcT,0.0
TlLlC,0.0
TlLlL,3.96539007542172e-06
TlLlT,0.0
TlLtC,0.0
TlLtL,0.0
TlLtT,0.0
TlTcC,0.0
TlTcL,0.0
TlTcT,0.0
TlTlC,0.0
TlTlL,0.0
TlTlT,0.0
TlTtC,0.0
TlTtL,0.0
TlTtT,0.0
TtCcC,7.93078015084344e-06
TtCcL,3.96539007542172e-06
TtCcT,0.0
TtClC,0.0
TtClL,0.0
TtClT,0.0
TtCtC,0.0
TtCtL,0.0
TtCtT,0.0
TtLcC,0.0
TtLcL,0.0
TtLcT,0.0
TtLlC,0.0
TtLlL,0.0
TtLlT,0.0
TtLtC,0.0
TtLtL,0.0
TtLtT,0.0
TtTcC,0.0
TtTcL,0.0
TtTcT,0.0
TtTlC,0.0
TtTlL,0.0
TtTlT,0.0
TtTtC,0.0
TtTtL,0.0
TtTtT,0.0
