,proportion
CcTcL,1.8848919127581549e-06
CcTcT,0.0
CcTlC,7.53956765103262e-07
CcTlL,3.76978382551631e-07
CcTlT,0.0
CcTtC,3.76978382551631e-07
CcTtL,3.76978382551631e-07
CcTtT,0.0
ClCcC,8.858991989963328e-05
ClCcL,1.2063308241652192e-05
ClCcT,1.507913530206524e-06
ClClC,0.000577153903686547
ClClL,9.726042269832079e-05
ClClT,6.031654120826096e-06
ClCtC,6.107049797336421e-05
ClCtL,4.146762208067941e-05
ClCtT,7.53956765103262e-07
ClLcC,1.130935147654893e-06
ClLcL,6.031654120826096e-06
ClLcT,3.76978382551631e-07
ClLlC,7.916546033584252e-06
ClLlL,6.069351959081259e-05
ClLlT,3.76978382551631e-07
ClLtC,1.507913530206524e-06
ClLtL,2.9027335456475584e-05
ClLtT,0.0
ClTcC,0.0
ClTcL,3.76978382551631e-07
ClTcT,0.0
ClTlC,2.940431383902722e-05
ClTlL,7.53956765103262e-07
ClTlT,7.53956765103262e-07
ClTtC,3.76978382551631e-07
ClTtL,0.0
ClTtT,0.0
CtCcC,5.2776973557228335e-06
CtCcL,7.53956765103262e-07
CtCcT,0.0
CtClC,3.7697838255163098e-06
CtClL,3.76978382551631e-07
CtClT,3.76978382551631e-07
CtCtC,2.0356832657788076e-05
CtCtL,0.0
CtCtT,0.0
CtLcC,3.76978382551631e-07
CtLcL,7.53956765103262e-07
CtLcT,0.0
CtLlC,1.507913530206524e-06
CtLlL,1.507913530206524e-06
CtLlT,0.0
CtLtC,3.76978382551631e-07
CtLtL,0.0
CtLtT,0.0
CtTcC,0.0
CtTcL,3.76978382551631e-07
CtTcT,0.0
CtTlC,0.0
CtTlL,0.0
CtTlT,0.0
CtTtC,0.0
CtTtL,0.0
CtTtT,0.0
LcCcC,9.801437946342406e-06
LcCcL,1.8848919127581549e-06
LcCcT,0.0
LcClC,3.7697838255163098e-06
LcClL,7.53956765103262e-07
LcClT,0.0
LcCtC,1.130935147654893e-06
LcCtL,0.0
LcCtT,0.0
LcLcC,7.5395676510326195e-06
LcLcL,2.1110789422891334e-05
LcLcT,0.0
LcLlC,2.6388486778614167e-06
LcLlL,3.015827060413048e-06
LcLlT,0.0
LcLtC,0.0
LcLtL,3.76978382551631e-07
LcLtT,0.0
LcTcC,2.261870295309786e-06
LcTcL,3.2797119281991895e-05
LcTcT,3.76978382551631e-07
LcTlC,7.53956765103262e-07
LcTlL,0.0
LcTlT,0.0
LcTtC,0.0
LcTtL,0.0
LcTtT,0.0
LlCcC,3.3928054429646786e-06
LlCcL,0.0
LlCcT,0.0
LlClC,4.4860427523644085e-05
LlClL,6.408632503377727e-06
LlClT,0.0
LlCtC,3.015827060413048e-06
LlCtL,1.130935147654893e-06
LlCtT,0.0
LlLcC,1.8848919127581549e-06
LlLcL,3.3928054429646786e-06
LlLcT,3.76978382551631e-07
LlLlC,1.2817265006755455e-05
LlLlL,0.0001360891961011388
LlLlT,7.53956765103262e-07
LlLtC,2.6388486778614167e-06
LlLtL,7.53956765103262e-07
LlLtT,0.0
LlTcC,0.0
LlTcL,0.0
LlTcT,0.0
LlTlC,3.76978382551631e-07
LlTlL,3.76978382551631e-07
LlTlT,0.0
LlTtC,0.0
LlTtL,0.0
LlTtT,0.0
LtCcC,1.130935147654893e-06
LtCcL,7.53956765103262e-07
LtCcT,0.0
LtClC,7.53956765103262e-07
LtClL,3.76978382551631e-07
LtClT,0.0
LtCtC,1.507913530206524e-06
LtCtL,0.0
LtCtT,0.0
LtLcC,0.0
LtLcL,3.76978382551631e-07
LtLcT,0.0
LtLlC,3.76978382551631e-07
LtLlL,7.53956765103262e-07
LtLlT,0.0
LtLtC,0.0
LtLtL,0.0
LtLtT,0.0
LtTcC,0.0
LtTcL,0.0
LtTcT,0.0
LtTlC,0.0
LtTlL,0.0
LtTlT,0.0
LtTtC,0.0
LtTtL,0.0
LtTtT,0.0
TcCcC,2.6388486778614167e-06
TcCcL,7.53956765103262e-07
TcCcT,3.76978382551631e-07
TcClC,3.76978382551631e-07
TcClL,3.76978382551631e-07
TcClT,0.0
TcCtC,3.76978382551631e-07
TcCtL,0.0
TcCtT,0.0
TcLcC,0.0
TcLcL,7.53956765103262e-07
TcLcT,0.0
TcLlC,0.0
TcLlL,3.76978382551631e-07
TcLlT,0.0
TcLtC,0.0
TcLtL,0.0
TcLtT,0.0
TcTcC,0.0
TcTcL,0.0
TcTcT,0.0
TcTlC,0.0
TcTlL,0.0
TcTlT,0.0
TcTtC,0.0
TcTtL,0.0
TcTtT,0.0
TlCcC,2.6388486778614167e-06
TlCcL,3.76978382551631e-07
TlCcT,3.76978382551631e-07
TlClC,4.146762208067941e-06
TlClL,0.0
TlClT,0.0
TlCtC,7.53956765103262e-07
TlCtL,0.0
TlCtT,0.0
TlLcC,0.0
TlLcL,3.76978382551631e-07
TlLcT,0.0
TlLlC,3.76978382551631e-07
TlLlL,0.0
TlLlT,3.76978382551631e-07
TlLtC,0.0
TlLtL,3.76978382551631e-07
TlLtT,0.0
TlTcC,0.0
TlTcL,3.76978382551631e-07
TlTcT,0.0
TlTlC,7.53956765103262e-07
TlTlL,0.0
TlTlT,0.0
TlTtC,0.0
TlTtL,0.0
TlTtT,0.0
TtCcC,1.130935147654893e-06
TtCcL,0.0
TtCcT,0.0
TtClC,0.0
TtClL,3.76978382551631e-07
TtClT,0.0
TtCtC,0.0
TtCtL,0.0
TtCtT,0.0
TtLcC,0.0
TtLcL,0.0
TtLcT,0.0
TtLlC,0.0
TtLlL,0.0
TtLlT,0.0
TtLtC,0.0
TtLtL,0.0
TtLtT,0.0
TtTcC,0.0
TtTcL,0.0
TtTcT,0.0
TtTlC,0.0
TtTlL,0.0
TtTlT,0.0
TtTtC,0.0
TtTtL,0.0
TtTtT,0.0
