,proportion
C,0.49922638143686604
L,0.1657043795084255
T,0.18893304043307177
Cc,0.02817927846634083
Cl,0.011170108708679452
Ct,0.028191263561521813
Lc,0.01069418444520221
Ll,0.0019833399444664818
Lt,0.01048889136323112
Tc,0.010582839044811112
Tl,0.003588182850797937
Tt,0.00923973515259346
CcC,0.005459017546952577
CcL,0.00042295787509675066
CcT,0.0013280258692480243
ClC,0.0016481438953724389
ClL,0.00019640091457874713
ClT,0.0005489946824838994
CtC,0.007404469126008198
CtL,0.0013902710409944383
CtT,0.001918388460905006
LcC,0.0007639531637944966
LcL,0.000478630575292301
LcT,0.0002319695841481265
LlC,0.0001032264649459163
LlL,0.00020490646599751174
LlT,0.00017629688395257614
LtC,0.0007268380303307964
LtL,0.0012843382642334603
LtT,0.0004519540731152665
TcC,0.0008760717961327578
TcL,0.00025477992658935896
TcT,0.0006506746835354949
TlC,0.00017745673187331677
TlL,2.9769429965676238e-05
TlT,0.0006464219078261126
TtC,0.0005930689034720435
TtL,0.00036264578321823775
TtT,0.0013407841963761712
CcCc,0.0002311963522009661
CcCl,8.118935445184427e-06
CcCt,2.6289886203454338e-05
CcLc,9.240121768567039e-05
CcLl,1.5464638943208434e-06
CcLt,5.799239603703163e-06
CcTc,0.0002137986333898566
CcTl,1.9330798679010543e-06
CcTt,1.5851254916788644e-05
ClCc,5.412623630122952e-06
ClCl,3.4795437622218977e-06
ClCt,5.799239603703163e-06
ClLc,1.9330798679010543e-06
ClLl,0.0
ClLt,1.1598479207406326e-06
ClTc,1.3144943101727169e-05
ClTl,1.6237870890368854e-05
ClTt,7.732319471604217e-07
CtCc,3.440882164863877e-05
CtCl,2.0104030626170964e-05
CtCt,8.350905029332554e-05
CtLc,1.353155907530738e-05
CtLl,7.732319471604217e-07
CtLt,3.943482930518151e-05
CtTc,1.391817504888759e-05
CtTl,2.319695841481265e-06
CtTt,6.4178251614315e-05
LcCc,1.855756673185012e-05
LcCl,7.732319471604217e-07
LcCt,5.799239603703163e-06
LcLc,9.240121768567039e-05
LcLl,1.1598479207406326e-06
LcLt,3.092927788641687e-06
LcTc,3.4795437622218975e-05
LcTl,1.1598479207406326e-06
LcTt,1.5464638943208434e-06
LlCc,1.1598479207406326e-06
LlCl,3.8661597358021085e-07
LlCt,3.8661597358021085e-07
LlLc,0.0
LlLl,1.1598479207406326e-06
LlLt,3.8661597358021085e-07
LlTc,7.732319471604217e-07
LlTl,1.5464638943208434e-06
LlTt,0.0
LtCc,2.706311815061476e-06
LtCl,1.1598479207406326e-06
LtCt,1.6237870890368854e-05
LtLc,3.092927788641687e-06
LtLl,0.0
