,proportion
LlTl,7.034795152041269e-06
LlTt,7.034795152041268e-07
LtCc,3.1656578184185708e-06
LtCl,8.09001442484746e-06
LtCt,1.0552192728061904e-06
LtLc,1.934568666811349e-05
LtLl,4.607790824587031e-05
LtLt,1.4773069819286665e-05
LtTc,2.110438545612381e-06
LtTl,2.3566563759338252e-05
LtTt,3.060135891137952e-05
TcCc,4.1153551639441426e-05
TcCl,7.386534909643332e-06
TcCt,4.220877091224762e-06
TcLc,3.376701672979809e-05
TcLl,1.5828289092092856e-05
TcLt,1.7586987880103173e-06
TcTc,8.54727610973014e-05
TcTl,4.678138776107444e-05
TcTt,3.1656578184185708e-06
TlCc,2.4621783032144443e-06
TlCl,9.14523369765365e-06
TlCt,7.034795152041268e-07
TlLc,1.6883508364899046e-05
TlLl,1.653176860729698e-05
TlLt,7.034795152041268e-07
TlTc,1.7586987880103173e-06
TlTl,0.00012029499709990569
TlTt,7.034795152041268e-07
TtCc,3.5173975760206347e-06
TtCl,9.496973455255713e-06
TtCt,3.869137333622698e-06
TtLc,1.8993946910511426e-05
TtLl,7.034795152041269e-06
TtLt,3.517397576020634e-07
TtTc,3.869137333622698e-06
TtTl,0.00011572238025107888
TtTt,3.095309866898158e-05
CcCcC,0.00016391072704256157
CcCcL,3.65809347906146e-05
CcCcT,6.683055394439205e-06
CcClC,2.638048182015476e-05
CcClL,6.683055394439205e-06
CcClT,1.7586987880103173e-06
CcCtC,2.778744085056301e-05
CcCtL,5.9795758792350785e-06
CcCtT,2.8139180608165073e-06
CcLcC,4.220877091224762e-06
CcLcL,2.8842660123369205e-05
CcLcT,1.7586987880103173e-06
CcLlC,1.7586987880103173e-06
CcLlL,2.4621783032144443e-06
CcLlT,0.0
CcLtC,1.7586987880103174e-05
CcLtL,5.627836121633015e-06
CcLtT,7.034795152041268e-07
CcTcC,4.572616848826825e-06
CcTcL,2.9194399880971264e-05
CcTcT,1.5124809576888729e-05
CcTlC,3.517397576020634e-07
CcTlL,1.0552192728061904e-06
CcTlT,7.034795152041268e-07
CcTtC,3.517397576020634e-07
CcTtL,1.7586987880103173e-06
CcTtT,1.0552192728061904e-06
ClCcC,6.3313156368371415e-06
ClCcL,2.4621783032144443e-06
ClCcT,3.517397576020634e-07
ClClC,7.2106650308423e-05
ClClL,8.09001442484746e-06
ClClT,1.7586987880103173e-06
ClCtC,9.496973455255713e-06
ClCtL,3.1656578184185708e-06
ClCtT,2.4621783032144443e-06
ClLcC,2.4621783032144443e-06
ClLcL,3.5173975760206347e-06
ClLcT,3.517397576020634e-07
ClLlC,8.09001442484746e-06
ClLlL,3.060135891137952e-05
ClLlT,2.4621783032144443e-06
ClLtC,7.034795152041268e-07
ClLtL,3.5173975760206347e-06
ClLtT,7.034795152041268e-07
ClTcC,7.034795152041268e-07
ClTcL,3.517397576020634e-07
ClTcT,1.4069590304082537e-06
ClTlC,7.034795152041268e-07
ClTlL,1.7586987880103173e-06
ClTlT,1.4069590304082537e-06
ClTtC,7.034795152041268e-07
ClTtL,1.1607412000868093e-05
ClTtT,1.7586987880103173e-06
CtCcC,2.0400905940919682e-05
CtCcL,2.8139180608165073e-06
CtCcT,1.0552192728061904e-06
CtClC,5.733358048913635e-05
CtClL,2.2159604728929996e-05
CtClT,2.110438545612381e-06
CtCtC,8.723145988531174e-05
CtCtL,8.441754182449523e-06
CtCtT,1.0903932485663967e-05
CtLcC,3.1656578184185708e-06
CtLcL,4.9243566064288885e-06
CtLcT,0.0
CtLlC,3.517397576020634e-07
CtLlL,4.220877091224762e-06
CtLlT,0.0
CtLtC,5.627836121633015e-06
CtLtL,6.366489612597348e-05
CtLtT,1.0552192728061904e-06
CtTcC,1.3014371031276347e-05
CtTcL,1.0552192728061904e-06
CtTcT,1.0200452970459841e-05
CtTlC,3.5173975760206347e-06
CtTlL,5.1002264852299194e-05
CtTlT,7.034795152041268e-07
CtTtC,2.8139180608165073e-06
CtTtL,2.8139180608165073e-06
CtTtT,2.638048182015476e-05
LcCcC,2.0049166183317616e-05
LcCcL,3.1656578184185708e-06
LcCcT,1.0552192728061904e-06
LcClC,3.1656578184185708e-06
LcClL,1.4069590304082537e-06
LcClT,3.517397576020634e-07
LcCtC,3.1656578184185708e-06
LcCtL,5.9795758792350785e-06
LcCtT,3.517397576020634e-07
LcLcC,4.220877091224762e-06
LcLcL,5.6278361216330154e-05
LcLcT,1.7586987880103173e-06
LcLlC,3.517397576020634e-07
LcLlL,1.7586987880103173e-06
LcLlT,3.517397576020634e-07
LcLtC,1.0552192728061904e-06
LcLtL,2.110438545612381e-06
LcLtT,0.0
LcTcC,0.0
LcTcL,2.110438545612381e-06
LcTcT,3.517397576020634e-07
LcTlC,0.0
LcTlL,3.517397576020634e-07
LcTlT,0.0
LcTtC,0.0
LcTtL,3.517397576020634e-07
LcTtT,7.034795152041268e-07
LlCcC,7.034795152041268e-07
LlCcL,0.0
LlCcT,0.0
LlClC,1.7586987880103173e-06
LlClL,3.517397576020634e-07
LlClT,3.517397576020634e-07
LlCtC,1.0552192728061904e-06
LlCtL,1.4069590304082537e-06
LlCtT,3.517397576020634e-07
LlLcC,3.517397576020634e-07
LlLcL,1.4069590304082537e-06
LlLcT,0.0
LlLlC,1.4069590304082537e-06
LlLlL,1.0200452970459841e-05
LlLlT,3.517397576020634e-07
LlLtC,3.517397576020634e-07
LlLtL,7.034795152041268e-07
LlLtT,7.034795152041268e-07
LlTcC,3.517397576020634e-07
LlTcL,7.034795152041268e-07
LlTcT,7.034795152041268e-07
LlTlC,7.034795152041268e-07
LlTlL,3.517397576020634e-07
LlTlT,1.0552192728061905e-05
LlTtC,0.0
LlTtL,7.034795152041268e-07
LlTtT,3.517397576020634e-07
LtCcC,1.4069590304082537e-06
LtCcL,1.0552192728061904e-06
LtCcT,3.517397576020634e-07
LtClC,1.4069590304082537e-06
LtClL,7.034795152041268e-07
LtClT,3.517397576020634e-07
LtCtC,3.1656578184185708e-06
LtCtL,3.517397576020634e-07
LtCtT,1.0552192728061904e-06
LtLcC,2.4621783032144443e-06
LtLcL,1.864220715290936e-05
LtLcT,3.517397576020634e-07
LtLlC,2.4621783032144443e-06
LtLlL,2.4621783032144443e-06
LtLlT,3.517397576020634e-07
LtLtC,3.5173975760206347e-06
LtLtL,4.32639901850538e-05
LtLtT,7.034795152041268e-07
LtTcC,3.517397576020634e-07
LtTcL,0.0
LtTcT,7.034795152041268e-07
LtTlC,1.0552192728061904e-06
LtTlL,1.0552192728061904e-06
LtTlT,0.0
LtTtC,1.4069590304082537e-06
LtTtL,1.3014371031276347e-05
LtTtT,1.7586987880103173e-06
TcCcC,3.482223600260428e-05
TcCcL,4.220877091224762e-06
TcCcT,7.034795152041268e-07
TcClC,3.1656578184185708e-06
TcClL,8.793493940051587e-06
TcClT,7.034795152041268e-07
TcCtC,1.4069590304082537e-06
TcCtL,2.110438545612381e-06
TcCtT,6.683055394439205e-06
TcLcC,1.4069590304082537e-06
TcLcL,9.848713212857777e-06
TcLcT,7.034795152041268e-07
TcLlC,3.517397576020634e-07
TcLlL,1.4069590304082537e-06
TcLlT,0.0
TcLtC,7.034795152041268e-07
TcLtL,8.793493940051587e-06
TcLtT,1.0552192728061904e-06
TcTcC,2.8139180608165073e-06
TcTcL,2.8139180608165073e-06
TcTcT,1.4069590304082537e-06
TcTlC,1.0552192728061904e-06
TcTlL,1.0552192728061904e-06
TcTlT,0.0
TcTtC,3.517397576020634e-07
TcTtL,3.517397576020634e-07
TcTtT,7.034795152041268e-07
TlCcC,3.5173975760206347e-06
TlCcL,0.0
TlCcT,3.517397576020634e-07
TlClC,3.5173975760206347e-06
TlClL,0.0
TlClT,3.517397576020634e-07
TlCtC,1.0552192728061904e-06
TlCtL,0.0
TlCtT,7.034795152041268e-07
TlLcC,1.0552192728061904e-06
TlLcL,1.0552192728061904e-06
TlLcT,3.517397576020634e-07
TlLlC,1.0552192728061904e-06
TlLlL,1.82904673953073e-05
TlLlT,3.517397576020634e-07
TlLtC,0.0
TlLtL,7.034795152041268e-07
TlLtT,3.517397576020634e-07
TlTcC,3.517397576020634e-07
TlTcL,1.4069590304082537e-06
TlTcT,0.0
TlTlC,3.517397576020634e-07
TlTlL,0.0
TlTlT,0.0
TlTtC,0.0
TlTtL,1.0552192728061904e-06
TlTtT,3.517397576020634e-07
TtCcC,1.0552192728061904e-06
TtCcL,7.034795152041268e-07
TtCcT,3.517397576020634e-07
TtClC,2.8139180608165073e-06
TtClL,2.4621783032144443e-06
TtClT,0.0
TtCtC,2.4621783032144442e-05
TtCtL,1.0552192728061904e-06
TtCtT,3.517397576020634e-07
TtLcC,7.034795152041268e-07
TtLcL,1.7586987880103173e-06
TtLcT,0.0
TtLlC,7.034795152041268e-07
TtLlL,1.0552192728061905e-05
TtLlT,3.517397576020634e-07
TtLtC,1.0552192728061904e-06
TtLtL,2.8139180608165073e-06
TtLtT,0.0
TtTcC,1.4069590304082537e-06
TtTcL,7.034795152041268e-07
TtTcT,0.0
TtTlC,3.517397576020634e-07
TtTlL,1.4069590304082537e-06
TtTlT,7.034795152041268e-07
TtTtC,2.110438545612381e-06
TtTtL,1.0552192728061904e-06
TtTtT,1.336611078887841e-05
