,proportion
C,0.5433652638896124
L,0.29825821898984967
T,0.014071837464906624
Cc,0.029435147082332698
Cl,0.043936277794043424
Ct,0.0008068557592652799
Lc,0.01455609461695008
Ll,0.017876561127586312
Lt,5.1730734342920884e-05
Tc,0.0010425179934941417
Tl,0.0024791235951423405
Tt,1.4010407217874406e-05
CcC,0.007271042104866102
CcL,0.0027625649103962613
CcT,2.5865367171460442e-05
ClC,0.011512243838564185
ClL,0.0028200435041106178
ClT,8.585864936082008e-05
CtC,2.873929685717827e-05
CtL,1.3291924796444951e-05
CtT,3.592412107147284e-06
LcC,0.0007641060551902274
LcL,0.0010920932805727744
LcT,6.107100582150382e-06
LlC,0.0010823937678834765
LlL,0.0036958735758331257
LlT,1.0058753900012394e-05
LtC,3.2331708964325553e-06
LtL,2.5146884750030985e-06
LtT,7.184824214294568e-07
TcC,0.00020764141979311298
TcL,7.579989546080769e-05
TcT,3.592412107147284e-07
TlC,4.849756344648833e-05
TlL,8.98103026786821e-05
TlT,7.184824214294568e-07
TtC,1.796206053573642e-06
TtL,7.184824214294568e-07
TtT,3.2331708964325553e-06
CcCc,0.0003768440300397501
CcCl,5.676011129292709e-05
CcCt,7.184824214294568e-07
CcLc,0.0001695618514573518
CcLl,7.544065425009295e-05
CcLt,0.0
CcTc,3.592412107147284e-07
CcTl,2.5146884750030985e-06
CcTt,0.0
ClCc,4.203122165362322e-05
ClCl,6.502265913936584e-05
ClCt,0.0
ClLc,2.0117507800024788e-05
ClLl,0.00012393821769658128
ClLt,0.0
ClTc,7.184824214294568e-07
ClTl,1.0777236321441852e-06
ClTt,0.0
CtCc,3.592412107147284e-07
CtCl,0.0
CtCt,1.0777236321441852e-06
CtLc,0.0
CtLl,0.0
CtLt,0.0
CtTc,0.0
CtTl,3.592412107147284e-07
CtTt,0.0
LcCc,1.9039784167880605e-05
LcCl,2.2272955064313157e-05
LcCt,3.592412107147284e-07
LcLc,0.00021159307311097503
LcLl,3.0176261700037184e-05
LcLt,0.0
LcTc,0.0
LcTl,0.0
LcTt,0.0
LlCc,8.262547846438753e-06
LlCl,8.98103026786821e-06
LlCt,0.0
LlLc,4.382742770719686e-05
LlLl,0.00013579317765016733
LlLt,3.592412107147284e-07
LlTc,0.0
LlTl,3.592412107147284e-07
LlTt,0.0
LtCc,0.0
LtCl,0.0
LtCt,0.0
LtLc,0.0
LtLl,0.0
LtLt,0.0
LtTc,0.0
LtTl,0.0
LtTt,0.0
TcCc,1.5088130850018592e-05
TcCl,1.796206053573642e-06
TcCt,0.0
TcLc,1.4369648428589135e-06
TcLl,1.0777236321441852e-06
TcLt,0.0
TcTc,0.0
TcTl,0.0
TcTt,0.0
TlCc,3.592412107147284e-07
TlCl,3.592412107147284e-07
TlCt,0.0
TlLc,7.184824214294568e-07
TlLl,1.4369648428589135e-06
TlLt,0.0
TlTc,0.0
TlTl,0.0
TlTt,0.0
TtCc,0.0
TtCl,0.0
TtCt,0.0
TtLc,0.0
TtLl,0.0
TtLt,0.0
TtTc,0.0
TtTl,0.0
TtTt,0.0
CcCcC,0.00029206310431107417
CcCcL,3.879805075719066e-05
CcCcT,3.2331708964325553e-06
CcClC,0.00010489843352870069
CcClL,1.4010407217874406e-05
CcClT,2.873929685717827e-06
CcCtC,3.592412107147284e-07
CcCtL,0.0
CcCtT,0.0
CcLcC,2.40691611178868e-05
CcLcL,4.670135739291469e-06
CcLcT,0.0
CcLlC,2.5146884750030985e-06
CcLlL,6.107100582150382e-06
CcLlT,0.0
CcLtC,0.0
CcLtL,0.0
CcLtT,0.0
CcTcC,1.0777236321441852e-06
CcTcL,0.0
CcTcT,0.0
CcTlC,0.0
CcTlL,0.0
CcTlT,0.0
CcTtC,0.0
CcTtL,0.0
CcTtT,0.0
ClCcC,3.484639743932865e-05
ClCcL,7.903306635724023e-06
ClCcT,0.0
ClClC,0.0002177001736931254
ClClL,3.1253985332181367e-05
ClClT,1.796206053573642e-06
ClCtC,0.0
ClCtL,0.0
ClCtT,0.0
ClLcC,2.5146884750030985e-06
ClLcL,1.4369648428589135e-06
ClLcT,0.0
ClLlC,3.305019138575501e-05
ClLlL,5.8197076135785995e-05
ClLlT,0.0
ClLtC,0.0
ClLtL,0.0
ClLtT,0.0
ClTcC,0.0
ClTcL,0.0
ClTcT,0.0
ClTlC,3.592412107147284e-07
ClTlL,3.592412107147284e-07
ClTlT,0.0
ClTtC,0.0
ClTtL,0.0
ClTtT,0.0
CtCcC,0.0
CtCcL,0.0
CtCcT,0.0
CtClC,0.0
CtClL,0.0
CtClT,0.0
CtCtC,0.0
CtCtL,0.0
CtCtT,0.0
CtLcC,0.0
CtLcL,0.0
CtLcT,0.0
CtLlC,0.0
CtLlL,0.0
CtLlT,0.0
CtLtC,0.0
CtLtL,0.0
CtLtT,0.0
CtTcC,0.0
CtTcL,0.0
CtTcT,0.0
CtTlC,0.0
CtTlL,0.0
CtTlT,0.0
CtTtC,0.0
CtTtL,0.0
CtTtT,0.0
LcCcC,1.6165854482162776e-05
LcCcL,3.2331708964325553e-06
LcCcT,0.0
LcClC,9.699512689297666e-06
LcClL,1.9039784167880605e-05
LcClT,0.0
LcCtC,0.0
LcCtL,0.0
LcCtT,0.0
LcLcC,6.107100582150382e-06
LcLcL,1.5088130850018592e-05
LcLcT,0.0
LcLlC,1.796206053573642e-06
LcLlL,1.4369648428589135e-06
LcLlT,0.0
LcLtC,0.0
LcLtL,0.0
LcLtT,0.0
LcTcC,0.0
LcTcL,0.0
LcTcT,0.0
LcTlC,0.0
LcTlL,0.0
LcTlT,0.0
LcTtC,0.0
LcTtL,0.0
LcTtT,0.0
LlCcC,2.873929685717827e-06
LlCcL,1.4369648428589135e-06
LlCcT,0.0
LlClC,7.903306635724023e-06
LlClL,1.796206053573642e-06
LlClT,0.0
LlCtC,0.0
LlCtL,0.0
LlCtT,0.0
LlLcC,3.2331708964325553e-06
LlLcL,7.184824214294568e-07
LlLcT,0.0
LlLlC,5.747859371435654e-06
LlLlL,4.885680465720306e-05
LlLlT,3.592412107147284e-07
LlLtC,0.0
LlLtL,0.0
LlLtT,0.0
LlTcC,0.0
LlTcL,0.0
LlTcT,0.0
LlTlC,0.0
LlTlL,0.0
LlTlT,0.0
LlTtC,0.0
LlTtL,0.0
LlTtT,0.0
LtCcC,0.0
LtCcL,0.0
LtCcT,0.0
LtClC,0.0
LtClL,0.0
LtClT,0.0
LtCtC,0.0
LtCtL,0.0
LtCtT,0.0
LtLcC,0.0
LtLcL,0.0
LtLcT,0.0
LtLlC,0.0
LtLlL,0.0
LtLlT,0.0
LtLtC,0.0
LtLtL,0.0
LtLtT,0.0
LtTcC,0.0
LtTcL,0.0
LtTcT,0.0
LtTlC,0.0
LtTlL,0.0
LtTlT,0.0
LtTtC,0.0
LtTtL,0.0
LtTtT,0.0
TcCcC,8.621789057153481e-06
TcCcL,7.184824214294568e-07
TcCcT,0.0
TcClC,1.0777236321441852e-06
TcClL,5.388618160720925e-06
TcClT,3.592412107147284e-07
TcCtC,0.0
TcCtL,0.0
TcCtT,0.0
TcLcC,7.184824214294568e-07
TcLcL,3.592412107147284e-07
TcLcT,0.0
TcLlC,0.0
TcLlL,0.0
