,proportion
LtCcL,4.615113388720848e-07
LtCcT,4.615113388720848e-07
LtClC,4.615113388720848e-07
LtClL,0.0
LtClT,0.0
LtCtC,0.0
LtCtL,0.0
LtCtT,0.0
LtLcC,4.615113388720848e-07
LtLcL,0.0
LtLcT,0.0
LtLlC,0.0
LtLlL,9.230226777441696e-07
LtLlT,0.0
LtLtC,0.0
LtLtL,0.0
LtLtT,0.0
LtTcC,4.615113388720848e-07
LtTcL,0.0
LtTcT,0.0
LtTlC,0.0
LtTlL,0.0
LtTlT,0.0
LtTtC,4.615113388720848e-07
LtTtL,0.0
LtTtT,0.0
TcCcC,1.8460453554883391e-06
TcCcL,4.615113388720848e-07
TcCcT,0.0
TcClC,9.230226777441696e-06
TcClL,4.615113388720848e-07
TcClT,4.615113388720848e-07
TcCtC,0.0
TcCtL,0.0
TcCtT,0.0
TcLcC,0.0
TcLcL,4.615113388720848e-07
TcLcT,0.0
TcLlC,0.0
TcLlL,4.615113388720848e-07
TcLlT,0.0
TcLtC,0.0
TcLtL,0.0
TcLtT,0.0
TcTcC,1.3845340166162544e-06
TcTcL,0.0
TcTcT,0.0
TcTlC,0.0
TcTlL,0.0
TcTlT,0.0
TcTtC,0.0
TcTtL,0.0
TcTtT,0.0
TlCcC,9.230226777441696e-07
TlCcL,0.0
TlCcT,0.0
TlClC,6.461158744209187e-06
TlClL,4.615113388720848e-07
TlClT,0.0
TlCtC,9.691738116313781e-06
TlCtL,4.615113388720848e-07
TlCtT,0.0
TlLcC,0.0
TlLcL,0.0
TlLcT,0.0
TlLlC,4.615113388720848e-07
TlLlL,0.0
TlLlT,0.0
TlLtC,0.0
TlLtL,4.615113388720848e-07
TlLtT,0.0
TlTcC,0.0
TlTcL,0.0
TlTcT,4.615113388720848e-07
TlTlC,9.230226777441696e-07
TlTlL,0.0
TlTlT,1.0614760794057951e-05
TlTtC,0.0
TlTtL,0.0
TlTtT,0.0
TtCcC,0.0
TtCcL,0.0
TtCcT,0.0
TtClC,0.0
TtClL,0.0
TtClT,0.0
TtCtC,0.0
TtCtL,0.0
TtCtT,0.0
TtLcC,0.0
TtLcL,0.0
TtLcT,0.0
TtLlC,0.0
TtLlL,0.0
TtLlT,0.0
TtLtC,0.0
TtLtL,0.0
TtLtT,0.0
TtTcC,0.0
TtTcL,0.0
TtTcT,0.0
TtTlC,0.0
TtTlL,0.0
TtTlT,0.0
TtTtC,0.0
TtTtL,0.0
TtTtT,0.0
