,proportion
CtClC,2.738763486569605e-05
CtClL,2.0614348823642186e-06
CtClT,1.4724534874030132e-06
CtCtC,4.564605810949341e-05
CtCtL,2.650416277325424e-06
CtCtT,8.83472092441808e-07
CtLcC,1.766944184883616e-06
CtLcL,5.889813949612053e-07
CtLcT,2.9449069748060266e-07
CtLlC,2.9449069748060266e-07
CtLlL,0.0
CtLlT,0.0
CtLtC,5.889813949612053e-07
CtLtL,2.9449069748060266e-07
CtLtT,2.9449069748060266e-07
CtTcC,5.889813949612053e-07
CtTcL,5.889813949612053e-07
CtTcT,0.0
CtTlC,5.889813949612053e-07
CtTlL,0.0
CtTlT,0.0
CtTtC,5.889813949612053e-07
CtTtL,0.0
CtTtT,5.889813949612053e-07
LcCcC,2.7682125563176647e-05
LcCcL,2.0614348823642186e-06
LcCcT,1.1779627899224106e-06
LcClC,1.766944184883616e-06
LcClL,0.0
LcClT,0.0
LcCtC,1.4724534874030132e-06
LcCtL,2.9449069748060266e-07
LcCtT,2.9449069748060266e-07
LcLcC,6.773286042053861e-06
LcLcL,1.2074118596704709e-05
LcLcT,1.1779627899224106e-06
LcLlC,0.0
LcLlL,0.0
LcLlT,0.0
LcLtC,2.9449069748060266e-07
LcLtL,2.9449069748060266e-07
LcLtT,0.0
LcTcC,1.1779627899224106e-06
LcTcL,2.9449069748060266e-07
LcTcT,5.889813949612053e-07
LcTlC,0.0
LcTlL,2.9449069748060266e-07
LcTlT,0.0
LcTtC,2.9449069748060266e-07
LcTtL,0.0
LcTtT,5.889813949612053e-07
LlCcC,8.83472092441808e-07
LlCcL,2.9449069748060266e-07
LlCcT,0.0
LlClC,1.443004417654953e-05
LlClL,0.0
LlClT,0.0
LlCtC,8.83472092441808e-07
LlCtL,2.9449069748060266e-07
LlCtT,0.0
LlLcC,0.0
LlLcL,0.0
LlLcT,0.0
LlLlC,0.0
LlLlL,0.0
LlLlT,0.0
LlLtC,0.0
LlLtL,0.0
LlLtT,0.0
LlTcC,0.0
LlTcL,0.0
LlTcT,0.0
LlTlC,0.0
LlTlL,0.0
LlTlT,0.0
LlTtC,0.0
LlTtL,0.0
LlTtT,0.0
LtCcC,4.4173604622090395e-06
LtCcL,5.889813949612053e-07
LtCcT,2.9449069748060266e-07
LtClC,5.889813949612053e-07
LtClL,0.0
LtClT,0.0
LtCtC,5.889813949612053e-07
LtCtL,0.0
LtCtT,0.0
LtLcC,1.1779627899224106e-06
LtLcL,0.0
LtLcT,0.0
LtLlC,0.0
LtLlL,0.0
LtLlT,0.0
LtLtC,2.9449069748060266e-07
LtLtL,2.9449069748060266e-07
LtLtT,0.0
LtTcC,2.9449069748060266e-07
LtTcL,0.0
LtTcT,2.9449069748060266e-07
LtTlC,2.9449069748060266e-07
LtTlL,0.0
LtTlT,0.0
LtTtC,5.889813949612053e-07
LtTtL,0.0
LtTtT,0.0
TcCcC,1.3252081386627121e-05
TcCcL,2.3559255798448212e-06
TcCcT,5.889813949612053e-07
TcClC,5.889813949612053e-07
TcClL,0.0
TcClT,0.0
TcCtC,1.766944184883616e-06
TcCtL,0.0
TcCtT,0.0
TcLcC,4.4173604622090395e-06
TcLcL,5.889813949612053e-07
TcLcT,2.9449069748060266e-07
TcLlC,0.0
TcLlL,0.0
TcLlT,0.0
TcLtC,0.0
TcLtL,0.0
TcLtT,0.0
TcTcC,5.889813949612053e-07
TcTcL,2.9449069748060266e-07
TcTcT,0.0
TcTlC,0.0
TcTlL,0.0
TcTlT,0.0
TcTtC,8.83472092441808e-07
TcTtL,0.0
TcTtT,0.0
TlCcC,1.1779627899224106e-06
TlCcL,2.9449069748060266e-07
TlCcT,0.0
TlClC,5.889813949612053e-07
TlClL,0.0
TlClT,0.0
TlCtC,0.0
TlCtL,0.0
TlCtT,0.0
TlLcC,0.0
TlLcL,0.0
TlLcT,0.0
TlLlC,0.0
TlLlL,0.0
TlLlT,0.0
TlLtC,0.0
TlLtL,0.0
TlLtT,0.0
TlTcC,0.0
TlTcL,0.0
TlTcT,0.0
TlTlC,0.0
TlTlL,0.0
TlTlT,0.0
TlTtC,0.0
TlTtL,0.0
TlTtT,0.0
TtCcC,1.766944184883616e-06
TtCcL,2.9449069748060266e-07
TtCcT,2.9449069748060266e-07
TtClC,5.889813949612053e-07
TtClL,0.0
TtClT,0.0
TtCtC,1.1779627899224106e-06
TtCtL,0.0
TtCtT,0.0
TtLcC,2.9449069748060266e-07
TtLcL,0.0
TtLcT,0.0
TtLlC,0.0
TtLlL,0.0
TtLlT,0.0
TtLtC,2.9449069748060266e-07
TtLtL,0.0
TtLtT,0.0
TtTcC,5.889813949612053e-07
TtTcL,2.9449069748060266e-07
TtTcT,0.0
TtTlC,5.889813949612053e-07
TtTlL,0.0
TtTlT,0.0
TtTtC,2.9449069748060266e-07
TtTtL,2.9449069748060266e-07
TtTtT,0.0
