,proportion
ClCcC,1.5054842641049536e-05
ClCcL,7.168972686214064e-06
ClCcT,2.867589074485626e-06
ClClC,0.0003053982364327191
ClClL,1.4337945372428129e-05
ClClT,6.452075417592658e-06
ClCtC,0.0001541329127536024
ClCtL,1.11119076636318e-05
ClCtT,4.6598322460391415e-06
ClLcC,0.0
ClLcL,1.792243171553516e-06
ClLcT,1.433794537242813e-06
ClLlC,2.867589074485626e-06
ClLlL,3.5844863431070323e-07
ClLlT,7.168972686214065e-07
ClLtC,1.792243171553516e-06
ClLtL,0.0
ClLtT,0.0
ClTcC,7.168972686214065e-07
ClTcL,0.0
ClTcT,1.0753459029321095e-06
ClTlC,7.168972686214065e-07
ClTlL,0.0
ClTlT,1.433794537242813e-06
ClTtC,0.0
ClTtL,0.0
ClTtT,3.5844863431070323e-07
CtCcC,5.735178148971252e-06
CtCcL,7.168972686214065e-07
CtCcT,7.168972686214065e-07
CtClC,3.942934977417736e-06
CtClL,1.433794537242813e-06
CtClT,0.0
CtCtC,8.244318589146174e-05
CtCtL,5.376729514660548e-06
CtCtT,7.168972686214065e-07
CtLcC,1.792243171553516e-06
CtLcL,1.0753459029321095e-06
CtLcT,7.168972686214065e-07
CtLlC,2.150691805864219e-06
CtLlL,0.0
CtLlT,0.0
CtLtC,0.0
CtLtL,0.0
CtLtT,0.0
CtTcC,0.0
CtTcL,0.0
CtTcT,7.168972686214065e-07
CtTlC,0.0
CtTlL,0.0
CtTlT,0.0
CtTtC,0.0
CtTtL,0.0
CtTtT,0.0
LcCcC,5.018280880349845e-06
LcCcL,0.0
LcCcT,7.168972686214065e-07
LcClC,2.867589074485626e-06
LcClL,3.5844863431070323e-07
LcClT,0.0
LcCtC,1.0753459029321095e-06
LcCtL,0.0
LcCtT,3.5844863431070323e-07
LcLcC,1.792243171553516e-06
LcLcL,1.792243171553516e-06
LcLcT,1.792243171553516e-06
LcLlC,0.0
LcLlL,3.5844863431070323e-07
LcLlT,0.0
LcLtC,0.0
LcLtL,0.0
LcLtT,0.0
LcTcC,3.5844863431070323e-07
LcTcL,1.792243171553516e-06
LcTcT,3.226037708796329e-06
LcTlC,0.0
LcTlL,0.0
LcTlT,3.5844863431070323e-07
LcTtC,0.0
LcTtL,0.0
LcTtT,3.5844863431070323e-07
LlCcC,1.433794537242813e-06
LlCcL,7.168972686214065e-07
LlCcT,0.0
LlClC,3.226037708796329e-06
LlClL,0.0
LlClT,0.0
LlCtC,3.226037708796329e-06
LlCtL,0.0
LlCtT,0.0
LlLcC,0.0
LlLcL,3.5844863431070323e-07
LlLcT,0.0
LlLlC,3.5844863431070323e-07
LlLlL,3.5844863431070323e-07
LlLlT,0.0
LlLtC,3.5844863431070323e-07
LlLtL,0.0
LlLtT,0.0
LlTcC,0.0
LlTcL,0.0
LlTcT,0.0
LlTlC,0.0
LlTlL,0.0
LlTlT,0.0
LlTtC,0.0
LlTtL,0.0
LlTtT,0.0
LtCcC,3.5844863431070323e-07
LtCcL,7.168972686214065e-07
LtCcT,0.0
LtClC,7.168972686214065e-07
LtClL,3.5844863431070323e-07
LtClT,0.0
LtCtC,7.168972686214065e-07
LtCtL,0.0
LtCtT,0.0
LtLcC,0.0
LtLcL,3.5844863431070323e-07
LtLcT,0.0
LtLlC,0.0
LtLlL,0.0
LtLlT,0.0
LtLtC,0.0
LtLtL,3.5844863431070323e-07
LtLtT,0.0
LtTcC,0.0
LtTcL,0.0
LtTcT,0.0
LtTlC,0.0
LtTlL,0.0
LtTlT,0.0
LtTtC,0.0
LtTtL,0.0
LtTtT,0.0
TcCcC,2.867589074485626e-06
TcCcL,7.168972686214065e-07
TcCcT,0.0
TcClC,3.5844863431070323e-07
TcClL,7.168972686214065e-07
TcClT,0.0
TcCtC,7.168972686214065e-07
TcCtL,0.0
TcCtT,0.0
TcLcC,3.5844863431070323e-07
TcLcL,3.5844863431070323e-07
TcLcT,1.433794537242813e-06
TcLlC,1.0753459029321095e-06
TcLlL,3.5844863431070323e-07
TcLlT,0.0
TcLtC,7.168972686214065e-07
TcLtL,0.0
TcLtT,0.0
TcTcC,5.735178148971252e-06
TcTcL,5.484264104953759e-05
TcTcT,7.061438095920853e-05
TcTlC,0.0
TcTlL,3.5844863431070323e-07
TcTlT,3.5844863431070323e-07
TcTtC,7.168972686214065e-07
TcTtL,0.0
TcTtT,7.168972686214065e-07
TlCcC,3.5844863431070323e-07
TlCcL,0.0
TlCcT,3.5844863431070323e-07
TlClC,2.867589074485626e-06
TlClL,3.5844863431070323e-07
TlClT,0.0
TlCtC,1.792243171553516e-06
TlCtL,0.0
TlCtT,3.5844863431070323e-07
TlLcC,0.0
TlLcL,0.0
TlLcT,0.0
TlLlC,0.0
TlLlL,0.0
TlLlT,0.0
TlLtC,0.0
TlLtL,0.0
TlLtT,0.0
TlTcC,0.0
TlTcL,7.168972686214065e-07
TlTcT,1.0753459029321095e-06
TlTlC,1.0753459029321095e-06
TlTlL,3.5844863431070323e-07
TlTlT,0.0
TlTtC,0.0
TlTtL,0.0
TlTtT,3.5844863431070323e-07
TtCcC,3.5844863431070323e-07
TtCcL,0.0
TtCcT,0.0
TtClC,3.5844863431070323e-07
TtClL,0.0
TtClT,0.0
TtCtC,1.433794537242813e-06
TtCtL,0.0
TtCtT,0.0
TtLcC,0.0
TtLcL,0.0
TtLcT,0.0
TtLlC,0.0
TtLlL,0.0
TtLlT,0.0
TtLtC,0.0
TtLtL,0.0
TtLtT,0.0
TtTcC,3.5844863431070323e-07
TtTcL,0.0
TtTcT,0.0
TtTlC,1.0753459029321095e-06
TtTlL,0.0
TtTlT,3.5844863431070323e-07
TtTtC,7.168972686214065e-07
TtTtL,0.0
TtTtT,0.0
