,proportion
C,0.5846953915120094
L,0.19771761044052194
T,0.062056010877308145
Cc,0.034238490123156176
Cl,0.03287882660584732
Ct,0.009624648173831244
Lc,0.010951416606043925
Ll,0.008621159026184488
Lt,0.002211532789972066
Tc,0.005116509097948708
Tl,0.008573139764032591
Tt,0.0014428464911153025
CcC,0.007565113363269122
CcL,0.0017453300322296213
CcT,0.0002741257091348517
ClC,0.013849965138771889
ClL,0.0016715996690830062
ClT,0.00020455449467855834
CtC,0.003998454309104906
CtL,0.0014712043230947697
CtT,0.00022875317796770386
LcC,0.0007365474226133671
LcL,0.0009293806800737455
LcT,0.0001070035526691904
LlC,0.0012299736990561002
LlL,0.001081378659483691
LlT,0.0001062473438164046
LtC,0.0002491708169929204
LtL,0.0008023375928057316
LtT,0.00018224633352137727
TcC,0.00026316068076945765
TcL,0.00013233654923751461
TcT,0.00024160872846506242
TlC,0.0006442899425734999
TlL,0.0004707400108591592
TlT,8.431728708561647e-05
TtC,4.839736657829106e-05
TtL,2.0795743451609442e-05
TtT,1.5124177055715959e-05
CcCc,0.0006000517246855305
CcCl,5.1422201989434256e-05
CcCt,1.9661430172430744e-05
CcLc,0.0002824440065154955
CcLl,4.007906919764729e-05
CcLt,2.268626558357394e-06
CcTc,2.533299656832423e-05
CcTl,7.5620885278579796e-06
CcTt,3.781044263928989e-07
ClCc,6.919311002990051e-05
ClCl,0.0001051130305372259
ClCt,2.6089205421110024e-05
ClLc,1.361175935014436e-05
ClLl,3.100456296421771e-05
ClLt,1.8905221319644949e-06
ClTc,2.268626558357394e-06
ClTl,2.9492145258646116e-05
ClTt,3.781044263928989e-07
CtCc,7.826761626333008e-05
CtCl,1.1343132791786969e-05
CtCt,7.562088527857978e-07
CtLc,5.293461969500585e-06
CtLl,4.3482009035183376e-05
CtLt,7.562088527857978e-07
CtTc,1.5124177055715957e-06
CtTl,3.40293983753609e-06
CtTt,0.0
LcCc,5.369082854779165e-05
LcCl,4.915357543107686e-06
LcCt,1.5124177055715957e-06
LcLc,0.00012855550497358563
LcLl,8.658591364397386e-05
LcLt,7.562088527857978e-07
LcTc,2.6467309847502926e-06
LcTl,2.419868328914553e-05
LcTt,0.0
LlCc,2.117384787800234e-05
LlCl,3.40293983753609e-06
LlCt,1.134313279178697e-06
LlLc,7.562088527857978e-07
LlLl,1.814901246685915e-05
LlLt,0.0
LlTc,3.781044263928989e-07
LlTl,3.100456296421771e-05
LlTt,0.0
LtCc,3.0248354111431914e-06
LtCl,1.134313279178697e-06
LtCt,1.134313279178697e-06
LtLc,3.8944755918468586e-05
LtLl,1.4746072629323058e-05
LtLt,0.0
LtTc,0.0
LtTl,1.134313279178697e-06
LtTt,3.781044263928989e-07
TcCc,2.6467309847502926e-05
TcCl,1.134313279178697e-06
TcCt,3.781044263928989e-07
TcLc,5.5959455106149046e-05
TcLl,2.6467309847502926e-06
TcLt,3.781044263928989e-07
TcTc,3.59199205073254e-05
TcTl,1.5124177055715957e-06
TcTt,0.0
TlCc,4.1591486903218885e-06
TlCl,2.268626558357394e-06
TlCt,7.562088527857978e-07
TlLc,3.781044263928989e-07
TlLl,1.3989863776537262e-05
TlLt,3.781044263928989e-07
TlTc,0.0
TlTl,1.134313279178697e-06
TlTt,0.0
TtCc,1.5124177055715957e-06
TtCl,7.562088527857978e-07
TtCt,3.781044263928989e-07
TtLc,1.134313279178697e-06
TtLl,3.781044263928989e-07
TtLt,0.0
TtTc,0.0
TtTl,2.495489214193133e-05
TtTt,0.0
CcCcC,0.00035125901211900315
CcCcL,0.00010360061283165432
CcCcT,2.0417639025216546e-05
CcClC,6.087481264925673e-05
CcClL,2.835783197946742e-05
CcClT,1.134313279178697e-06
CcCtC,2.117384787800234e-05
CcCtL,5.293461969500585e-06
CcCtT,1.5124177055715957e-06
CcLcC,2.5711100994717128e-05
CcLcL,7.486467642579399e-05
CcLcT,1.5124177055715957e-06
CcLlC,6.427775248679282e-06
CcLlL,3.7810442639289898e-06
CcLlT,7.562088527857978e-07
CcLtC,1.134313279178697e-06
CcLtL,7.562088527857978e-07
CcLtT,0.0
CcTcC,2.268626558357394e-06
CcTcL,2.268626558357394e-06
CcTcT,1.5502281482108857e-05
CcTlC,2.268626558357394e-06
CcTlL,1.134313279178697e-06
CcTlT,0.0
CcTtC,0.0
CcTtL,0.0
CcTtT,0.0
ClCcC,1.928332574603785e-05
ClCcL,3.40293983753609e-06
ClCcT,2.268626558357394e-06
ClClC,0.0002786629622515665
ClClL,1.6258490334894655e-05
ClClT,6.427775248679282e-06
ClCtC,3.213887624339641e-05
ClCtL,3.40293983753609e-06
ClCtT,7.562088527857978e-07
ClLcC,1.5124177055715957e-06
ClLcL,1.5124177055715957e-06
ClLcT,0.0
ClLlC,2.0795743451609442e-05
ClLlL,2.193005673078814e-05
ClLlT,0.0
ClLtC,0.0
ClLtL,0.0
ClLtT,7.562088527857978e-07
ClTcC,1.134313279178697e-06
ClTcL,3.781044263928989e-07
ClTcT,7.562088527857978e-07
ClTlC,1.3233654923751463e-05
ClTlL,0.0
ClTlT,0.0
ClTtC,0.0
ClTtL,0.0
ClTtT,0.0
CtCcC,2.457678771553843e-05
CtCcL,3.7810442639289898e-06
CtCcT,0.0
CtClC,5.974049937007803e-05
CtClL,1.361175935014436e-05
CtClT,7.562088527857978e-07
CtCtC,7.940192954250878e-06
CtCtL,3.781044263928989e-07
CtCtT,7.562088527857978e-07
CtLcC,3.40293983753609e-06
CtLcL,1.5124177055715957e-06
CtLcT,0.0
CtLlC,2.0039534598823643e-05
CtLlL,3.51637116545396e-05
CtLlT,0.0
CtLtC,3.781044263928989e-07
CtLtL,0.0
CtLtT,0.0
CtTcC,0.0
CtTcL,3.781044263928989e-07
CtTcT,0.0
CtTlC,1.134313279178697e-06
CtTlL,1.9661430172430744e-05
CtTlT,0.0
CtTtC,0.0
CtTtL,0.0
CtTtT,0.0
LcCcC,2.0417639025216546e-05
LcCcL,2.6467309847502926e-06
LcCcT,3.781044263928989e-07
LcClC,2.268626558357394e-06
LcClL,7.562088527857978e-07
LcClT,0.0
LcCtC,7.562088527857978e-07
LcCtL,0.0
LcCtT,0.0
LcLcC,5.6715663958934845e-06
LcLcL,4.915357543107686e-06
LcLcT,0.0
LcLlC,1.8905221319644949e-06
LcLlL,0.0
LcLlT,0.0
LcLtC,3.781044263928989e-07
LcLtL,3.781044263928989e-07
LcLtT,0.0
LcTcC,3.781044263928989e-07
LcTcL,7.562088527857978e-07
LcTcT,0.0
LcTlC,7.562088527857978e-07
LcTlL,0.0
LcTlT,0.0
LcTtC,0.0
LcTtL,0.0
LcTtT,0.0
LlCcC,3.0248354111431914e-06
LlCcL,1.5124177055715957e-06
LlCcT,0.0
LlClC,9.074506233429575e-06
LlClL,3.781044263928989e-07
LlClT,0.0
LlCtC,7.562088527857978e-07
LlCtL,3.781044263928989e-07
LlCtT,0.0
LlLcC,7.562088527857978e-07
LlLcL,3.781044263928989e-07
LlLcT,0.0
LlLlC,7.562088527857978e-07
LlLlL,2.6467309847502926e-06
LlLlT,0.0
LlLtC,0.0
LlLtL,7.562088527857978e-07
LlLtT,0.0
LlTcC,0.0
LlTcL,0.0
LlTcT,0.0
LlTlC,3.781044263928989e-07
LlTlL,3.781044263928989e-07
LlTlT,0.0
LlTtC,0.0
LlTtL,0.0
LlTtT,0.0
LtCcC,7.562088527857978e-07
LtCcL,0.0
LtCcT,0.0
LtClC,2.268626558357394e-06
LtClL,3.781044263928989e-07
LtClT,0.0
LtCtC,1.134313279178697e-06
LtCtL,0.0
LtCtT,0.0
LtLcC,1.134313279178697e-06
LtLcL,3.781044263928989e-07
LtLcT,0.0
LtLlC,1.5124177055715957e-06
LtLlL,1.5124177055715957e-06
LtLlT,0.0
LtLtC,3.781044263928989e-07
LtLtL,3.781044263928989e-07
LtLtT,0.0
LtTcC,0.0
LtTcL,0.0
LtTcT,0.0
LtTlC,0.0
LtTlL,7.562088527857978e-07
LtTlT,0.0
LtTtC,0.0
LtTtL,0.0
LtTtT,0.0
TcCcC,4.1591486903218885e-06
TcCcL,3.781044263928989e-07
TcCcT,3.781044263928989e-07
