,proportion
C,0.5307375044636148
L,0.20811220712126483
T,0.1369452890076182
Cc,0.032710243210335076
Cl,0.014122518965888842
Ct,0.018198823116792023
Lc,0.011692483392172194
Ll,0.0037987448593871913
Lt,0.008441301776936177
Tc,0.005063667647800324
Tl,0.003131886790802211
Tt,0.002294039473862107
CcC,0.007388326126600442
CcL,0.0011774399171616743
CcT,0.0007225289866540905
ClC,0.0019051383462078961
ClL,6.680510168293187e-05
ClT,0.0005058100555993413
CtC,0.004011884945708926
CtL,0.0012657180872426912
CtT,0.00045451328109280434
LcC,0.0008203507426898122
LcL,0.0003495338355910542
LcT,6.441920519425573e-05
LlC,9.066406656969325e-05
LlL,0.00011531833028601335
LlT,0.0002143330345660731
LtC,0.0004970617684741954
LtL,0.0007563291869103359
LtT,0.0003519197320797304
TcC,0.00045053678694501075
TcL,3.10166543527898e-05
TcT,0.0002493261830666564
TlC,5.7659165143006676e-05
TlL,1.0338884784263266e-05
TlT,0.00020916359217394145
TtC,0.00021671893105474922
TtL,0.00015349267410483155
TtT,0.0004612733211440534
CcCc,0.00028750052688547464
CcCl,3.022135552323108e-05
CcCt,4.6524981529184695e-05
CcLc,0.00018848582260541492
CcLl,2.7835459034554944e-06
CcLt,2.863075786411366e-05
CcTc,0.00018570227670195943
CcTl,2.067776956852653e-05
CcTt,2.7835459034554944e-06
ClCc,1.0338884784263266e-05
ClCl,2.385896488676138e-06
ClCt,3.976494147793564e-06
ClLc,1.988247073896782e-06
ClLl,0.0
ClLt,0.0
ClTc,1.192948244338069e-06
ClTl,1.5905976591174254e-06
ClTt,0.0
CtCc,1.2724781272939403e-05
CtCl,3.976494147793564e-06
CtCt,4.37414356257292e-06
CtLc,5.567091806910989e-06
CtLl,1.5905976591174254e-06
CtLt,2.9028407278893015e-05
CtTc,2.385896488676138e-06
CtTl,2.7835459034554944e-06
CtTt,1.5905976591174254e-06
LcCc,1.948482132418846e-05
LcCl,3.1811953182348508e-06
LcCt,2.385896488676138e-06
LcLc,3.6981395574480145e-05
LcLl,7.952988295587127e-07
LcLt,2.385896488676138e-06
LcTc,3.2209602597127866e-05
LcTl,1.192948244338069e-06
LcTt,3.9764941477935635e-07
LlCc,1.192948244338069e-06
LlCl,3.9764941477935635e-07
LlCt,3.9764941477935635e-07
LlLc,0.0
LlLl,1.192948244338069e-06
LlLt,0.0
LlTc,1.5905976591174254e-06
LlTl,7.952988295587127e-07
LlTt,0.0
LtCc,1.988247073896782e-06
LtCl,7.952988295587127e-07
LtCt,3.9764941477935635e-07
LtLc,2.7835459034554944e-06
LtLl,3.9764941477935635e-07
LtLt,7.952988295587127e-07
LtTc,3.5788447330142076e-06
LtTl,7.952988295587127e-07
LtTt,3.9764941477935635e-07
TcCc,9.94123536948391e-06
TcCl,1.192948244338069e-06
TcCt,1.192948244338069e-06
TcLc,3.5788447330142076e-06
TcLl,3.9764941477935635e-07
TcLt,3.9764941477935635e-07
TcTc,8.708522183667906e-05
TcTl,1.192948244338069e-06
TcTt,1.5905976591174254e-06
TlCc,1.192948244338069e-06
TlCl,3.9764941477935635e-07
TlCt,0.0
TlLc,1.192948244338069e-06
TlLl,0.0
TlLt,3.9764941477935635e-07
TlTc,0.0
TlTl,2.5449562545878806e-05
TlTt,7.952988295587127e-07
TtCc,1.988247073896782e-06
TtCl,3.9764941477935635e-07
TtCt,3.9764941477935635e-07
TtLc,0.0
TtLl,3.9764941477935635e-07
TtLt,3.9764941477935635e-07
TtTc,1.192948244338069e-06
TtTl,2.18707178128646e-05
TtTt,0.0
CcCcC,0.000582556392651757
CcCcL,3.4595499085804006e-05
CcCcT,3.10166543527898e-05
CcClC,4.930852743264019e-05
CcClL,1.192948244338069e-06
CcClT,1.5905976591174254e-06
CcCtC,8.350637710366484e-06
CcCtL,5.964741221690345e-06
CcCtT,2.385896488676138e-06
CcLcC,8.74828712514584e-06
CcLcL,3.777669440403886e-05
CcLcT,1.192948244338069e-06
CcLlC,3.9764941477935635e-07
CcLlL,3.9764941477935635e-07
CcLlT,7.952988295587127e-07
CcLtC,1.5905976591174254e-06
CcLtL,0.0
CcLtT,0.0
CcTcC,3.976494147793564e-06
CcTcL,1.5905976591174254e-06
CcTcT,9.145936539925196e-06
CcTlC,3.9764941477935635e-07
CcTlL,3.9764941477935635e-07
CcTlT,0.0
CcTtC,3.9764941477935635e-07
CcTtL,0.0
CcTtT,7.952988295587127e-07
ClCcC,8.74828712514584e-06
ClCcL,1.192948244338069e-06
ClCcT,3.9764941477935635e-07
ClClC,4.37414356257292e-06
ClClL,0.0
ClClT,0.0
ClCtC,3.9764941477935635e-07
ClCtL,0.0
