,proportion
TtClC,1.8275328051276184e-06
TtClL,7.310131220510473e-07
TtClT,0.0
TtCtC,3.655065610255237e-06
TtCtL,0.0
TtCtT,0.0
TtLcC,0.0
TtLcL,3.6550656102552366e-07
TtLcT,0.0
TtLlC,1.4620262441020946e-06
TtLlL,1.096519683076571e-06
TtLlT,0.0
TtLtC,1.096519683076571e-06
TtLtL,1.096519683076571e-06
TtLtT,3.6550656102552366e-07
TtTcC,3.6550656102552366e-07
TtTcL,1.096519683076571e-06
TtTcT,7.310131220510473e-07
TtTlC,7.310131220510473e-07
TtTlL,0.0
TtTlT,7.310131220510473e-07
TtTtC,1.096519683076571e-06
TtTtL,0.0
TtTtT,3.6550656102552366e-07
