,proportion
LlTc,3.538010454499255e-06
LlTl,1.70467776444055e-05
LlTt,1.1578943305633925e-05
LtCc,2.5730985123630947e-06
LtCl,2.2514611983177077e-06
LtCt,2.2514611983177077e-06
LtLc,4.502922396635415e-06
LtLl,4.824559710680803e-06
LtLt,3.859647768544642e-06
LtTc,9.649119421361605e-07
LtTl,6.432746280907737e-07
LtTt,1.1900580619679314e-05
TcCc,4.502922396635415e-06
TcCl,1.6081865702269342e-06
TcCt,1.6081865702269342e-06
TcLc,2.9590632892175587e-05
TcLl,2.8947358264084814e-06
TcLt,2.2514611983177077e-06
TcTc,9.649119421361605e-07
TcTl,9.649119421361606e-06
TcTt,0.0
TlCc,6.432746280907737e-06
TlCl,7.07602090899851e-06
TlCt,3.2163731404538684e-06
TlLc,1.929823884272321e-06
TlLl,1.4473679132042409e-05
TlLt,6.11110896686235e-06
TlTc,6.432746280907737e-07
TlTl,8.04093285113467e-06
TlTt,9.649119421361605e-07
TtCc,6.432746280907737e-07
TtCl,3.2163731404538684e-07
TtCt,6.432746280907737e-07
TtLc,1.6081865702269342e-06
TtLl,6.432746280907737e-07
TtLt,3.2163731404538684e-07
TtTc,0.0
TtTl,6.432746280907737e-07
TtTt,7.397658223043897e-06
CcCcC,0.00015953210776651185
CcCcL,2.0263150784859373e-05
CcCcT,2.2836249297222466e-05
CcClC,0.00010903504946138613
CcClL,2.4122798553404013e-05
CcClT,6.432746280907737e-06
CcCtC,5.1461970247261895e-06
CcCtL,1.929823884272321e-06
CcCtT,1.0614031363497767e-05
CcLcC,2.6052622437676332e-05
CcLcL,7.33333076023482e-05
CcLcT,2.1871337355086304e-05
CcLlC,9.649119421361606e-06
CcLlL,4.1169576197809516e-05
CcLlT,4.502922396635415e-06
CcLtC,2.5730985123630947e-06
CcLtL,6.11110896686235e-06
CcLtT,2.2514611983177077e-06
CcTcC,2.5730985123630947e-06
CcTcL,2.5730985123630947e-06
CcTcT,2.154970004104092e-05
CcTlC,2.5730985123630947e-06
CcTlL,1.929823884272321e-06
CcTlT,3.2163731404538684e-07
CcTtC,1.929823884272321e-06
CcTtL,1.2865492561815474e-06
CcTtT,6.432746280907737e-07
ClCcC,8.684207479225445e-05
ClCcL,2.9268995578130202e-05
ClCcT,5.789471652816963e-06
ClClC,0.0006619295923054061
ClClL,9.77777434697976e-05
ClClT,2.5087710495540174e-05
ClCtC,4.1812850825900286e-05
ClCtL,4.502922396635415e-06
ClCtT,1.0935668677543152e-05
ClLcC,1.4473679132042409e-05
ClLcL,1.0935668677543152e-05
ClLcT,3.538010454499255e-06
ClLlC,7.140348371807588e-05
ClLlL,0.00014538006594851484
ClLlT,2.154970004104092e-05
ClLtC,9.00584479327083e-06
ClLtL,1.929823884272321e-06
ClLtT,3.538010454499255e-06
ClTcC,2.5730985123630947e-06
ClTcL,2.5730985123630947e-06
ClTcT,6.432746280907737e-07
ClTlC,4.181285082590029e-06
ClTlL,1.6081865702269342e-06
ClTlT,6.432746280907737e-07
ClTtC,9.649119421361605e-07
ClTtL,6.432746280907737e-07
ClTtT,8.684207479225444e-06
CtCcC,3.2163731404538684e-06
CtCcL,2.8947358264084814e-06
CtCcT,3.2163731404538684e-07
CtClC,7.397658223043897e-06
CtClL,3.859647768544642e-06
CtClT,6.432746280907737e-07
CtCtC,8.684207479225444e-06
CtCtL,1.2865492561815474e-06
CtCtT,9.649119421361605e-07
CtLcC,9.649119421361605e-07
CtLcL,3.2163731404538684e-07
CtLcT,0.0
CtLlC,1.929823884272321e-06
CtLlL,1.6081865702269342e-06
CtLlT,3.2163731404538684e-07
CtLtC,0.0
CtLtL,6.7543835949531235e-06
CtLtT,0.0
CtTcC,9.649119421361605e-07
CtTcL,0.0
CtTcT,0.0
CtTlC,9.649119421361605e-07
CtTlL,6.432746280907737e-07
CtTlT,0.0
CtTtC,0.0
CtTtL,0.0
CtTtT,0.0
LcCcC,6.432746280907737e-05
LcCcL,5.789471652816963e-06
LcCcT,2.5730985123630947e-06
LcClC,1.318712987586086e-05
LcClL,6.11110896686235e-06
LcClT,9.649119421361605e-07
LcCtC,1.2865492561815474e-06
LcCtL,3.2163731404538684e-07
LcCtT,9.649119421361605e-07
LcLcC,9.649119421361606e-06
LcLcL,4.728068516467186e-05
LcLcT,2.5730985123630947e-06
LcLlC,6.432746280907737e-06
LcLlL,9.00584479327083e-06
LcLlT,9.649119421361605e-07
LcLtC,2.8947358264084814e-06
LcLtL,1.2865492561815474e-06
LcLtT,6.432746280907737e-07
LcTcC,6.432746280907737e-07
LcTcL,9.649119421361605e-07
LcTcT,0.0
LcTlC,1.6081865702269342e-06
LcTlL,6.432746280907737e-07
LcTlT,0.0
LcTtC,0.0
LcTtL,3.2163731404538684e-07
LcTtT,0.0
LlCcC,1.543859107417857e-05
LlCcL,9.00584479327083e-06
LlCcT,1.6081865702269342e-06
LlClC,7.365494491639358e-05
LlClL,1.0935668677543152e-05
LlClT,2.2514611983177077e-06
LlCtC,9.327482107316217e-06
LlCtL,6.432746280907737e-07
LlCtT,1.6081865702269342e-06
LlLcC,5.467834338771576e-06
LlLcL,1.994151347081398e-05
LlLcT,3.2163731404538684e-06
LlLlC,2.9590632892175587e-05
LlLlL,0.00013830404503951634
LlLlT,1.415204181799702e-05
LlLtC,6.7543835949531235e-06
LlLtL,6.432746280907737e-06
LlLtT,2.5730985123630947e-05
LlTcC,6.432746280907737e-07
LlTcL,3.2163731404538684e-07
LlTcT,3.2163731404538684e-07
LlTlC,1.6081865702269342e-06
LlTlL,6.432746280907737e-07
LlTlT,5.789471652816963e-06
LlTtC,6.432746280907737e-07
LlTtL,3.2163731404538684e-07
LlTtT,9.649119421361605e-07
LtCcC,9.649119421361605e-07
LtCcL,3.2163731404538684e-07
LtCcT,0.0
LtClC,3.538010454499255e-06
LtClL,1.6081865702269342e-06
LtClT,0.0
LtCtC,6.432746280907737e-07
LtCtL,0.0
LtCtT,0.0
LtLcC,1.6081865702269342e-06
LtLcL,1.6081865702269342e-06
LtLcT,3.2163731404538684e-07
LtLlC,1.929823884272321e-06
LtLlL,2.2514611983177077e-06
LtLlT,0.0
LtLtC,3.2163731404538684e-07
LtLtL,6.432746280907737e-07
LtLtT,3.2163731404538684e-07
LtTcC,3.2163731404538684e-07
LtTcL,6.432746280907737e-07
LtTcT,0.0
LtTlC,3.2163731404538684e-07
LtTlL,0.0
LtTlT,0.0
LtTtC,0.0
LtTtL,0.0
LtTtT,3.2163731404538684e-07
TcCcC,2.8947358264084814e-06
TcCcL,0.0
TcCcT,3.2163731404538684e-07
TcClC,1.6081865702269342e-06
TcClL,3.2163731404538684e-07
TcClT,6.432746280907737e-07
TcCtC,0.0
TcCtL,0.0
TcCtT,0.0
TcLcC,2.2514611983177077e-06
TcLcL,2.8947358264084814e-06
TcLcT,4.181285082590029e-06
TcLlC,6.432746280907737e-07
TcLlL,2.2514611983177077e-06
TcLlT,0.0
TcLtC,1.2865492561815474e-06
TcLtL,3.2163731404538684e-07
TcLtT,0.0
TcTcC,0.0
TcTcL,0.0
TcTcT,0.0
TcTlC,0.0
TcTlL,3.2163731404538684e-07
TcTlT,0.0
TcTtC,0.0
TcTtL,0.0
TcTtT,0.0
TlCcC,1.6081865702269342e-06
TlCcL,0.0
TlCcT,6.432746280907737e-07
TlClC,2.315788661126785e-05
TlClL,2.5730985123630947e-06
TlClT,9.649119421361605e-07
TlCtC,1.929823884272321e-06
TlCtL,3.2163731404538684e-07
TlCtT,0.0
TlLcC,9.649119421361605e-07
TlLcL,3.538010454499255e-06
TlLcT,0.0
TlLlC,2.8947358264084814e-06
TlLlL,9.649119421361606e-06
TlLlT,6.432746280907737e-07
TlLtC,3.2163731404538684e-07
TlLtL,0.0
TlLtT,3.2163731404538684e-07
TlTcC,0.0
TlTcL,0.0
TlTcT,0.0
TlTlC,6.432746280907737e-07
TlTlL,0.0
TlTlT,3.2163731404538684e-07
TlTtC,0.0
TlTtL,0.0
TlTtT,3.2163731404538684e-07
TtCcC,0.0
TtCcL,3.2163731404538684e-07
TtCcT,0.0
TtClC,1.6081865702269342e-06
TtClL,6.432746280907737e-07
TtClT,0.0
TtCtC,3.2163731404538684e-07
TtCtL,0.0
TtCtT,0.0
TtLcC,0.0
TtLcL,0.0
TtLcT,0.0
TtLlC,0.0
TtLlL,6.432746280907737e-07
TtLlT,3.2163731404538684e-07
TtLtC,0.0
TtLtL,0.0
TtLtT,0.0
TtTcC,3.2163731404538684e-07
TtTcL,0.0
TtTcT,0.0
TtTlC,1.2865492561815474e-06
TtTlL,6.432746280907737e-07
TtTlT,0.0
TtTtC,1.2865492561815474e-06
TtTtL,0.0
TtTtT,0.0
