,proportion
C,0.6055962242241018
L,0.24112510366207687
T,0.012245560312624802
Cc,0.024114933977662727
Cl,0.05199489566352685
Ct,6.21709025423684e-05
Lc,0.007777685282461376
Ll,0.02299058901134566
Lt,3.8988532102841206e-05
Tc,0.0005089584055587109
Tl,0.0005194958466675869
Tt,1.68599057742016e-05
CcC,0.002448901313702783
CcL,0.0022097014005312975
CcT,1.1591185219763602e-05
ClC,0.012126487228094502
ClL,0.0037829413580864842
ClT,4.847222910082961e-05
CtC,1.0537441108876001e-05
CtL,6.322464665325601e-06
CtT,6.322464665325601e-06
LcC,0.0009673370937948169
LcL,0.001478402987575303
LcT,4.2149764435504e-06
LlC,0.0017692363621802808
LlL,0.00471128991977846
LlT,1.0537441108876001e-05
LtC,1.0537441108876e-06
LtL,1.0537441108876e-06
LtT,0.0
TcC,8.4299528871008e-06
TcL,2.1074882217752e-06
TcT,1.0537441108876e-06
TlC,0.00012539554919562443
TlL,1.3698673441538801e-05
TlT,0.0
TtC,1.0537441108876e-06
TtL,0.0
TtT,1.0537441108876e-06
CcCc,0.00010748189931053522
CcCl,9.905194642343441e-05
CcCt,0.0
CcLc,8.21920406492328e-05
CcLl,3.79347879919536e-05
CcLt,0.0
CcTc,0.0
CcTl,0.0
CcTt,0.0
ClCc,0.00010326692286698481
ClCl,0.0007334059011777698
ClCt,0.0
ClLc,1.1591185219763602e-05
ClLl,0.0002328774485061596
ClLt,0.0
ClTc,0.0
ClTl,0.0
ClTt,0.0
CtCc,0.0
CtCl,0.0
CtCt,0.0
CtLc,0.0
CtLl,0.0
CtLt,0.0
CtTc,0.0
CtTl,0.0
CtTt,0.0
LcCc,2.1074882217752e-06
LcCl,1.0537441108876001e-05
LcCt,0.0
LcLc,8.9568249425446e-05
LcLl,4.10960203246164e-05
LcLt,0.0
LcTc,0.0
LcTl,0.0
LcTt,0.0
LlCc,8.4299528871008e-06
LlCl,8.429952887100801e-05
LlCt,0.0
LlLc,6.322464665325601e-06
LlLl,0.00024657612194769845
LlLt,0.0
LlTc,0.0
LlTl,0.0
LlTt,0.0
LtCc,0.0
LtCl,0.0
LtCt,0.0
LtLc,0.0
LtLl,0.0
LtLt,1.0537441108876e-06
LtTc,0.0
LtTl,0.0
LtTt,0.0
TcCc,0.0
TcCl,0.0
TcCt,0.0
TcLc,1.0537441108876e-06
TcLl,0.0
TcLt,0.0
TcTc,0.0
TcTl,0.0
TcTt,0.0
TlCc,0.0
TlCl,0.0
TlCt,0.0
TlLc,0.0
TlLl,1.0537441108876e-06
TlLt,0.0
TlTc,0.0
TlTl,0.0
TlTt,0.0
TtCc,0.0
TtCl,0.0
TtCt,0.0
TtLc,0.0
TtLl,0.0
TtLt,0.0
TtTc,0.0
TtTl,0.0
TtTt,1.0537441108876e-06
CcCcC,3.8988532102841206e-05
CcCcL,5.268720554438001e-06
CcCcT,0.0
CcClC,2.1074882217752002e-05
CcClL,4.2149764435504e-06
CcClT,0.0
CcCtC,0.0
CcCtL,0.0
CcCtT,0.0
CcLcC,5.268720554438001e-06
CcLcL,8.113829653834521e-05
CcLcT,1.0537441108876e-06
CcLlC,1.2644929330651202e-05
CcLlL,2.7397346883077603e-05
CcLlT,1.0537441108876e-06
CcLtC,0.0
CcLtL,0.0
CcLtT,0.0
CcTcC,0.0
CcTcL,0.0
CcTcT,0.0
CcTlC,0.0
CcTlL,0.0
CcTlT,0.0
CcTtC,0.0
CcTtL,0.0
CcTtT,0.0
ClCcC,1.89673939959768e-05
ClCcL,5.268720554438001e-06
ClCcT,0.0
ClClC,0.0004899910115627341
ClClL,0.00012223431686296163
ClClT,2.3182370439527204e-05
ClCtC,0.0
ClCtL,0.0
ClCtT,0.0
ClLcC,2.1074882217752e-06
ClLcL,1.89673939959768e-05
ClLcT,0.0
ClLlC,3.1612323326628005e-05
ClLlL,0.00010326692286698481
ClLlT,0.0
ClLtC,0.0
ClLtL,0.0
ClLtT,0.0
ClTcC,2.1074882217752e-06
ClTcL,0.0
ClTcT,0.0
ClTlC,0.0
ClTlL,0.0
ClTlT,0.0
ClTtC,0.0
ClTtL,0.0
ClTtT,0.0
CtCcC,0.0
CtCcL,0.0
CtCcT,0.0
CtClC,0.0
CtClL,0.0
CtClT,0.0
CtCtC,0.0
CtCtL,0.0
CtCtT,0.0
CtLcC,0.0
CtLcL,0.0
CtLcT,0.0
CtLlC,0.0
CtLlL,0.0
CtLlT,0.0
CtLtC,0.0
CtLtL,0.0
CtLtT,0.0
CtTcC,0.0
CtTcL,0.0
CtTcT,0.0
CtTlC,0.0
CtTlL,0.0
CtTlT,0.0
CtTtC,0.0
CtTtL,0.0
CtTtT,0.0
LcCcC,2.1074882217752002e-05
LcCcL,1.0537441108876e-06
LcCcT,0.0
LcClC,2.1074882217752e-06
LcClL,3.1612323326628006e-06
LcClT,0.0
LcCtC,0.0
LcCtL,0.0
LcCtT,0.0
LcLcC,0.0
LcLcL,4.42572526572792e-05
LcLcT,0.0
LcLlC,1.0537441108876e-06
LcLlL,3.26660674375156e-05
LcLlT,0.0
LcLtC,0.0
LcLtL,0.0
LcLtT,0.0
LcTcC,0.0
LcTcL,0.0
LcTcT,0.0
LcTlC,0.0
LcTlL,0.0
LcTlT,0.0
LcTtC,0.0
LcTtL,0.0
LcTtT,0.0
LlCcC,1.0537441108876e-06
LlCcL,0.0
LlCcT,0.0
LlClC,2.0021138106864402e-05
LlClL,1.0537441108876001e-05
LlClT,0.0
LlCtC,0.0
LlCtL,0.0
LlCtT,0.0
LlLcC,2.1074882217752e-06
LlLcL,1.5806161663314003e-05
LlLcT,0.0
LlLlC,1.0537441108876001e-05
LlLlL,0.0001759752665182292
LlLlT,0.0
LlLtC,0.0
LlLtL,0.0
LlLtT,0.0
LlTcC,0.0
LlTcL,0.0
LlTcT,0.0
LlTlC,0.0
LlTlL,0.0
LlTlT,0.0
LlTtC,0.0
LlTtL,0.0
LlTtT,0.0
LtCcC,0.0
LtCcL,0.0
LtCcT,0.0
LtClC,0.0
LtClL,0.0
LtClT,0.0
LtCtC,0.0
LtCtL,0.0
LtCtT,0.0
LtLcC,0.0
LtLcL,0.0
LtLcT,0.0
LtLlC,0.0
LtLlL,0.0
LtLlT,0.0
LtLtC,0.0
