,proportion
ClTcT,3.8051026426437855e-06
ClTlC,6.146704268886115e-06
ClTlL,2.6343018295226203e-06
ClTlT,1.0829907521370773e-05
ClTtC,2.6343018295226203e-06
ClTtL,5.854004065605823e-07
ClTtT,1.0829907521370773e-05
CtCcC,9.9518069115299e-06
CtCcL,2.3416016262423293e-06
CtCcT,4.97590345576495e-06
CtClC,1.2586108741052522e-05
CtClL,2.6343018295226203e-06
CtClT,1.463501016401456e-06
CtCtC,3.746562601987727e-05
CtCtL,3.219702236083203e-06
CtCtT,1.1708008131211646e-06
CtLcC,1.1708008131211646e-06
CtLcL,5.854004065605823e-07
CtLcT,8.781006098408736e-07
CtLlC,1.463501016401456e-06
CtLlL,1.1708008131211646e-06
CtLlT,1.7562012196817473e-06
CtLtC,8.781006098408736e-07
CtLtL,2.9270020328029116e-07
CtLtT,8.781006098408736e-07
CtTcC,5.854004065605823e-07
CtTcL,2.9270020328029116e-07
CtTcT,1.7562012196817473e-06
CtTlC,1.1708008131211646e-06
CtTlL,2.9270020328029116e-07
CtTlT,8.781006098408736e-07
CtTtC,1.6976611790256887e-05
CtTtL,1.463501016401456e-06
CtTtT,1.7562012196817473e-06
LcCcC,1.6683911586976595e-05
LcCcL,1.0244507114810192e-05
LcCcT,8.781006098408736e-07
LcClC,7.610205285287571e-06
LcClL,8.781006098408736e-07
LcClT,5.854004065605823e-07
LcCtC,1.785471240009776e-05
LcCtL,8.781006098408736e-07
LcCtT,8.781006098408736e-07
LcLcC,4.6832032524846585e-06
LcLcL,2.5172217482105044e-05
LcLcT,2.6343018295226203e-06
LcLlC,1.2586108741052522e-05
LcLlL,3.5124024393634945e-06
LcLlT,1.1708008131211646e-06
LcLtC,1.6391211383696306e-05
LcLtL,1.1708008131211646e-06
LcLtT,1.1708008131211646e-06
LcTcC,5.2686036590452405e-06
LcTcL,1.463501016401456e-06
LcTcT,7.610205285287571e-06
LcTlC,1.7562012196817473e-06
LcTlL,0.0
LcTlT,5.854004065605823e-07
LcTtC,1.463501016401456e-06
LcTtL,2.9270020328029116e-07
LcTtT,1.1708008131211646e-06
LlCcC,8.781006098408736e-06
LlCcL,1.463501016401456e-06
LlCcT,0.0
LlClC,7.932175508895891e-05
LlClL,3.5124024393634945e-06
LlClT,3.5124024393634945e-06
LlCtC,4.6832032524846585e-06
LlCtL,5.854004065605823e-07
LlCtT,1.1708008131211646e-06
LlLcC,7.024804878726989e-06
LlLcL,7.024804878726989e-06
LlLcT,1.4342309960734267e-05
LlLlC,1.229340853777223e-05
LlLlL,2.224521544930213e-05
LlLlT,3.863642683299844e-05
LlLtC,1.6683911586976595e-05
LlLtL,1.7562012196817473e-06
LlLtT,2.3416016262423293e-06
LlTcC,2.927002032802912e-06
LlTcL,1.7562012196817473e-06
LlTcT,2.3416016262423293e-06
LlTlC,1.0829907521370773e-05
LlTlL,1.7562012196817473e-06
LlTlT,8.781006098408736e-07
LlTtC,2.6343018295226203e-06
LlTtL,0.0
LlTtT,2.0781714432900673e-05
LtCcC,3.8051026426437855e-06
LtCcL,0.0
LtCcT,5.854004065605823e-07
LtClC,6.732104675446697e-06
LtClL,1.1708008131211646e-06
LtClT,1.463501016401456e-06
LtCtC,4.97590345576495e-06
LtCtL,0.0
LtCtT,5.854004065605823e-07
LtLcC,1.7562012196817473e-06
LtLcL,2.9270020328029116e-07
LtLcT,5.854004065605823e-07
LtLlC,2.6343018295226203e-06
LtLlL,1.7562012196817473e-06
LtLlT,8.781006098408736e-07
LtLtC,3.219702236083203e-06
LtLtL,2.9270020328029116e-07
LtLtT,5.854004065605823e-07
LtTcC,2.9270020328029116e-07
LtTcL,2.9270020328029116e-07
LtTcT,5.854004065605823e-07
LtTlC,1.463501016401456e-06
LtTlL,2.9270020328029116e-07
LtTlT,2.9270020328029116e-07
LtTtC,8.781006098408736e-07
LtTtL,0.0
LtTtT,1.463501016401456e-06
TcCcC,7.024804878726989e-06
TcCcL,1.463501016401456e-06
TcCcT,0.0
TcClC,2.0489014229620383e-06
TcClL,5.854004065605823e-07
TcClT,2.9270020328029116e-07
TcCtC,1.463501016401456e-06
TcCtL,2.9270020328029116e-07
TcCtT,2.9270020328029116e-07
TcLcC,2.3416016262423293e-06
TcLcL,1.7562012196817473e-06
TcLcT,8.781006098408736e-07
TcLlC,8.781006098408736e-07
TcLlL,8.781006098408736e-07
TcLlT,2.9270020328029116e-07
TcLtC,3.5124024393634944e-05
TcLtL,8.781006098408736e-07
TcLtT,2.9270020328029116e-07
TcTcC,2.3416016262423293e-06
TcTcL,1.463501016401456e-06
TcTcT,1.3171509147613103e-05
TcTlC,1.1708008131211646e-06
TcTlL,0.0
TcTlT,3.8051026426437855e-06
TcTtC,2.9270020328029116e-07
TcTtL,5.854004065605823e-07
TcTtT,0.0
TlCcC,2.3416016262423293e-06
TlCcL,0.0
TlCcT,2.9270020328029116e-07
TlClC,2.3123316059143005e-05
TlClL,2.0489014229620383e-06
TlClT,5.854004065605823e-07
TlCtC,2.3416016262423293e-06
TlCtL,2.9270020328029116e-07
TlCtT,0.0
TlLcC,1.1708008131211646e-06
TlLcL,0.0
TlLcT,0.0
TlLlC,8.781006098408736e-07
TlLlL,2.0489014229620383e-06
TlLlT,1.7562012196817473e-06
TlLtC,5.854004065605823e-07
TlLtL,5.854004065605823e-07
TlLtT,5.854004065605823e-07
TlTcC,2.4879517278824748e-05
TlTcL,5.854004065605823e-07
TlTcT,5.854004065605823e-07
TlTlC,1.7562012196817473e-06
TlTlL,5.854004065605823e-07
TlTlT,2.9270020328029116e-07
TlTtC,5.854004065605823e-07
TlTtL,2.9270020328029116e-07
TlTtT,8.781006098408736e-07
TtCcC,8.781006098408736e-07
TtCcL,0.0
TtCcT,0.0
TtClC,5.854004065605823e-07
TtClL,0.0
TtClT,5.854004065605823e-07
TtCtC,1.463501016401456e-06
TtCtL,2.9270020328029116e-07
TtCtT,0.0
TtLcC,0.0
TtLcL,0.0
TtLcT,0.0
TtLlC,2.9270020328029116e-07
TtLlL,2.9270020328029116e-07
TtLlT,0.0
TtLtC,0.0
TtLtL,0.0
TtLtT,2.9270020328029116e-07
TtTcC,2.9270020328029116e-07
TtTcL,2.9270020328029116e-07
TtTcT,8.781006098408736e-07
TtTlC,1.1708008131211646e-06
TtTlL,2.9270020328029116e-07
TtTlT,5.854004065605823e-07
TtTtC,1.1708008131211646e-06
TtTtL,8.781006098408736e-07
TtTtT,5.2686036590452405e-06
