,proportion
CtCtL,1.0317067559253497e-06
CtCtT,6.878045039502331e-07
CtLcC,3.4390225197511657e-07
CtLcL,0.0
CtLcT,0.0
CtLlC,0.0
CtLlL,0.0
CtLlT,0.0
CtLtC,3.4390225197511657e-07
CtLtL,0.0
CtLtT,0.0
CtTcC,0.0
CtTcL,0.0
CtTcT,0.0
CtTlC,0.0
CtTlL,0.0
CtTlT,0.0
CtTtC,0.0
CtTtL,0.0
CtTtT,0.0
LcCcC,4.7802413024541205e-05
LcCcL,3.439022519751166e-06
LcCcT,1.719511259875583e-06
LcClC,6.878045039502331e-07
LcClL,3.4390225197511657e-07
LcClT,0.0
LcCtC,2.407315763825816e-06
LcCtL,3.4390225197511657e-07
LcCtT,3.4390225197511657e-07
LcLcC,6.878045039502331e-07
LcLcL,1.1692676567153963e-05
LcLcT,0.0
LcLlC,0.0
LcLlL,0.0
LcLlT,0.0
LcLtC,6.878045039502331e-07
LcLtL,0.0
LcLtT,0.0
LcTcC,2.407315763825816e-06
LcTcL,6.878045039502331e-07
LcTcT,6.878045039502331e-07
LcTlC,0.0
LcTlL,0.0
LcTlT,0.0
LcTtC,6.878045039502331e-07
LcTtL,0.0
LcTtT,0.0
LlCcC,1.0317067559253496e-05
LlCcL,3.4390225197511657e-07
LlCcT,0.0
LlClC,3.4390225197511657e-07
LlClL,0.0
LlClT,0.0
LlCtC,3.4390225197511657e-07
LlCtL,0.0
LlCtT,0.0
LlLcC,0.0
LlLcL,0.0
LlLcT,0.0
LlLlC,0.0
LlLlL,0.0
LlLlT,3.4390225197511657e-07
LlLtC,0.0
LlLtL,0.0
LlLtT,0.0
LlTcC,3.4390225197511657e-07
LlTcL,0.0
LlTcT,0.0
LlTlC,3.4390225197511657e-07
LlTlL,0.0
LlTlT,0.0
LlTtC,0.0
LlTtL,0.0
LlTtT,0.0
LtCcC,2.407315763825816e-06
LtCcL,0.0
LtCcT,0.0
LtClC,0.0
LtClL,0.0
LtClT,0.0
LtCtC,1.0317067559253497e-06
LtCtL,0.0
LtCtT,0.0
LtLcC,0.0
LtLcL,0.0
LtLcT,0.0
LtLlC,0.0
LtLlL,0.0
LtLlT,0.0
LtLtC,0.0
LtLtL,0.0
LtLtT,0.0
LtTcC,6.878045039502331e-07
LtTcL,0.0
LtTcT,3.4390225197511657e-07
LtTlC,0.0
LtTlL,0.0
LtTlT,0.0
LtTtC,0.0
LtTtL,0.0
LtTtT,0.0
TcCcC,4.470729275676515e-06
TcCcL,6.878045039502331e-07
TcCcT,0.0
TcClC,3.4390225197511657e-07
TcClL,0.0
TcClT,0.0
TcCtC,0.0
TcCtL,0.0
TcCtT,0.0
TcLcC,0.0
TcLcL,0.0
TcLcT,0.0
TcLlC,0.0
TcLlL,0.0
TcLlT,0.0
TcLtC,0.0
TcLtL,0.0
TcLtT,0.0
TcTcC,6.878045039502331e-07
TcTcL,3.4390225197511657e-07
TcTcT,1.0317067559253497e-06
TcTlC,0.0
TcTlL,0.0
TcTlT,0.0
TcTtC,0.0
TcTtL,0.0
TcTtT,0.0
TlCcC,1.0317067559253497e-06
TlCcL,0.0
TlCcT,0.0
TlClC,0.0
TlClL,0.0
TlClT,0.0
TlCtC,3.4390225197511657e-07
TlCtL,0.0
TlCtT,0.0
TlLcC,0.0
TlLcL,0.0
TlLcT,0.0
TlLlC,0.0
TlLlL,0.0
TlLlT,0.0
TlLtC,0.0
TlLtL,0.0
TlLtT,0.0
TlTcC,0.0
TlTcL,0.0
TlTcT,0.0
TlTlC,0.0
TlTlL,0.0
TlTlT,0.0
TlTtC,0.0
TlTtL,0.0
TlTtT,0.0
TtCcC,1.719511259875583e-06
TtCcL,0.0
TtCcT,0.0
TtClC,0.0
TtClL,0.0
TtClT,0.0
TtCtC,1.7195112598755827e-05
TtCtL,6.878045039502331e-07
TtCtT,0.0
TtLcC,0.0
TtLcL,0.0
TtLcT,0.0
TtLlC,0.0
TtLlL,0.0
TtLlT,0.0
TtLtC,0.0
TtLtL,0.0
TtLtT,0.0
TtTcC,0.0
TtTcL,0.0
TtTcT,0.0
TtTlC,0.0
TtTlL,0.0
TtTlT,0.0
TtTtC,3.4390225197511657e-07
TtTtL,0.0
TtTtT,0.0
