,proportion
TcTtL,0.0
TcTtT,0.0
TlCcC,3.5999375050849117e-07
TlCcL,0.0
TlCcT,0.0
TlClC,0.0
TlClL,0.0
TlClT,0.0
TlCtC,3.5999375050849117e-07
TlCtL,0.0
TlCtT,0.0
TlLcC,3.5999375050849117e-07
TlLcL,0.0
TlLcT,0.0
TlLlC,0.0
TlLlL,0.0
TlLlT,0.0
TlLtC,0.0
TlLtL,0.0
TlLtT,0.0
TlTcC,0.0
TlTcL,0.0
TlTcT,0.0
TlTlC,0.0
TlTlL,0.0
TlTlT,0.0
TlTtC,3.5999375050849117e-07
TlTtL,0.0
TlTtT,0.0
TtCcC,1.7999687525424556e-06
TtCcL,0.0
TtCcT,3.5999375050849117e-07
TtClC,0.0
TtClL,0.0
TtClT,8.279856261695296e-06
TtCtC,1.7999687525424556e-06
TtCtL,0.0
TtCtT,0.0
TtLcC,0.0
TtLcL,3.5999375050849117e-07
TtLcT,0.0
TtLlC,0.0
TtLlL,0.0
TtLlT,0.0
TtLtC,3.5999375050849117e-07
TtLtL,0.0
TtLtT,0.0
TtTcC,0.0
TtTcL,0.0
TtTcT,0.0
TtTlC,0.0
TtTlL,0.0
TtTlT,0.0
TtTtC,7.199875010169823e-07
TtTtL,0.0
TtTtT,1.0799812515254735e-05
