0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
C,0.3188371321025039,0.3188371321025039,0.3188371321025039,0.3188371321025039,0.3188371321025039,0.3188371321025039,0.3188371321025039,0.3188371321025039,0.3188371321025039,0.3188371321025039,0.3188371321025039,0.3188371321025039,0.32090290918777165,0.32090290918777165,0.32090290918777165,0.3181280168008379,0.3181280168008379,0.3181280168008379,0.3181280168008379,0.3181280168008379,0.29316438322960253,0.29316438322960253,0.29316438322960253,0.29316438322960253,0.29248766314994584,0.29248766314994584,0.29248766314994584,0.29248766314994584,0.29248766314994584,0.29248766314994584,0.24749398591385918,0.24749398591385918,0.24749398591385918,0.24749398591385918,0.24749398591385918,0.24749398591385918,0.23926649441908585,0.23926649441908585,0.23926649441908585,0.23926649441908585,0.2505563171536932,0.2505563171536932,0.2505563171536932,0.2505563171536932,0.2505563171536932,0.2580022783919629,0.2580022783919629,0.2580022783919629,0.26127902825135313,0.26127902825135313,0.26127902825135313,0.26127902825135313,0.26127902825135313,0.26127902825135313,0.26127902825135313,0.26127902825135313,0.26127902825135313,0.26127902825135313,0.26127902825135313,0.26127902825135313
D,0.05152559016428031,0.05152559016428031,0.05152559016428031,0.05152559016428031,0.05152559016428031,0.05152559016428031,0.05152559016428031,0.05152559016428031,0.05152559016428031,0.05152559016428031,0.05152559016428031,0.05152559016428031,0.06199694297581,0.06199694297581,0.06199694297581,0.08167555481981537,0.08167555481981537,0.08167555481981537,0.08167555481981537,0.08167555481981537,0.10714302750303403,0.10714302750303403,0.10714302750303403,0.10714302750303403,0.10525533464925486,0.10525533464925486,0.10525533464925486,0.10525533464925486,0.10525533464925486,0.10525533464925486,0.13763405426866757,0.13763405426866757,0.13763405426866757,0.13763405426866757,0.13763405426866757,0.13763405426866757,0.15213011071183963,0.15213011071183963,0.15213011071183963,0.15213011071183963,0.14007368720178398,0.14007368720178398,0.14007368720178398,0.14007368720178398,0.14007368720178398,0.15253757883976132,0.15253757883976132,0.15253757883976132,0.14398953572830853,0.14398953572830853,0.14398953572830853,0.14398953572830853,0.14398953572830853,0.14398953572830853,0.14398953572830853,0.14398953572830853,0.14398953572830853,0.14398953572830853,0.14398953572830853,0.14398953572830853
I,0.08980693189972082,0.08980693189972082,0.08980693189972082,0.08980693189972082,0.08980693189972082,0.08980693189972082,0.08980693189972082,0.08980693189972082,0.08980693189972082,0.08980693189972082,0.08980693189972082,0.08980693189972082,0.07726980200292337,0.07726980200292337,0.07726980200292337,0.060366082545851775,0.060366082545851775,0.060366082545851775,0.060366082545851775,0.060366082545851775,0.05986224343386847,0.05986224343386847,0.05986224343386847,0.05986224343386847,0.062426656367304316,0.062426656367304316,0.062426656367304316,0.062426656367304316,0.062426656367304316,0.062426656367304316,0.0750416139839783,0.0750416139839783,0.0750416139839783,0.0750416139839783,0.0750416139839783,0.0750416139839783,0.06877304903557957,0.06877304903557957,0.06877304903557957,0.06877304903557957,0.06953964981102785,0.06953964981102785,0.06953964981102785,0.06953964981102785,0.06953964981102785,0.04962979693478085,0.04962979693478085,0.04962979693478085,0.054901090186843415,0.054901090186843415,0.054901090186843415,0.054901090186843415,0.054901090186843415,0.054901090186843415,0.054901090186843415,0.054901090186843415,0.054901090186843415,0.054901090186843415,0.054901090186843415,0.054901090186843415
