D,I
2.7395894446704863,0.906982916599556
2.7395894446704863,0.906982916599556
2.7395894446704863,0.906982916599556
2.7395894446704863,0.906982916599556
2.7395894446704863,0.906982916599556
2.7395894446704863,0.906982916599556
2.7395894446704863,0.906982916599556
2.7395894446704863,0.906982916599556
2.7395894446704863,0.906982916599556
2.7395894446704863,0.906982916599556
2.7395894446704863,0.906982916599556
2.7395894446704863,0.906982916599556
1.912950526465611,1.29578564676091
1.912950526465611,1.29578564676091
1.912950526465611,1.29578564676091
3.3950980391856334,1.58879552182429
3.3950980391856334,1.58879552182429
3.3950980391856334,1.58879552182429
3.3950980391856334,1.58879552182429
3.3950980391856334,1.58879552182429
5.238117518663308,2.1585587763961596
5.238117518663308,2.1585587763961596
5.238117518663308,2.1585587763961596
5.238117518663308,2.1585587763961596
6.891395355073057,1.7604277657606844
6.891395355073057,1.7604277657606844
6.891395355073057,1.7604277657606844
6.891395355073057,1.7604277657606844
6.891395355073057,1.7604277657606844
6.891395355073057,1.7604277657606844
9.955454827394881,1.9526517673985435
9.955454827394881,1.9526517673985435
9.955454827394881,1.9526517673985435
9.955454827394881,1.9526517673985435
9.955454827394881,1.9526517673985435
9.955454827394881,1.9526517673985435
10.489919645199757,2.2407090684393918
10.489919645199757,2.2407090684393918
10.489919645199757,2.2407090684393918
10.489919645199757,2.2407090684393918
9.661811926289113,1.6986962961262013
9.661811926289113,1.6986962961262013
9.661811926289113,1.6986962961262013
9.661811926289113,1.6986962961262013
9.661811926289113,1.6986962961262013
11.4150839840189,1.3199412832051574
11.4150839840189,1.3199412832051574
11.4150839840189,1.3199412832051574
11.065900303053052,1.0150930773108913
11.065900303053052,1.0150930773108913
11.065900303053052,1.0150930773108913
11.065900303053052,1.0150930773108913
11.065900303053052,1.0150930773108913
11.065900303053052,1.0150930773108913
11.065900303053052,1.0150930773108913
11.065900303053052,1.0150930773108913
11.065900303053052,1.0150930773108913
11.065900303053052,1.0150930773108913
11.065900303053052,1.0150930773108913
11.065900303053052,1.0150930773108913
