D,I
3.2606679288419547,0.3633960539332148
3.2606679288419547,0.3633960539332148
3.2606679288419547,0.3633960539332148
3.2606679288419547,0.3633960539332148
3.2606679288419547,0.3633960539332148
3.2606679288419547,0.3633960539332148
3.2606679288419547,0.3633960539332148
3.2606679288419547,0.3633960539332148
3.2606679288419547,0.3633960539332148
3.2606679288419547,0.3633960539332148
3.2606679288419547,0.3633960539332148
3.2606679288419547,0.3633960539332148
4.221385463362141,0.3400764839278357
4.221385463362141,0.3400764839278357
4.221385463362141,0.3400764839278357
4.711756335406377,0.29422637557397086
4.711756335406377,0.29422637557397086
4.711756335406377,0.29422637557397086
4.711756335406377,0.29422637557397086
4.711756335406377,0.29422637557397086
7.452512279238708,0.30543861388843735
7.452512279238708,0.30543861388843735
7.452512279238708,0.30543861388843735
7.452512279238708,0.30543861388843735
6.539512503055621,0.3227617230352906
6.539512503055621,0.3227617230352906
6.539512503055621,0.3227617230352906
6.539512503055621,0.3227617230352906
6.539512503055621,0.3227617230352906
6.539512503055621,0.3227617230352906
9.360100740214278,0.38461998758726507
9.360100740214278,0.38461998758726507
9.360100740214278,0.38461998758726507
9.360100740214278,0.38461998758726507
9.360100740214278,0.38461998758726507
9.360100740214278,0.38461998758726507
10.654842583094133,0.3969460460186794
10.654842583094133,0.3969460460186794
10.654842583094133,0.3969460460186794
10.654842583094133,0.3969460460186794
8.2530850208006,0.4057771072211152
8.2530850208006,0.4057771072211152
8.2530850208006,0.4057771072211152
8.2530850208006,0.4057771072211152
8.2530850208006,0.4057771072211152
6.946159080576254,0.34365021040162724
6.946159080576254,0.34365021040162724
6.946159080576254,0.34365021040162724
5.759577489927154,0.38029524898150874
5.759577489927154,0.38029524898150874
5.759577489927154,0.38029524898150874
5.759577489927154,0.38029524898150874
5.759577489927154,0.38029524898150874
5.759577489927154,0.38029524898150874
5.759577489927154,0.38029524898150874
5.759577489927154,0.38029524898150874
5.759577489927154,0.38029524898150874
5.759577489927154,0.38029524898150874
5.759577489927154,0.38029524898150874
5.759577489927154,0.38029524898150874
