D,I
1.332725625218655,0.7266576395644224
1.332725625218655,0.7266576395644224
1.332725625218655,0.7266576395644224
1.332725625218655,0.7266576395644224
1.332725625218655,0.7266576395644224
1.332725625218655,0.7266576395644224
1.332725625218655,0.7266576395644224
1.332725625218655,0.7266576395644224
1.332725625218655,0.7266576395644224
1.332725625218655,0.7266576395644224
1.332725625218655,0.7266576395644224
1.332725625218655,0.7266576395644224
1.8144754862126633,1.06348992964134
1.8144754862126633,1.06348992964134
1.8144754862126633,1.06348992964134
1.8499771772707816,1.1605650900746152
1.8499771772707816,1.1605650900746152
1.8499771772707816,1.1605650900746152
1.8499771772707816,1.1605650900746152
1.8499771772707816,1.1605650900746152
3.0248335028335003,1.6499589294762804
3.0248335028335003,1.6499589294762804
3.0248335028335003,1.6499589294762804
3.0248335028335003,1.6499589294762804
2.5084668853608747,1.3542111160365533
2.5084668853608747,1.3542111160365533
2.5084668853608747,1.3542111160365533
2.5084668853608747,1.3542111160365533
2.5084668853608747,1.3542111160365533
2.5084668853608747,1.3542111160365533
3.5558255396537315,1.7074362420500038
3.5558255396537315,1.7074362420500038
3.5558255396537315,1.7074362420500038
3.5558255396537315,1.7074362420500038
3.5558255396537315,1.7074362420500038
3.5558255396537315,1.7074362420500038
5.188582553561583,1.9871731932708059
5.188582553561583,1.9871731932708059
5.188582553561583,1.9871731932708059
5.188582553561583,1.9871731932708059
4.395207842925789,1.5573973171600126
4.395207842925789,1.5573973171600126
4.395207842925789,1.5573973171600126
4.395207842925789,1.5573973171600126
4.395207842925789,1.5573973171600126
5.051989127500843,1.251094204559143
5.051989127500843,1.251094204559143
5.051989127500843,1.251094204559143
3.701935624834992,0.9589714919991879
3.701935624834992,0.9589714919991879
3.701935624834992,0.9589714919991879
3.701935624834992,0.9589714919991879
3.701935624834992,0.9589714919991879
3.701935624834992,0.9589714919991879
3.701935624834992,0.9589714919991879
3.701935624834992,0.9589714919991879
3.701935624834992,0.9589714919991879
3.701935624834992,0.9589714919991879
3.701935624834992,0.9589714919991879
3.701935624834992,0.9589714919991879
