D,I
2.3373084811829123,1.7122839336688698
2.3373084811829123,1.7122839336688698
2.3373084811829123,1.7122839336688698
2.3373084811829123,1.7122839336688698
2.3373084811829123,1.7122839336688698
2.3373084811829123,1.7122839336688698
2.3373084811829123,1.7122839336688698
2.3373084811829123,1.7122839336688698
2.3373084811829123,1.7122839336688698
2.3373084811829123,1.7122839336688698
2.3373084811829123,1.7122839336688698
2.3373084811829123,1.7122839336688698
2.2875843232516013,2.3380412635433463
2.2875843232516013,2.3380412635433463
2.2875843232516013,2.3380412635433463
2.2341312990293947,2.6303787131636995
2.2341312990293947,2.6303787131636995
2.2341312990293947,2.6303787131636995
2.2341312990293947,2.6303787131636995
2.2341312990293947,2.6303787131636995
3.061526215489516,3.1122986044728043
3.061526215489516,3.1122986044728043
3.061526215489516,3.1122986044728043
3.061526215489516,3.1122986044728043
3.1352551393187045,2.637369440192171
3.1352551393187045,2.637369440192171
3.1352551393187045,2.637369440192171
3.1352551393187045,2.637369440192171
3.1352551393187045,2.637369440192171
3.1352551393187045,2.637369440192171
5.255992075582753,2.870438424404139
5.255992075582753,2.870438424404139
5.255992075582753,2.870438424404139
5.255992075582753,2.870438424404139
5.255992075582753,2.870438424404139
5.255992075582753,2.870438424404139
5.8869744934697925,3.300478253686556
5.8869744934697925,3.300478253686556
5.8869744934697925,3.300478253686556
5.8869744934697925,3.300478253686556
6.447835349630656,2.9489787182057796
6.447835349630656,2.9489787182057796
6.447835349630656,2.9489787182057796
6.447835349630656,2.9489787182057796
6.447835349630656,2.9489787182057796
9.417150845173792,2.6541223245484806
9.417150845173792,2.6541223245484806
9.417150845173792,2.6541223245484806
9.665771634830367,2.179911389627865
9.665771634830367,2.179911389627865
9.665771634830367,2.179911389627865
9.665771634830367,2.179911389627865
9.665771634830367,2.179911389627865
9.665771634830367,2.179911389627865
9.665771634830367,2.179911389627865
9.665771634830367,2.179911389627865
9.665771634830367,2.179911389627865
9.665771634830367,2.179911389627865
9.665771634830367,2.179911389627865
9.665771634830367,2.179911389627865
