D,I
0.9024550762453187,1.057985294719973
0.9024550762453187,1.057985294719973
0.9024550762453187,1.057985294719973
0.9024550762453187,1.057985294719973
0.9024550762453187,1.057985294719973
0.9024550762453187,1.057985294719973
0.9024550762453187,1.057985294719973
0.9024550762453187,1.057985294719973
0.9024550762453187,1.057985294719973
0.9024550762453187,1.057985294719973
0.9024550762453187,1.057985294719973
0.9024550762453187,1.057985294719973
0.631903134276407,1.3931914857239884
0.631903134276407,1.3931914857239884
0.631903134276407,1.3931914857239884
0.48487887775866,1.372392671051063
0.48487887775866,1.372392671051063
0.48487887775866,1.372392671051063
0.48487887775866,1.372392671051063
0.48487887775866,1.372392671051063
0.3635940589756352,1.8070841880462745
0.3635940589756352,1.8070841880462745
0.3635940589756352,1.8070841880462745
0.3635940589756352,1.8070841880462745
0.38116236689568583,1.5542997168939656
0.38116236689568583,1.5542997168939656
0.38116236689568583,1.5542997168939656
0.38116236689568583,1.5542997168939656
0.38116236689568583,1.5542997168939656
0.38116236689568583,1.5542997168939656
0.15706235786565323,2.1391395149533885
0.15706235786565323,2.1391395149533885
0.15706235786565323,2.1391395149533885
0.15706235786565323,2.1391395149533885
0.15706235786565323,2.1391395149533885
0.15706235786565323,2.1391395149533885
0.1430077115296127,2.5081974837536403
0.1430077115296127,2.5081974837536403
0.1430077115296127,2.5081974837536403
0.1430077115296127,2.5081974837536403
0.16874547830623784,2.20696561597406
0.16874547830623784,2.20696561597406
0.16874547830623784,2.20696561597406
0.16874547830623784,2.20696561597406
0.16874547830623784,2.20696561597406
0.14811049493533207,1.9903338060042528
0.14811049493533207,1.9903338060042528
0.14811049493533207,1.9903338060042528
0.2289247113676027,1.6654303299817026
0.2289247113676027,1.6654303299817026
0.2289247113676027,1.6654303299817026
0.2289247113676027,1.6654303299817026
0.2289247113676027,1.6654303299817026
0.2289247113676027,1.6654303299817026
0.2289247113676027,1.6654303299817026
0.2289247113676027,1.6654303299817026
0.2289247113676027,1.6654303299817026
0.2289247113676027,1.6654303299817026
0.2289247113676027,1.6654303299817026
0.2289247113676027,1.6654303299817026
