D,I
0.3580233055216365,1.013502095910097
0.3580233055216365,1.013502095910097
0.3580233055216365,1.013502095910097
0.3580233055216365,1.013502095910097
0.3580233055216365,1.013502095910097
0.3580233055216365,1.013502095910097
0.3580233055216365,1.013502095910097
0.3580233055216365,1.013502095910097
0.3580233055216365,1.013502095910097
0.3580233055216365,1.013502095910097
0.3580233055216365,1.013502095910097
0.3580233055216365,1.013502095910097
0.3645081829494358,1.2077254852842385
0.3645081829494358,1.2077254852842385
0.3645081829494358,1.2077254852842385
0.4113852684304877,1.4849780938777133
0.4113852684304877,1.4849780938777133
0.4113852684304877,1.4849780938777133
0.4113852684304877,1.4849780938777133
0.4113852684304877,1.4849780938777133
0.343500535956544,1.904996869102579
0.343500535956544,1.904996869102579
0.343500535956544,1.904996869102579
0.343500535956544,1.904996869102579
0.3175610262453469,1.7572920187918428
0.3175610262453469,1.7572920187918428
0.3175610262453469,1.7572920187918428
0.3175610262453469,1.7572920187918428
0.3175610262453469,1.7572920187918428
0.3175610262453469,1.7572920187918428
0.10188929803411924,2.2793500909149262
0.10188929803411924,2.2793500909149262
0.10188929803411924,2.2793500909149262
0.10188929803411924,2.2793500909149262
0.10188929803411924,2.2793500909149262
0.10188929803411924,2.2793500909149262
0.18943514330939545,2.522808430392615
0.18943514330939545,2.522808430392615
0.18943514330939545,2.522808430392615
0.18943514330939545,2.522808430392615
0.17569377012694304,2.315554070764092
0.17569377012694304,2.315554070764092
0.17569377012694304,2.315554070764092
0.17569377012694304,2.315554070764092
0.17569377012694304,2.315554070764092
0.2612954044836559,2.4927054680948793
0.2612954044836559,2.4927054680948793
0.2612954044836559,2.4927054680948793
0.24832564962805734,2.3521311967647214
0.24832564962805734,2.3521311967647214
0.24832564962805734,2.3521311967647214
0.24832564962805734,2.3521311967647214
0.24832564962805734,2.3521311967647214
0.24832564962805734,2.3521311967647214
0.24832564962805734,2.3521311967647214
0.24832564962805734,2.3521311967647214
0.24832564962805734,2.3521311967647214
0.24832564962805734,2.3521311967647214
0.24832564962805734,2.3521311967647214
0.24832564962805734,2.3521311967647214
