D,I
1.9469335133658763,0.8550042903618771
1.9469335133658763,0.8550042903618771
1.9469335133658763,0.8550042903618771
1.9469335133658763,0.8550042903618771
1.9469335133658763,0.8550042903618771
1.9469335133658763,0.8550042903618771
1.9469335133658763,0.8550042903618771
1.9469335133658763,0.8550042903618771
1.9469335133658763,0.8550042903618771
1.9469335133658763,0.8550042903618771
1.9469335133658763,0.8550042903618771
1.9469335133658763,0.8550042903618771
2.436416665540038,1.0087817657298395
2.436416665540038,1.0087817657298395
2.436416665540038,1.0087817657298395
3.3174863394531826,1.224070231245027
3.3174863394531826,1.224070231245027
3.3174863394531826,1.224070231245027
3.3174863394531826,1.224070231245027
3.3174863394531826,1.224070231245027
4.575672825295705,1.4875872906516703
4.575672825295705,1.4875872906516703
4.575672825295705,1.4875872906516703
4.575672825295705,1.4875872906516703
4.575672825295705,1.3850689737397206
4.575672825295705,1.3850689737397206
4.575672825295705,1.3850689737397206
4.575672825295705,1.3850689737397206
4.575672825295705,1.3850689737397206
4.575672825295705,1.3850689737397206
4.944175596669998,1.511115776701703
4.944175596669998,1.511115776701703
4.944175596669998,1.511115776701703
4.944175596669998,1.511115776701703
4.944175596669998,1.511115776701703
4.944175596669998,1.511115776701703
4.944175596669998,1.6136340936136526
4.944175596669998,1.6136340936136526
4.944175596669998,1.6136340936136526
4.944175596669998,1.6136340936136526
4.018340258031154,1.4893335938935364
4.018340258031154,1.4893335938935364
4.018340258031154,1.4893335938935364
4.018340258031154,1.4893335938935364
4.018340258031154,1.4893335938935364
6.367859388466521,1.458578098819971
6.367859388466521,1.458578098819971
6.367859388466521,1.458578098819971
6.367859388466521,1.3048006234520098
6.367859388466521,1.3048006234520098
6.367859388466521,1.3048006234520098
6.367859388466521,1.3048006234520098
6.367859388466521,1.3048006234520098
6.367859388466521,1.3048006234520098
6.367859388466521,1.3048006234520098
6.367859388466521,1.3048006234520098
6.367859388466521,1.3048006234520098
6.367859388466521,1.3048006234520098
6.367859388466521,1.3048006234520098
6.367859388466521,1.3048006234520098
