D,I
7.55185994634825,0.8839012539432783
7.55185994634825,0.8839012539432783
7.55185994634825,0.8839012539432783
7.55185994634825,0.8839012539432783
7.55185994634825,0.8839012539432783
7.55185994634825,0.8839012539432783
7.55185994634825,0.8839012539432783
7.55185994634825,0.8839012539432783
7.55185994634825,0.8839012539432783
7.55185994634825,0.8839012539432783
7.55185994634825,0.8839012539432783
7.55185994634825,0.8839012539432783
9.294320979008853,0.8380822338615406
9.294320979008853,0.8380822338615406
9.294320979008853,0.8380822338615406
11.428469823054806,0.693212421123426
11.428469823054806,0.693212421123426
11.428469823054806,0.693212421123426
11.428469823054806,0.693212421123426
11.428469823054806,0.693212421123426
14.6068880804274,0.6972396781545798
14.6068880804274,0.6972396781545798
14.6068880804274,0.6972396781545798
14.6068880804274,0.6972396781545798
13.647383106495349,0.7312690088585616
13.647383106495349,0.7312690088585616
13.647383106495349,0.7312690088585616
13.647383106495349,0.7312690088585616
13.647383106495349,0.7312690088585616
13.647383106495349,0.7312690088585616
16.899708399115887,0.8605289456828794
16.899708399115887,0.8605289456828794
16.899708399115887,0.8605289456828794
16.899708399115887,0.8605289456828794
16.899708399115887,0.8605289456828794
16.899708399115887,0.8605289456828794
18.15090288512328,0.8664237903717579
18.15090288512328,0.8664237903717579
18.15090288512328,0.8664237903717579
18.15090288512328,0.8664237903717579
16.706678534692575,0.8170993899878325
16.706678534692575,0.8170993899878325
16.706678534692575,0.8170993899878325
16.706678534692575,0.8170993899878325
16.706678534692575,0.8170993899878325
17.284903858790177,0.5667513315707553
17.284903858790177,0.5667513315707553
17.284903858790177,0.5667513315707553
16.42518740214706,0.5496026924758353
16.42518740214706,0.5496026924758353
16.42518740214706,0.5496026924758353
16.42518740214706,0.5496026924758353
16.42518740214706,0.5496026924758353
16.42518740214706,0.5496026924758353
16.42518740214706,0.5496026924758353
16.42518740214706,0.5496026924758353
16.42518740214706,0.5496026924758353
16.42518740214706,0.5496026924758353
16.42518740214706,0.5496026924758353
16.42518740214706,0.5496026924758353
