7.874149659863943773e-01,-5.391156462585032783e-01,7.282312925170066897e-01,2.074829931972788921e-01,-4.914965986394556618e-01,-4.421768707482992729e-03,8.826530612244896101e-01,-4.897959183673469274e-01,7.482993197278909880e-01,3.656462585034012669e-01,-5.226190476190475387e-01,1.760204081632652795e-01,1.937074829931972608e-01,-1.938775510204081287e-02,1.061224489795918186e-01,5.181972789115645295e-01,-4.795918367346937994e-02,2.095238095238094733e-01,8.137755102040815647e-01,-5.051020408163264808e-01,2.551020408163264808e-01,7.823129251700680631e-02,-1.581632653061224303e-01,6.649659863945577010e-02,8.622448979591835760e-01,-3.499999999999999778e-01,2.916666666666666297e-01
-7.756802721088433827e-01,9.061224489795918213e-01,-2.397959183673468719e-01,4.527210884353741194e-01,9.714285714285714191e-01,8.367346938775509502e-01,-5.977891156462583622e-01,9.595238095238094456e-01,1.219387755102040866e-01,-4.064625850340135987e-02,9.403061224489794867e-01,4.085034013605441383e-01,4.848639455782312591e-01,8.217687074829931326e-01,6.778911564625849095e-01,1.751700680272108568e-02,9.047619047619045451e-01,5.091836734693876432e-01,-7.231292517006802090e-01,9.360544217687074564e-01,4.819727891156461719e-01,5.071428571428570065e-01,9.619047619047617070e-01,7.903061224489795755e-01,-2.758503401360543617e-01,9.931972789115643963e-01,4.496598639455782198e-01
-1.218820861678004269e-02,5.125850340136053340e-01,6.234693877551019670e-01,1.930839002267573656e-01,4.676870748299319369e-01,5.411564625850339150e-01,1.464285714285714080e-01,4.795918367346937439e-01,8.028911564625850206e-01,-2.075396825396825240e-01,3.957482993197278254e-01,1.624716553287981480e-01,2.007369614512471423e-01,4.853741496598639182e-01,4.676870748299319369e-01,6.332199546485259289e-02,6.282312925170068230e-01,2.976190476190476164e-01,1.224489795918367319e-01,5.193877551020407157e-01,9.673469387755101456e-01,2.012471655328798015e-01,5.914965986394556952e-01,6.144557823129250806e-01,4.744897959183672076e-01,5.057823129251699523e-01,6.088435374149658852e-01
-3.069727891156461830e-01,3.526077097505668778e-01,-2.647959183673468941e-01,9.583333333333332593e-01,4.047619047619047117e-01,8.061224489795917325e-01,-1.113945578231292366e-01,3.747165532879818128e-01,1.641156462585033893e-01,7.831632653061223470e-01,3.886054421768707079e-01,9.778911564625848429e-01,9.486394557823129015e-01,7.993197278911563508e-01,9.426870748299318592e-01,7.972789115646257141e-01,7.326530612244896989e-01,9.664965986394556952e-01,-2.380952380952380820e-01,3.594104308390022595e-01,2.809523809523808979e-01,9.872448979591835760e-01,6.020408163265306145e-01,8.277210884353740639e-01,3.528911564625850095e-01,5.054421768707483276e-01,7.772108843537414158e-01
-7.688775510204080010e-01,8.993197278911564396e-01,-2.329931972789114902e-01,4.744897959183672076e-01,9.782312925170065787e-01,8.598639455782312035e-01,-6.045918367346938549e-01,9.527210884353739528e-01,1.287414965986394544e-01,-2.840136054421768183e-02,9.620748299319726859e-01,4.302721088435373376e-01,5.107142857142855652e-01,8.530612244897958218e-01,6.887755102040815647e-01,5.017006802721087760e-02,9.115646258503400379e-01,5.200680272108842983e-01,-7.367346938775508614e-01,9.292517006802720747e-01,4.642857142857142461e-01,5.139455782312924992e-01,9.687074829931973108e-01,8.134353741496597179e-01,-2.826530612244897434e-01,9.999999999999997780e-01,4.564625850340135460e-01
-4.729591836734692856e-01,6.680272108843536838e-01,-6.768707482993195634e-02,8.139455782312924326e-01,7.333333333333331705e-01,9.741496598639453053e-01,-2.311224489795918324e-01,6.982993197278910547e-01,4.042517006802720525e-01,4.076530612244897434e-01,7.011904761904761418e-01,7.986394557823127682e-01,8.348639455782311813e-01,9.564625850340136015e-01,9.574829931972789199e-01,5.579931972789115013e-01,9.523809523809523281e-01,8.704081632653061229e-01,-3.642857142857142683e-01,6.748299319727890655e-01,5.765306122448978776e-01,8.268707482993196134e-01,8.666666666666664742e-01,9.906462585034012669e-01,2.377551020408162630e-01,8.040816326530610958e-01,7.982993197278910324e-01
6.285714285714284477e-01,-3.989795918367346483e-01,6.034013605442175576e-01,4.132653061224489388e-01,-3.540816326530611402e-01,2.187074829931972275e-01,8.319727891156462052e-01,-3.768707482993197133e-01,7.867346938775509058e-01,5.326530612244897434e-01,-3.933673469387754529e-01,4.260204081632652517e-01,4.035714285714285254e-01,1.887755102040816202e-01,3.785714285714285587e-01,7.062925170068026226e-01,1.506802721088435215e-01,4.615646258503400823e-01,7.358843537414964109e-01,-3.921768707482993221e-01,4.108843537414965663e-01,3.670068027210884321e-01,-4.115646258503400517e-02,2.964285714285713746e-01,9.646258503401360374e-01,-2.125850340136054284e-01,5.137755102040815203e-01
-8.409863945578229805e-01,9.659863945578228694e-01,-2.860544217687074342e-01,3.438775510204081232e-01,9.931972789115643963e-01,7.659863945578230249e-01,-7.066326530612243584e-01,9.948979591836732972e-01,2.125850340136054006e-02,-1.712585034013605345e-01,9.620748299319726859e-01,2.996598639455781421e-01,3.760204081632652628e-01,7.510204081632652073e-01,5.908163265306121126e-01,-1.239795918367346955e-01,8.448979591836733860e-01,4.003401360544217025e-01,-7.857142857142855874e-01,9.795918367346938549e-01,4.602040816326530281e-01,4.064625850340135571e-01,9.183673469387754196e-01,7.195578231292516502e-01,-3.928571428571427937e-01,9.714285714285714191e-01,3.707482993197278587e-01
4.353741496598638738e-01,-1.275510204081632508e-02,8.309523809523808868e-01,1.693877551020407934e-01,2.806122448979591483e-02,3.477891156462584732e-01,6.360544217687074120e-01,1.615646258503401073e-02,9.999999999999997780e-01,1.428571428571428527e-02,-2.891156462585033407e-02,1.379251700680271808e-01,1.903061224489795700e-01,3.001700680272108013e-01,3.159863945578230693e-01,3.256802721088435382e-01,3.695578231292516724e-01,2.744897959183673075e-01,5.552721088435373931e-01,8.503401360544216286e-04,7.440476190476189577e-01,1.088435374149659685e-01,2.593537414965985666e-01,4.136054421768706746e-01,7.636054421768706524e-01,1.287414965986394544e-01,4.515306122448978776e-01
-2.789115646258503167e-01,2.231859410430838964e-01,-3.639455782312924770e-01,9.676870748299319924e-01,2.950680272108843205e-01,7.147959183673469052e-01,-8.435374149659863319e-02,2.568594104308389858e-01,6.054421768707483192e-02,8.775510204081631294e-01,2.840136054421768530e-01,9.906462585034012669e-01,9.528911564625849318e-01,7.215986394557822869e-01,8.823129251700679854e-01,8.494897959183672631e-01,6.168367346938774531e-01,9.469387755102038895e-01,-2.117346938775510057e-01,2.354308390022675224e-01,8.588435374149658297e-02,9.744897959183673741e-01,4.903061224489795866e-01,7.374149659863944439e-01,3.163265306122448606e-01,4.039115646258502612e-01,7.321428571428570953e-01
